State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
West Bengal,WB,Haora,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.3,,Based on 25-49 unweighted cases,
West Bengal,WB,Haora,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),3.9,,Based on 25-49 unweighted cases,
West Bengal,WB,Haora,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),80.2,79.3,Based on 25-49 unweighted cases,
West Bengal,WB,Haora,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),70.1,70.8,,
West Bengal,WB,Haora,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),87.4,86.5,Based on 25-49 unweighted cases,
West Bengal,WB,Haora,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),12.6,13.5,Based on 25-49 unweighted cases,
West Bengal,WB,Haora,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.6,4.5,,
West Bengal,WB,Haora,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Haora,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Haora,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Haora,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.6,7.1,,
West Bengal,WB,Haora,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),53.8,81.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Haora,67. Children under age 3 years breastfed within one hour of birth15 (%),58.4,46.3,,
West Bengal,WB,Haora,68. Children under age 6 months exclusively breastfed16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Haora,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Haora,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",22.8,20.0,,
West Bengal,WB,Haora,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Haora,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",20.6,20.0,,
West Bengal,WB,Haora,73. Children under 5 years who are stunted (height-for-age)18 (%),27.5,34.6,,
West Bengal,WB,Haora,74. Children under 5 years who are wasted (weight-for-height)18 (%),21.3,14.6,,
West Bengal,WB,Haora,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),10.5,4.4,,
West Bengal,WB,Haora,76. Children under 5 years who are underweight (weight-for-age)18 (%),27.3,28.4,,
West Bengal,WB,Haora,77. Children under 5 years who are overweight (weight-for-height)20 (%),4.6,1.9,,
West Bengal,WB,Haora,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),10.3,16.5,,
West Bengal,WB,Haora,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),22.8,25.9,,
West Bengal,WB,Haora,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),76.6,,,
West Bengal,WB,Haora,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.7,56.8,,
West Bengal,WB,Haora,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),65.6,58.6,,
West Bengal,WB,Haora,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),,40.2,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Haora,84. All women age 15-49 years who are anaemic22 (%),65.3,58.1,,
West Bengal,WB,Haora,85. All women age 15-19 years who are anaemic22 (%),67.1,52.5,,
West Bengal,WB,Haora,86. Blood sugar level - high (141-160 mg/dl)23 (%),9.5,,,
West Bengal,WB,Haora,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.2,,,
West Bengal,WB,Haora,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.9,,,
West Bengal,WB,Haora,89. Blood sugar level - high (141-160 mg/dl)23 (%),10.8,,,
West Bengal,WB,Haora,90. Blood sugar level - very high (>160 mg/dl)23 (%),8.3,,,
West Bengal,WB,Haora,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),20.3,,,
West Bengal,WB,Haora,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,,,
West Bengal,WB,Haora,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,,,
West Bengal,WB,Haora,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.0,,,
West Bengal,WB,Haora,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.7,,,
West Bengal,WB,Haora,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,,,
West Bengal,WB,Haora,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.8,,,
West Bengal,WB,Haora,98. Ever undergone a screening test for cervical cancer (%),0.3,,,
West Bengal,WB,Haora,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
West Bengal,WB,Haora,100. Ever undergone an oral cavity examination for oral cancer (%),0.1,,,
West Bengal,WB,Haora,101. Women age 15 years and above who use any kind of tobacco (%),6.0,,,
West Bengal,WB,Haora,102. Men age 15 years and above who use any kind of tobacco (%),44.7,,,
West Bengal,WB,Haora,103. Women age 15 years and above who consume alcohol (%),0.7,,,
West Bengal,WB,Haora,104. Men age 15 years and above who consume alcohol (%),19.4,,,
West Bengal,WB,Hugli,1. Female population age 6 years and above who ever attended school (%),81.0,78.5,,
West Bengal,WB,Hugli,2. Population below age 15 years (%),19.9,22.7,,
West Bengal,WB,Hugli,"3. Sex ratio of the total population (females per 1,000 males)",1082.0,1055.0,,
West Bengal,WB,Hugli,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1025.0,904.0,,
West Bengal,WB,Hugli,5. Children under age 5 years whose birth was registered with the civil authority (%),98.2,96.5,,
West Bengal,WB,Hugli,6. Deaths in the last 3 years registered with the civil authority (%),83.2,,,
West Bengal,WB,Hugli,7. Population living in households with electricity (%),98.4,95.5,,
West Bengal,WB,Hugli,8. Population living in households with an improved drinking-water source1 (%),98.1,100.0,,
West Bengal,WB,Hugli,9. Population living in households that use an improved sanitation facility2 (%),76.2,58.1,,
West Bengal,WB,Hugli,10. Households using clean fuel for cooking3 (%),54.6,30.8,,
West Bengal,WB,Hugli,11. Households using iodized salt (%),90.5,98.8,,
West Bengal,WB,Hugli,12. Households with any usual member covered under a health insurance/financing scheme (%),26.5,39.1,,
West Bengal,WB,Hugli,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),15.1,,,
West Bengal,WB,Hugli,14. Women who are literate4 (%),77.4,,,
West Bengal,WB,Hugli,15. Women with 10 or more years of schooling (%),37.0,26.2,,
West Bengal,WB,Hugli,16. Women age 20-24 years married before age 18 years (%),40.8,31.9,,
West Bengal,WB,Hugli,17. Births in the 5 years preceding the survey that are third or higher order (%),0.0,0.0,,
West Bengal,WB,Hugli,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),13.2,19.6,,
West Bengal,WB,Hugli,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),86.5,67.1,,
West Bengal,WB,Hugli,20. Any method6 (%),74.9,77.9,,
West Bengal,WB,Hugli,21. Any modern method6 (%),61.3,61.8,,
West Bengal,WB,Hugli,22. Female sterilization (%),36.0,38.7,,
West Bengal,WB,Hugli,23. Male sterilization (%),0.3,0.3,,
West Bengal,WB,Hugli,24. IUD/PPIUD (%),1.7,1.7,,
West Bengal,WB,Hugli,25. Pill (%),13.6,14.2,,
West Bengal,WB,Hugli,26. Condom (%),7.8,6.5,,
West Bengal,WB,Hugli,27. Injectables (%),0.5,0.3,,
West Bengal,WB,Hugli,28. Total unmet need7 (%),7.0,6.4,,
West Bengal,WB,Hugli,29. Unmet need for spacing7 (%),2.5,1.7,,
West Bengal,WB,Hugli,30. Health worker ever talked to female non-users about family planning (%),13.3,10.4,,
West Bengal,WB,Hugli,31. Current users ever told about side effects of current method8 (%),59.7,50.4,,
West Bengal,WB,Hugli,32. Mothers who had an antenatal check-up in the first trimester (%),76.0,52.3,,
West Bengal,WB,Hugli,33. Mothers who had at least 4 antenatal care visits (%),72.2,76.6,,
West Bengal,WB,Hugli,34. Mothers whose last birth was protected against neonatal tetanus9 (%),92.2,95.3,,
West Bengal,WB,Hugli,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),68.1,33.1,,
West Bengal,WB,Hugli,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),42.3,3.5,,
West Bengal,WB,Hugli,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.6,98.4,,
West Bengal,WB,Hugli,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),56.7,69.9,,
West Bengal,WB,Hugli,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),4558.0,2684.0,,
West Bengal,WB,Hugli,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),76.7,,,
West Bengal,WB,Hugli,42. Institutional births (%),97.0,91.3,,
West Bengal,WB,Hugli,43. Institutional births in public facility (%),67.9,61.3,,
West Bengal,WB,Hugli,44. Home births that were conducted by skilled health personnel10 (%),0.4,0.9,,
West Bengal,WB,Hugli,45. Births attended by skilled health personnel10 (%),97.4,91.7,,
West Bengal,WB,Hugli,46. Births delivered by caesarean section (%),49.7,39.8,,
West Bengal,WB,Hugli,47. Births in a private health facility that were delivered by caesarean section (%),84.9,76.6,,
West Bengal,WB,Hugli,48. Births in a public health facility that were delivered by caesarean section (%),36.8,27.5,,
West Bengal,WB,Hugli,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),95.4,88.4,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),95.2,100.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,51. Children age 12-23 months who have received BCG (%),100.0,100.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),100.0,90.5,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),95.4,100.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),97.9,95.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),43.4,,Based on 25-49 unweighted cases,
West Bengal,WB,Hugli,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),2.2,,Based on 25-49 unweighted cases,
West Bengal,WB,Hugli,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),93.3,85.1,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),73.3,70.6,,
West Bengal,WB,Hugli,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.8,98.5,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.2,1.5,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Hugli,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),11.2,7.4,,
West Bengal,WB,Hugli,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,2.8,,
West Bengal,WB,Hugli,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),62.8,,,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,67. Children under age 3 years breastfed within one hour of birth15 (%),69.5,37.5,,
West Bengal,WB,Hugli,68. Children under age 6 months exclusively breastfed16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",26.4,19.8,,
West Bengal,WB,Hugli,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",25.3,19.3,,
West Bengal,WB,Hugli,73. Children under 5 years who are stunted (height-for-age)18 (%),28.9,30.1,,
West Bengal,WB,Hugli,74. Children under 5 years who are wasted (weight-for-height)18 (%),20.0,18.5,,
West Bengal,WB,Hugli,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),5.0,4.7,,
West Bengal,WB,Hugli,76. Children under 5 years who are underweight (weight-for-age)18 (%),33.4,28.7,,
West Bengal,WB,Hugli,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.2,3.0,,
West Bengal,WB,Hugli,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),14.1,18.3,,
West Bengal,WB,Hugli,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),34.6,29.9,,
West Bengal,WB,Hugli,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),71.9,,,
West Bengal,WB,Hugli,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.9,53.3,,
West Bengal,WB,Hugli,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),75.1,64.2,,
West Bengal,WB,Hugli,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Hugli,84. All women age 15-49 years who are anaemic22 (%),75.1,63.2,,
West Bengal,WB,Hugli,85. All women age 15-19 years who are anaemic22 (%),75.1,68.0,,
West Bengal,WB,Hugli,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.8,,,
West Bengal,WB,Hugli,87. Blood sugar level - very high (>160 mg/dl)23 (%),9.5,,,
West Bengal,WB,Hugli,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),19.7,,,
West Bengal,WB,Hugli,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.7,,,
West Bengal,WB,Hugli,90. Blood sugar level - very high (>160 mg/dl)23 (%),11.4,,,
West Bengal,WB,Hugli,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),22.3,,,
West Bengal,WB,Hugli,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.2,,,
West Bengal,WB,Hugli,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,,,
West Bengal,WB,Hugli,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.1,,,
West Bengal,WB,Hugli,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.7,,,
West Bengal,WB,Hugli,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,,,
West Bengal,WB,Hugli,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.7,,,
West Bengal,WB,Hugli,98. Ever undergone a screening test for cervical cancer (%),0.3,,,
West Bengal,WB,Hugli,99. Ever undergone a breast examination for breast cancer (%),0.4,,,
West Bengal,WB,Hugli,100. Ever undergone an oral cavity examination for oral cancer (%),0.6,,,
West Bengal,WB,Hugli,101. Women age 15 years and above who use any kind of tobacco (%),8.1,,,
West Bengal,WB,Hugli,102. Men age 15 years and above who use any kind of tobacco (%),53.5,,,
West Bengal,WB,Hugli,103. Women age 15 years and above who consume alcohol (%),1.5,,,
West Bengal,WB,Hugli,104. Men age 15 years and above who consume alcohol (%),22.3,,,
West Bengal,WB,Jalpaiguri,1. Female population age 6 years and above who ever attended school (%),73.7,68.8,,
West Bengal,WB,Jalpaiguri,2. Population below age 15 years (%),22.6,25.7,,
West Bengal,WB,Jalpaiguri,"3. Sex ratio of the total population (females per 1,000 males)",1038.0,969.0,,
West Bengal,WB,Jalpaiguri,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1099.0,908.0,,
West Bengal,WB,Jalpaiguri,5. Children under age 5 years whose birth was registered with the civil authority (%),99.2,96.9,,
West Bengal,WB,Jalpaiguri,6. Deaths in the last 3 years registered with the civil authority (%),74.8,,,
West Bengal,WB,Jalpaiguri,7. Population living in households with electricity (%),97.4,90.5,,
West Bengal,WB,Jalpaiguri,8. Population living in households with an improved drinking-water source1 (%),95.2,85.2,,
West Bengal,WB,Jalpaiguri,9. Population living in households that use an improved sanitation facility2 (%),73.2,51.0,,
West Bengal,WB,Jalpaiguri,10. Households using clean fuel for cooking3 (%),42.7,27.0,,
West Bengal,WB,Jalpaiguri,11. Households using iodized salt (%),94.8,92.1,,
West Bengal,WB,Jalpaiguri,12. Households with any usual member covered under a health insurance/financing scheme (%),35.8,25.3,,
West Bengal,WB,Jalpaiguri,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),30.0,,,
West Bengal,WB,Jalpaiguri,14. Women who are literate4 (%),73.6,,,
West Bengal,WB,Jalpaiguri,15. Women with 10 or more years of schooling (%),33.9,22.7,,
West Bengal,WB,Jalpaiguri,16. Women age 20-24 years married before age 18 years (%),18.7,34.5,,
West Bengal,WB,Jalpaiguri,17. Births in the 5 years preceding the survey that are third or higher order (%),0.0,1.2,,
West Bengal,WB,Jalpaiguri,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),11.8,9.7,,
West Bengal,WB,Jalpaiguri,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),82.3,51.4,,
West Bengal,WB,Jalpaiguri,20. Any method6 (%),82.7,49.1,,
West Bengal,WB,Jalpaiguri,21. Any modern method6 (%),70.1,48.2,,
West Bengal,WB,Jalpaiguri,22. Female sterilization (%),35.5,25.8,,
West Bengal,WB,Jalpaiguri,23. Male sterilization (%),0.3,0.3,,
West Bengal,WB,Jalpaiguri,24. IUD/PPIUD (%),4.6,0.9,,
West Bengal,WB,Jalpaiguri,25. Pill (%),20.2,17.1,,
West Bengal,WB,Jalpaiguri,26. Condom (%),7.6,4.0,,
West Bengal,WB,Jalpaiguri,27. Injectables (%),1.0,0.0,,
West Bengal,WB,Jalpaiguri,28. Total unmet need7 (%),4.0,13.6,,
West Bengal,WB,Jalpaiguri,29. Unmet need for spacing7 (%),1.6,5.1,,
West Bengal,WB,Jalpaiguri,30. Health worker ever talked to female non-users about family planning (%),15.1,14.9,,
West Bengal,WB,Jalpaiguri,31. Current users ever told about side effects of current method8 (%),61.1,61.7,,
West Bengal,WB,Jalpaiguri,32. Mothers who had an antenatal check-up in the first trimester (%),77.5,57.0,,
West Bengal,WB,Jalpaiguri,33. Mothers who had at least 4 antenatal care visits (%),88.4,80.7,,
West Bengal,WB,Jalpaiguri,34. Mothers whose last birth was protected against neonatal tetanus9 (%),96.6,90.6,,
West Bengal,WB,Jalpaiguri,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),70.7,24.0,,
West Bengal,WB,Jalpaiguri,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),29.0,17.0,,
West Bengal,WB,Jalpaiguri,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,97.0,,
West Bengal,WB,Jalpaiguri,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.8,69.7,,
West Bengal,WB,Jalpaiguri,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2243.0,3728.0,,
West Bengal,WB,Jalpaiguri,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Jalpaiguri,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),82.5,,,
West Bengal,WB,Jalpaiguri,42. Institutional births (%),95.8,84.0,,
West Bengal,WB,Jalpaiguri,43. Institutional births in public facility (%),83.2,67.6,,
West Bengal,WB,Jalpaiguri,44. Home births that were conducted by skilled health personnel10 (%),0.4,3.3,,
West Bengal,WB,Jalpaiguri,45. Births attended by skilled health personnel10 (%),97.7,86.5,,
West Bengal,WB,Jalpaiguri,46. Births delivered by caesarean section (%),28.7,18.5,,
West Bengal,WB,Jalpaiguri,47. Births in a private health facility that were delivered by caesarean section (%),90.8,53.4,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Jalpaiguri,48. Births in a public health facility that were delivered by caesarean section (%),20.8,14.5,,
West Bengal,WB,Jalpaiguri,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),87.9,81.7,,
West Bengal,WB,Jalpaiguri,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),96.3,87.8,,
West Bengal,WB,Jalpaiguri,51. Children age 12-23 months who have received BCG (%),98.3,98.3,,
West Bengal,WB,Jalpaiguri,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),89.5,87.5,,
West Bengal,WB,Jalpaiguri,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.8,91.2,,
West Bengal,WB,Jalpaiguri,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.6,88.9,,
West Bengal,WB,Jalpaiguri,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),53.6,,,
West Bengal,WB,Jalpaiguri,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,,,
West Bengal,WB,Jalpaiguri,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.8,93.0,,
West Bengal,WB,Jalpaiguri,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),65.5,73.0,,
West Bengal,WB,Jalpaiguri,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.1,,
West Bengal,WB,Jalpaiguri,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.9,,
West Bengal,WB,Jalpaiguri,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.3,10.3,,
West Bengal,WB,Jalpaiguri,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,79.9,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Jalpaiguri,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,27.5,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Jalpaiguri,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,80.4,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
West Bengal,WB,Jalpaiguri,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,5.3,,
West Bengal,WB,Jalpaiguri,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),80.9,79.8,Based on 25-49 unweighted cases,
West Bengal,WB,Jalpaiguri,67. Children under age 3 years breastfed within one hour of birth15 (%),61.3,48.3,,
West Bengal,WB,Jalpaiguri,68. Children under age 6 months exclusively breastfed16 (%),60.9,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Jalpaiguri,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Jalpaiguri,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",29.7,15.6,,
West Bengal,WB,Jalpaiguri,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
West Bengal,WB,Jalpaiguri,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",28.5,14.6,,
West Bengal,WB,Jalpaiguri,73. Children under 5 years who are stunted (height-for-age)18 (%),28.9,31.2,,
West Bengal,WB,Jalpaiguri,74. Children under 5 years who are wasted (weight-for-height)18 (%),18.3,17.7,,
West Bengal,WB,Jalpaiguri,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),7.3,7.6,,
West Bengal,WB,Jalpaiguri,76. Children under 5 years who are underweight (weight-for-age)18 (%),25.4,24.6,,
West Bengal,WB,Jalpaiguri,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.5,3.9,,
West Bengal,WB,Jalpaiguri,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),15.8,26.1,,
West Bengal,WB,Jalpaiguri,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),16.7,14.8,,
West Bengal,WB,Jalpaiguri,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),82.7,,,
West Bengal,WB,Jalpaiguri,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.4,71.0,,
West Bengal,WB,Jalpaiguri,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),72.2,67.0,,
