State,State-Code,District,Indicator,NFHS-5,NFHS-4
Mizoram,MZ,Kolasib,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",24.5,18.8
Mizoram,MZ,Kolasib,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,11.5
Mizoram,MZ,Kolasib,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",23.2,17.8
Mizoram,MZ,Kolasib,73. Children under 5 years who are stunted (height-for-age)18 (%),30.4,26.3
Mizoram,MZ,Kolasib,74. Children under 5 years who are wasted (weight-for-height)18 (%),11.3,6.6
Mizoram,MZ,Kolasib,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),5.3,2.4
Mizoram,MZ,Kolasib,76. Children under 5 years who are underweight (weight-for-age)18 (%),12.6,11.4
Mizoram,MZ,Kolasib,77. Children under 5 years who are overweight (weight-for-height)20 (%),7.6,3.7
Mizoram,MZ,Kolasib,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),5.9,9.0
Mizoram,MZ,Kolasib,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),26.0,24.4
Mizoram,MZ,Kolasib,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),48.8,
Mizoram,MZ,Kolasib,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),53.8,41.0
Mizoram,MZ,Kolasib,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),37.3,38.7
Mizoram,MZ,Kolasib,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),43.8,46.9
Mizoram,MZ,Kolasib,84. All women age 15-49 years who are anaemic22 (%),37.7,39.1
Mizoram,MZ,Kolasib,85. All women age 15-19 years who are anaemic22 (%),30.1,35.0
Mizoram,MZ,Kolasib,86. Blood sugar level - high (141-160 mg/dl)23 (%),9.0,
Mizoram,MZ,Kolasib,87. Blood sugar level - very high (>160 mg/dl)23 (%),5.8,
Mizoram,MZ,Kolasib,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.7,
Mizoram,MZ,Kolasib,89. Blood sugar level - high (141-160 mg/dl)23 (%),6.6,
Mizoram,MZ,Kolasib,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.6,
Mizoram,MZ,Kolasib,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.8,
Mizoram,MZ,Kolasib,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.3,
Mizoram,MZ,Kolasib,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,
Mizoram,MZ,Kolasib,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Mizoram,MZ,Kolasib,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.9,
Mizoram,MZ,Kolasib,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,
Mizoram,MZ,Kolasib,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Mizoram,MZ,Kolasib,98. Ever undergone a screening test for cervical cancer (%),6.3,
Mizoram,MZ,Kolasib,99. Ever undergone a breast examination for breast cancer (%),1.9,
Mizoram,MZ,Kolasib,100. Ever undergone an oral cavity examination for oral cancer (%),0.7,
Mizoram,MZ,Kolasib,101. Women age 15 years and above who use any kind of tobacco (%),70.6,
Mizoram,MZ,Kolasib,102. Men age 15 years and above who use any kind of tobacco (%),75.3,
Mizoram,MZ,Kolasib,103. Women age 15 years and above who consume alcohol (%),0.9,
Mizoram,MZ,Kolasib,104. Men age 15 years and above who consume alcohol (%),21.7,
Mizoram,MZ,Lawngtlai,1. Female population age 6 years and above who ever attended school (%),79.9,71.0
Mizoram,MZ,Lawngtlai,2. Population below age 15 years (%),32.8,34.2
Mizoram,MZ,Lawngtlai,"3. Sex ratio of the total population (females per 1,000 males)",1051.0,996.0
Mizoram,MZ,Lawngtlai,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1131.0,1079.0
Mizoram,MZ,Lawngtlai,5. Children under age 5 years whose birth was registered with the civil authority (%),99.3,99.2
Mizoram,MZ,Lawngtlai,6. Deaths in the last 3 years registered with the civil authority (%),85.4,
Mizoram,MZ,Lawngtlai,7. Population living in households with electricity (%),89.0,75.3
Mizoram,MZ,Lawngtlai,8. Population living in households with an improved drinking-water source1 (%),82.2,82.2
Mizoram,MZ,Lawngtlai,9. Population living in households that use an improved sanitation facility2 (%),90.3,66.8
Mizoram,MZ,Lawngtlai,10. Households using clean fuel for cooking3 (%),56.3,38.7
Mizoram,MZ,Lawngtlai,11. Households using iodized salt (%),97.0,99.1
Mizoram,MZ,Lawngtlai,12. Households with any usual member covered under a health insurance/financing scheme (%),31.3,26.9
Mizoram,MZ,Lawngtlai,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),3.6,
Mizoram,MZ,Lawngtlai,14. Women who are literate4 (%),76.0,
Mizoram,MZ,Lawngtlai,15. Women with 10 or more years of schooling (%),32.2,26.3
Mizoram,MZ,Lawngtlai,16. Women age 20-24 years married before age 18 years (%),16.0,15.0
Mizoram,MZ,Lawngtlai,17. Births in the 5 years preceding the survey that are third or higher order (%),2.6,3.3
Mizoram,MZ,Lawngtlai,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),9.2,6.6
Mizoram,MZ,Lawngtlai,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),71.0,86.4
Mizoram,MZ,Lawngtlai,20. Any method6 (%),29.7,27.1
Mizoram,MZ,Lawngtlai,21. Any modern method6 (%),29.1,27.1
Mizoram,MZ,Lawngtlai,22. Female sterilization (%),12.2,16.0
Mizoram,MZ,Lawngtlai,23. Male sterilization (%),0.0,0.0
Mizoram,MZ,Lawngtlai,24. IUD/PPIUD (%),1.6,1.5
Mizoram,MZ,Lawngtlai,25. Pill (%),12.1,8.4
Mizoram,MZ,Lawngtlai,26. Condom (%),2.8,1.0
Mizoram,MZ,Lawngtlai,27. Injectables (%),0.3,0.2
Mizoram,MZ,Lawngtlai,28. Total unmet need7 (%),17.3,18.1
Mizoram,MZ,Lawngtlai,29. Unmet need for spacing7 (%),13.0,13.3
Mizoram,MZ,Lawngtlai,30. Health worker ever talked to female non-users about family planning (%),11.3,6.1
Mizoram,MZ,Lawngtlai,31. Current users ever told about side effects of current method8 (%),59.1,75.0
Mizoram,MZ,Lawngtlai,32. Mothers who had an antenatal check-up in the first trimester (%),51.5,50.5
Mizoram,MZ,Lawngtlai,33. Mothers who had at least 4 antenatal care visits (%),33.0,38.3
Mizoram,MZ,Lawngtlai,34. Mothers whose last birth was protected against neonatal tetanus9 (%),72.3,57.4
Mizoram,MZ,Lawngtlai,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),50.7,42.8
Mizoram,MZ,Lawngtlai,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),7.4,1.1
Mizoram,MZ,Lawngtlai,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.8,92.2
Mizoram,MZ,Lawngtlai,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Mizoram,MZ,Lawngtlai,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),7318.0,3648.0
Mizoram,MZ,Lawngtlai,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.7,0.0
Mizoram,MZ,Lawngtlai,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Mizoram,MZ,Lawngtlai,42. Institutional births (%),53.7,45.9
Mizoram,MZ,Lawngtlai,43. Institutional births in public facility (%),48.4,37.4
Mizoram,MZ,Lawngtlai,44. Home births that were conducted by skilled health personnel10 (%),9.3,4.1
Mizoram,MZ,Lawngtlai,45. Births attended by skilled health personnel10 (%),59.9,49.7
Mizoram,MZ,Lawngtlai,46. Births delivered by caesarean section (%),3.9,3.2
Mizoram,MZ,Lawngtlai,47. Births in a private health facility that were delivered by caesarean section (%),,17.9
Mizoram,MZ,Lawngtlai,48. Births in a public health facility that were delivered by caesarean section (%),5.4,4.4
Mizoram,MZ,Lawngtlai,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),,
Mizoram,MZ,Lawngtlai,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),91.7,71.8
Mizoram,MZ,Lawngtlai,51. Children age 12-23 months who have received BCG (%),75.6,70.7
Mizoram,MZ,Lawngtlai,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),75.3,53.4
Mizoram,MZ,Lawngtlai,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),74.1,53.4
Mizoram,MZ,Lawngtlai,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),76.8,48.9
Mizoram,MZ,Lawngtlai,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),23.2,
Mizoram,MZ,Lawngtlai,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Mizoram,MZ,Lawngtlai,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),72.6,49.3
Mizoram,MZ,Lawngtlai,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),53.9,44.7
Mizoram,MZ,Lawngtlai,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),96.9,92.5
Mizoram,MZ,Lawngtlai,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,3.8
Mizoram,MZ,Lawngtlai,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.7,5.9
Mizoram,MZ,Lawngtlai,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Mizoram,MZ,Lawngtlai,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Mizoram,MZ,Lawngtlai,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Mizoram,MZ,Lawngtlai,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,0.5
Mizoram,MZ,Lawngtlai,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Mizoram,MZ,Lawngtlai,67. Children under age 3 years breastfed within one hour of birth15 (%),60.9,76.4
Mizoram,MZ,Lawngtlai,68. Children under age 6 months exclusively breastfed16 (%),64.4,42.6
Mizoram,MZ,Lawngtlai,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Mizoram,MZ,Lawngtlai,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7.4,7.3
Mizoram,MZ,Lawngtlai,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Mizoram,MZ,Lawngtlai,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.2,7.5
Mizoram,MZ,Lawngtlai,73. Children under 5 years who are stunted (height-for-age)18 (%),32.7,35.3
Mizoram,MZ,Lawngtlai,74. Children under 5 years who are wasted (weight-for-height)18 (%),16.2,12.0
Mizoram,MZ,Lawngtlai,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),11.4,5.9
Mizoram,MZ,Lawngtlai,76. Children under 5 years who are underweight (weight-for-age)18 (%),16.9,21.3
Mizoram,MZ,Lawngtlai,77. Children under 5 years who are overweight (weight-for-height)20 (%),9.1,2.5
Mizoram,MZ,Lawngtlai,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),7.1,10.4
Mizoram,MZ,Lawngtlai,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),14.1,10.2
Mizoram,MZ,Lawngtlai,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),44.4,
Mizoram,MZ,Lawngtlai,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),55.3,33.8
Mizoram,MZ,Lawngtlai,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),48.6,35.8
Mizoram,MZ,Lawngtlai,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),46.5,35.6
Mizoram,MZ,Lawngtlai,84. All women age 15-49 years who are anaemic22 (%),48.5,35.8
Mizoram,MZ,Lawngtlai,85. All women age 15-19 years who are anaemic22 (%),45.5,31.1
Mizoram,MZ,Lawngtlai,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.6,
Mizoram,MZ,Lawngtlai,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.3,
Mizoram,MZ,Lawngtlai,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.4,
Mizoram,MZ,Lawngtlai,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.0,
Mizoram,MZ,Lawngtlai,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.5,
Mizoram,MZ,Lawngtlai,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.4,
Mizoram,MZ,Lawngtlai,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.2,
Mizoram,MZ,Lawngtlai,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,
Mizoram,MZ,Lawngtlai,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Mizoram,MZ,Lawngtlai,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,
Mizoram,MZ,Lawngtlai,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,
Mizoram,MZ,Lawngtlai,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Mizoram,MZ,Lawngtlai,98. Ever undergone a screening test for cervical cancer (%),2.7,
Mizoram,MZ,Lawngtlai,99. Ever undergone a breast examination for breast cancer (%),1.5,
Mizoram,MZ,Lawngtlai,100. Ever undergone an oral cavity examination for oral cancer (%),0.5,
Mizoram,MZ,Lawngtlai,101. Women age 15 years and above who use any kind of tobacco (%),65.4,
Mizoram,MZ,Lawngtlai,102. Men age 15 years and above who use any kind of tobacco (%),77.2,
Mizoram,MZ,Lawngtlai,103. Women age 15 years and above who consume alcohol (%),0.9,
Mizoram,MZ,Lawngtlai,104. Men age 15 years and above who consume alcohol (%),27.2,
Mizoram,MZ,Lunglei,1. Female population age 6 years and above who ever attended school (%),89.8,91.7
Mizoram,MZ,Lunglei,2. Population below age 15 years (%),24.6,28.2
Mizoram,MZ,Lunglei,"3. Sex ratio of the total population (females per 1,000 males)",1004.0,944.0
Mizoram,MZ,Lunglei,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",876.0,836.0
Mizoram,MZ,Lunglei,5. Children under age 5 years whose birth was registered with the civil authority (%),100.0,99.6
Mizoram,MZ,Lunglei,6. Deaths in the last 3 years registered with the civil authority (%),86.6,
Mizoram,MZ,Lunglei,7. Population living in households with electricity (%),98.0,99.2
Mizoram,MZ,Lunglei,8. Population living in households with an improved drinking-water source1 (%),96.0,94.1
Mizoram,MZ,Lunglei,9. Population living in households that use an improved sanitation facility2 (%),95.6,78.7
Mizoram,MZ,Lunglei,10. Households using clean fuel for cooking3 (%),79.9,52.2
Mizoram,MZ,Lunglei,11. Households using iodized salt (%),99.0,99.6
Mizoram,MZ,Lunglei,12. Households with any usual member covered under a health insurance/financing scheme (%),46.5,52.2
Mizoram,MZ,Lunglei,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),2.0,
Mizoram,MZ,Lunglei,14. Women who are literate4 (%),91.6,
Mizoram,MZ,Lunglei,15. Women with 10 or more years of schooling (%),46.3,34.9
Mizoram,MZ,Lunglei,16. Women age 20-24 years married before age 18 years (%),4.8,17.2
Mizoram,MZ,Lunglei,17. Births in the 5 years preceding the survey that are third or higher order (%),0.8,2.7
Mizoram,MZ,Lunglei,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.8,10.1
Mizoram,MZ,Lunglei,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),91.4,90.1
Mizoram,MZ,Lunglei,20. Any method6 (%),33.0,29.0
Mizoram,MZ,Lunglei,21. Any modern method6 (%),33.0,29.0
Mizoram,MZ,Lunglei,22. Female sterilization (%),18.8,13.0
Mizoram,MZ,Lunglei,23. Male sterilization (%),0.0,0.0
Mizoram,MZ,Lunglei,24. IUD/PPIUD (%),1.7,3.6
Mizoram,MZ,Lunglei,25. Pill (%),10.2,11.8
Mizoram,MZ,Lunglei,26. Condom (%),2.3,0.5
Mizoram,MZ,Lunglei,27. Injectables (%),0.0,0.1
Mizoram,MZ,Lunglei,28. Total unmet need7 (%),15.4,19.3
Mizoram,MZ,Lunglei,29. Unmet need for spacing7 (%),12.5,11.8
Mizoram,MZ,Lunglei,30. Health worker ever talked to female non-users about family planning (%),13.0,19.8
Mizoram,MZ,Lunglei,31. Current users ever told about side effects of current method8 (%),62.8,57.4
Mizoram,MZ,Lunglei,32. Mothers who had an antenatal check-up in the first trimester (%),68.8,57.6
Mizoram,MZ,Lunglei,33. Mothers who had at least 4 antenatal care visits (%),56.7,49.5
Mizoram,MZ,Lunglei,34. Mothers whose last birth was protected against neonatal tetanus9 (%),79.9,79.3
Mizoram,MZ,Lunglei,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),64.7,40.4
Mizoram,MZ,Lunglei,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),9.7,2.4
Mizoram,MZ,Lunglei,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.2,95.9
Mizoram,MZ,Lunglei,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Mizoram,MZ,Lunglei,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),5717.0,5159.0
Mizoram,MZ,Lunglei,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,5.6
Mizoram,MZ,Lunglei,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Mizoram,MZ,Lunglei,42. Institutional births (%),82.7,74.4
Mizoram,MZ,Lunglei,43. Institutional births in public facility (%),69.4,62.6
Mizoram,MZ,Lunglei,44. Home births that were conducted by skilled health personnel10 (%),3.9,3.1
Mizoram,MZ,Lunglei,45. Births attended by skilled health personnel10 (%),80.2,77.8
Mizoram,MZ,Lunglei,46. Births delivered by caesarean section (%),5.4,12.1
Mizoram,MZ,Lunglei,47. Births in a private health facility that were delivered by caesarean section (%),9.2,31.4
Mizoram,MZ,Lunglei,48. Births in a public health facility that were delivered by caesarean section (%),6.0,13.4
Mizoram,MZ,Lunglei,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),,
Mizoram,MZ,Lunglei,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),84.1,62.1
Mizoram,MZ,Lunglei,51. Children age 12-23 months who have received BCG (%),79.3,69.2
Mizoram,MZ,Lunglei,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),82.2,61.1
Mizoram,MZ,Lunglei,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),85.0,60.9
Mizoram,MZ,Lunglei,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.0,66.4
Mizoram,MZ,Lunglei,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),14.0,
Mizoram,MZ,Lunglei,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Mizoram,MZ,Lunglei,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.0,56.4
Mizoram,MZ,Lunglei,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),61.3,65.2
Mizoram,MZ,Lunglei,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.1
Mizoram,MZ,Lunglei,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.9
Mizoram,MZ,Lunglei,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.0,5.6
Mizoram,MZ,Lunglei,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,72.1
Mizoram,MZ,Lunglei,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,27.6
Mizoram,MZ,Lunglei,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,30.6
Mizoram,MZ,Lunglei,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,1.1
Mizoram,MZ,Lunglei,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Mizoram,MZ,Lunglei,67. Children under age 3 years breastfed within one hour of birth15 (%),63.8,60.3
Mizoram,MZ,Lunglei,68. Children under age 6 months exclusively breastfed16 (%),,66.0
Mizoram,MZ,Lunglei,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,66.5
Mizoram,MZ,Lunglei,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7.4,11.6
Mizoram,MZ,Lunglei,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Mizoram,MZ,Lunglei,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.4,11.7
Mizoram,MZ,Lunglei,73. Children under 5 years who are stunted (height-for-age)18 (%),26.5,25.3
Mizoram,MZ,Lunglei,74. Children under 5 years who are wasted (weight-for-height)18 (%),9.5,6.1
Mizoram,MZ,Lunglei,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),3.3,1.7
Mizoram,MZ,Lunglei,76. Children under 5 years who are underweight (weight-for-age)18 (%),11.1,13.1
Mizoram,MZ,Lunglei,77. Children under 5 years who are overweight (weight-for-height)20 (%),10.1,3.2
Mizoram,MZ,Lunglei,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),6.2,9.8
Mizoram,MZ,Lunglei,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),20.6,20.3
Mizoram,MZ,Lunglei,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),48.9,
Mizoram,MZ,Lunglei,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),45.7,26.9
Mizoram,MZ,Lunglei,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),35.1,37.0
Mizoram,MZ,Lunglei,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),27.5,37.6
Mizoram,MZ,Lunglei,84. All women age 15-49 years who are anaemic22 (%),34.9,37.1
Mizoram,MZ,Lunglei,85. All women age 15-19 years who are anaemic22 (%),34.2,33.1
Mizoram,MZ,Lunglei,86. Blood sugar level - high (141-160 mg/dl)23 (%),7.4,
Mizoram,MZ,Lunglei,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.9,
Mizoram,MZ,Lunglei,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.5,
Mizoram,MZ,Lunglei,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.9,
Mizoram,MZ,Lunglei,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.0,
Mizoram,MZ,Lunglei,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.1,
Mizoram,MZ,Lunglei,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.7,
Mizoram,MZ,Lunglei,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.6,
Mizoram,MZ,Lunglei,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Mizoram,MZ,Lunglei,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,
Mizoram,MZ,Lunglei,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,
Mizoram,MZ,Lunglei,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Mizoram,MZ,Lunglei,98. Ever undergone a screening test for cervical cancer (%),2.2,
Mizoram,MZ,Lunglei,99. Ever undergone a breast examination for breast cancer (%),0.4,
Mizoram,MZ,Lunglei,100. Ever undergone an oral cavity examination for oral cancer (%),0.2,
Mizoram,MZ,Lunglei,101. Women age 15 years and above who use any kind of tobacco (%),62.8,
Mizoram,MZ,Lunglei,102. Men age 15 years and above who use any kind of tobacco (%),75.0,
Mizoram,MZ,Lunglei,103. Women age 15 years and above who consume alcohol (%),0.9,
Mizoram,MZ,Lunglei,104. Men age 15 years and above who consume alcohol (%),19.2,
Mizoram,MZ,Mamit,1. Female population age 6 years and above who ever attended school (%),90.7,82.0
Mizoram,MZ,Mamit,2. Population below age 15 years (%),30.7,33.0
Mizoram,MZ,Mamit,"3. Sex ratio of the total population (females per 1,000 males)",991.0,960.0
Mizoram,MZ,Mamit,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",794.0,1051.0
Mizoram,MZ,Mamit,5. Children under age 5 years whose birth was registered with the civil authority (%),99.1,97.6
Mizoram,MZ,Mamit,6. Deaths in the last 3 years registered with the civil authority (%),88.4,
Mizoram,MZ,Mamit,7. Population living in households with electricity (%),97.9,85.6
Mizoram,MZ,Mamit,8. Population living in households with an improved drinking-water source1 (%),97.3,82.3
Mizoram,MZ,Mamit,9. Population living in households that use an improved sanitation facility2 (%),92.7,66.2
Mizoram,MZ,Mamit,10. Households using clean fuel for cooking3 (%),73.3,38.0
Mizoram,MZ,Mamit,11. Households using iodized salt (%),99.4,97.6
Mizoram,MZ,Mamit,12. Households with any usual member covered under a health insurance/financing scheme (%),61.7,50.7
Mizoram,MZ,Mamit,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.3,
Mizoram,MZ,Mamit,14. Women who are literate4 (%),89.6,
Mizoram,MZ,Mamit,15. Women with 10 or more years of schooling (%),40.0,21.7
Mizoram,MZ,Mamit,16. Women age 20-24 years married before age 18 years (%),16.8,17.8
Mizoram,MZ,Mamit,17. Births in the 5 years preceding the survey that are third or higher order (%),1.2,2.7
Mizoram,MZ,Mamit,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),10.3,5.7
Mizoram,MZ,Mamit,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),89.0,87.6
Mizoram,MZ,Mamit,20. Any method6 (%),41.6,34.3
Mizoram,MZ,Mamit,21. Any modern method6 (%),41.3,34.3
Mizoram,MZ,Mamit,22. Female sterilization (%),17.7,16.0
Mizoram,MZ,Mamit,23. Male sterilization (%),0.0,0.0
Mizoram,MZ,Mamit,24. IUD/PPIUD (%),4.0,2.4
Mizoram,MZ,Mamit,25. Pill (%),19.2,14.9
Mizoram,MZ,Mamit,26. Condom (%),0.2,1.0
Mizoram,MZ,Mamit,27. Injectables (%),0.2,0.0
