State,State-Code,District,Indicator,NFHS-5,NFHS-4
Nagaland,NL,Kohima,74. Children under 5 years who are wasted (weight-for-height)18 (%),26.9,11.7
Nagaland,NL,Kohima,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),11.4,3.2
Nagaland,NL,Kohima,76. Children under 5 years who are underweight (weight-for-age)18 (%),22.1,15.2
Nagaland,NL,Kohima,77. Children under 5 years who are overweight (weight-for-height)20 (%),6.6,4.9
Nagaland,NL,Kohima,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),11.7,10.6
Nagaland,NL,Kohima,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),11.6,20.3
Nagaland,NL,Kohima,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),60.3,
Nagaland,NL,Kohima,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),38.4,36.4
Nagaland,NL,Kohima,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),15.6,26.4
Nagaland,NL,Kohima,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),3.9,35.3
Nagaland,NL,Kohima,84. All women age 15-49 years who are anaemic22 (%),14.9,26.8
Nagaland,NL,Kohima,85. All women age 15-19 years who are anaemic22 (%),18.2,24.2
Nagaland,NL,Kohima,86. Blood sugar level - high (141-160 mg/dl)23 (%),3.6,
Nagaland,NL,Kohima,87. Blood sugar level - very high (>160 mg/dl)23 (%),2.8,
Nagaland,NL,Kohima,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),6.6,
Nagaland,NL,Kohima,89. Blood sugar level - high (141-160 mg/dl)23 (%),6.0,
Nagaland,NL,Kohima,90. Blood sugar level - very high (>160 mg/dl)23 (%),3.8,
Nagaland,NL,Kohima,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.9,
Nagaland,NL,Kohima,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.2,
Nagaland,NL,Kohima,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.8,
Nagaland,NL,Kohima,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Nagaland,NL,Kohima,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.8,
Nagaland,NL,Kohima,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),11.2,
Nagaland,NL,Kohima,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Nagaland,NL,Kohima,98. Ever undergone a screening test for cervical cancer (%),0.1,
Nagaland,NL,Kohima,99. Ever undergone a breast examination for breast cancer (%),0.4,
Nagaland,NL,Kohima,100. Ever undergone an oral cavity examination for oral cancer (%),0.4,
Nagaland,NL,Kohima,101. Women age 15 years and above who use any kind of tobacco (%),14.4,
Nagaland,NL,Kohima,102. Men age 15 years and above who use any kind of tobacco (%),47.9,
Nagaland,NL,Kohima,103. Women age 15 years and above who consume alcohol (%),1.2,
Nagaland,NL,Kohima,104. Men age 15 years and above who consume alcohol (%),27.4,
Nagaland,NL,Longleng,1. Female population age 6 years and above who ever attended school (%),81.2,80.6
Nagaland,NL,Longleng,2. Population below age 15 years (%),28.8,31.7
Nagaland,NL,Longleng,"3. Sex ratio of the total population (females per 1,000 males)",969.0,847.0
Nagaland,NL,Longleng,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",922.0,816.0
Nagaland,NL,Longleng,5. Children under age 5 years whose birth was registered with the civil authority (%),67.5,62.1
Nagaland,NL,Longleng,6. Deaths in the last 3 years registered with the civil authority (%),12.7,
Nagaland,NL,Longleng,7. Population living in households with electricity (%),99.1,97.4
Nagaland,NL,Longleng,8. Population living in households with an improved drinking-water source1 (%),76.3,41.7
Nagaland,NL,Longleng,9. Population living in households that use an improved sanitation facility2 (%),86.6,72.9
Nagaland,NL,Longleng,10. Households using clean fuel for cooking3 (%),11.8,4.8
Nagaland,NL,Longleng,11. Households using iodized salt (%),98.6,99.7
Nagaland,NL,Longleng,12. Households with any usual member covered under a health insurance/financing scheme (%),38.3,5.6
Nagaland,NL,Longleng,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.6,
Nagaland,NL,Longleng,14. Women who are literate4 (%),82.0,
Nagaland,NL,Longleng,15. Women with 10 or more years of schooling (%),23.8,18.4
Nagaland,NL,Longleng,16. Women age 20-24 years married before age 18 years (%),11.0,25.4
Nagaland,NL,Longleng,17. Births in the 5 years preceding the survey that are third or higher order (%),3.9,2.6
Nagaland,NL,Longleng,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),6.5,8.6
Nagaland,NL,Longleng,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),68.8,59.1
Nagaland,NL,Longleng,20. Any method6 (%),66.5,20.9
Nagaland,NL,Longleng,21. Any modern method6 (%),56.3,18.5
Nagaland,NL,Longleng,22. Female sterilization (%),16.4,12.1
Nagaland,NL,Longleng,23. Male sterilization (%),0.0,0.0
Nagaland,NL,Longleng,24. IUD/PPIUD (%),32.2,4.9
Nagaland,NL,Longleng,25. Pill (%),3.8,1.6
Nagaland,NL,Longleng,26. Condom (%),2.2,0.0
Nagaland,NL,Longleng,27. Injectables (%),0.1,0.0
Nagaland,NL,Longleng,28. Total unmet need7 (%),4.3,16.8
Nagaland,NL,Longleng,29. Unmet need for spacing7 (%),2.9,9.1
Nagaland,NL,Longleng,30. Health worker ever talked to female non-users about family planning (%),9.4,4.1
Nagaland,NL,Longleng,31. Current users ever told about side effects of current method8 (%),55.0,45.1
Nagaland,NL,Longleng,32. Mothers who had an antenatal check-up in the first trimester (%),42.3,6.8
Nagaland,NL,Longleng,33. Mothers who had at least 4 antenatal care visits (%),15.4,1.5
Nagaland,NL,Longleng,34. Mothers whose last birth was protected against neonatal tetanus9 (%),75.5,54.1
Nagaland,NL,Longleng,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),2.6,0.4
Nagaland,NL,Longleng,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),1.6,0.0
Nagaland,NL,Longleng,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.6,75.5
Nagaland,NL,Longleng,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Nagaland,NL,Longleng,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),7152.0,
Nagaland,NL,Longleng,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,0.0
Nagaland,NL,Longleng,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Nagaland,NL,Longleng,42. Institutional births (%),38.7,10.2
Nagaland,NL,Longleng,43. Institutional births in public facility (%),37.8,10.2
Nagaland,NL,Longleng,44. Home births that were conducted by skilled health personnel10 (%),5.9,7.7
Nagaland,NL,Longleng,45. Births attended by skilled health personnel10 (%),44.6,17.9
Nagaland,NL,Longleng,46. Births delivered by caesarean section (%),3.6,0.3
Nagaland,NL,Longleng,47. Births in a private health facility that were delivered by caesarean section (%),,
Nagaland,NL,Longleng,48. Births in a public health facility that were delivered by caesarean section (%),9.4,3.3
Nagaland,NL,Longleng,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),,
Nagaland,NL,Longleng,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),64.8,
Nagaland,NL,Longleng,51. Children age 12-23 months who have received BCG (%),88.3,55.4
Nagaland,NL,Longleng,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),57.5,42.7
Nagaland,NL,Longleng,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),64.7,28.2
Nagaland,NL,Longleng,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),73.3,37.9
Nagaland,NL,Longleng,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),16.5,
Nagaland,NL,Longleng,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),5.5,
Nagaland,NL,Longleng,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),58.2,25.1
Nagaland,NL,Longleng,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),46.4,12.8
Nagaland,NL,Longleng,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.3,99.3
Nagaland,NL,Longleng,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.7,0.0
Nagaland,NL,Longleng,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.1,2.4
Nagaland,NL,Longleng,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Nagaland,NL,Longleng,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Nagaland,NL,Longleng,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Nagaland,NL,Longleng,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.2,0.0
Nagaland,NL,Longleng,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Nagaland,NL,Longleng,67. Children under age 3 years breastfed within one hour of birth15 (%),62.3,64.3
Nagaland,NL,Longleng,68. Children under age 6 months exclusively breastfed16 (%),,50.2
Nagaland,NL,Longleng,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Nagaland,NL,Longleng,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",21.0,14.9
Nagaland,NL,Longleng,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Nagaland,NL,Longleng,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",20.1,12.3
Nagaland,NL,Longleng,73. Children under 5 years who are stunted (height-for-age)18 (%),34.1,26.1
Nagaland,NL,Longleng,74. Children under 5 years who are wasted (weight-for-height)18 (%),19.8,16.3
Nagaland,NL,Longleng,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),9.6,9.0
Nagaland,NL,Longleng,76. Children under 5 years who are underweight (weight-for-age)18 (%),25.7,17.1
Nagaland,NL,Longleng,77. Children under 5 years who are overweight (weight-for-height)20 (%),6.8,6.2
Nagaland,NL,Longleng,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),14.4,15.0
Nagaland,NL,Longleng,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),7.0,6.8
Nagaland,NL,Longleng,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),41.7,
Nagaland,NL,Longleng,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),40.4,14.2
Nagaland,NL,Longleng,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),34.9,21.0
Nagaland,NL,Longleng,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),30.5,22.3
Nagaland,NL,Longleng,84. All women age 15-49 years who are anaemic22 (%),34.6,21.1
Nagaland,NL,Longleng,85. All women age 15-19 years who are anaemic22 (%),43.1,20.2
Nagaland,NL,Longleng,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.0,
Nagaland,NL,Longleng,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.8,
Nagaland,NL,Longleng,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.2,
Nagaland,NL,Longleng,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.6,
Nagaland,NL,Longleng,90. Blood sugar level - very high (>160 mg/dl)23 (%),4.7,
Nagaland,NL,Longleng,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.5,
Nagaland,NL,Longleng,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,
Nagaland,NL,Longleng,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.2,
Nagaland,NL,Longleng,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Nagaland,NL,Longleng,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.5,
Nagaland,NL,Longleng,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.7,
Nagaland,NL,Longleng,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Nagaland,NL,Longleng,98. Ever undergone a screening test for cervical cancer (%),0.8,
Nagaland,NL,Longleng,99. Ever undergone a breast examination for breast cancer (%),0.6,
Nagaland,NL,Longleng,100. Ever undergone an oral cavity examination for oral cancer (%),0.7,
Nagaland,NL,Longleng,101. Women age 15 years and above who use any kind of tobacco (%),7.9,
Nagaland,NL,Longleng,102. Men age 15 years and above who use any kind of tobacco (%),54.0,
Nagaland,NL,Longleng,103. Women age 15 years and above who consume alcohol (%),0.5,
Nagaland,NL,Longleng,104. Men age 15 years and above who consume alcohol (%),24.0,
Nagaland,NL,Mokokchung,1. Female population age 6 years and above who ever attended school (%),88.0,90.0
Nagaland,NL,Mokokchung,2. Population below age 15 years (%),20.4,21.2
Nagaland,NL,Mokokchung,"3. Sex ratio of the total population (females per 1,000 males)",1041.0,926.0
Nagaland,NL,Mokokchung,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1075.0,1048.0
Nagaland,NL,Mokokchung,5. Children under age 5 years whose birth was registered with the civil authority (%),85.6,63.7
Nagaland,NL,Mokokchung,6. Deaths in the last 3 years registered with the civil authority (%),29.7,
Nagaland,NL,Mokokchung,7. Population living in households with electricity (%),97.7,99.4
Nagaland,NL,Mokokchung,8. Population living in households with an improved drinking-water source1 (%),97.4,95.3
Nagaland,NL,Mokokchung,9. Population living in households that use an improved sanitation facility2 (%),96.7,90.8
Nagaland,NL,Mokokchung,10. Households using clean fuel for cooking3 (%),46.2,38.3
Nagaland,NL,Mokokchung,11. Households using iodized salt (%),98.7,99.5
Nagaland,NL,Mokokchung,12. Households with any usual member covered under a health insurance/financing scheme (%),22.3,5.0
Nagaland,NL,Mokokchung,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),7.3,
Nagaland,NL,Mokokchung,14. Women who are literate4 (%),94.0,
Nagaland,NL,Mokokchung,15. Women with 10 or more years of schooling (%),55.8,49.1
Nagaland,NL,Mokokchung,16. Women age 20-24 years married before age 18 years (%),6.0,3.2
Nagaland,NL,Mokokchung,17. Births in the 5 years preceding the survey that are third or higher order (%),2.6,1.4
Nagaland,NL,Mokokchung,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.7,0.0
Nagaland,NL,Mokokchung,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),90.2,88.2
Nagaland,NL,Mokokchung,20. Any method6 (%),66.7,38.2
Nagaland,NL,Mokokchung,21. Any modern method6 (%),52.5,30.7
Nagaland,NL,Mokokchung,22. Female sterilization (%),16.0,20.7
Nagaland,NL,Mokokchung,23. Male sterilization (%),0.0,0.0
Nagaland,NL,Mokokchung,24. IUD/PPIUD (%),25.8,7.4
Nagaland,NL,Mokokchung,25. Pill (%),6.1,0.8
Nagaland,NL,Mokokchung,26. Condom (%),3.3,1.9
Nagaland,NL,Mokokchung,27. Injectables (%),0.0,0.0
Nagaland,NL,Mokokchung,28. Total unmet need7 (%),6.4,18.1
Nagaland,NL,Mokokchung,29. Unmet need for spacing7 (%),3.4,10.0
Nagaland,NL,Mokokchung,30. Health worker ever talked to female non-users about family planning (%),11.4,10.7
Nagaland,NL,Mokokchung,31. Current users ever told about side effects of current method8 (%),70.3,43.9
Nagaland,NL,Mokokchung,32. Mothers who had an antenatal check-up in the first trimester (%),51.6,43.2
Nagaland,NL,Mokokchung,33. Mothers who had at least 4 antenatal care visits (%),18.2,35.8
Nagaland,NL,Mokokchung,34. Mothers whose last birth was protected against neonatal tetanus9 (%),91.7,84.3
Nagaland,NL,Mokokchung,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),12.5,7.5
Nagaland,NL,Mokokchung,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),4.1,2.7
Nagaland,NL,Mokokchung,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.6,78.4
Nagaland,NL,Mokokchung,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Nagaland,NL,Mokokchung,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),6242.0,6897.0
Nagaland,NL,Mokokchung,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.7,0.0
Nagaland,NL,Mokokchung,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Nagaland,NL,Mokokchung,42. Institutional births (%),51.5,45.3
Nagaland,NL,Mokokchung,43. Institutional births in public facility (%),47.3,37.7
Nagaland,NL,Mokokchung,44. Home births that were conducted by skilled health personnel10 (%),12.2,33.4
Nagaland,NL,Mokokchung,45. Births attended by skilled health personnel10 (%),61.7,78.9
Nagaland,NL,Mokokchung,46. Births delivered by caesarean section (%),3.8,9.1
Nagaland,NL,Mokokchung,47. Births in a private health facility that were delivered by caesarean section (%),,
Nagaland,NL,Mokokchung,48. Births in a public health facility that were delivered by caesarean section (%),8.0,18.7
Nagaland,NL,Mokokchung,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),,
Nagaland,NL,Mokokchung,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),95.6,64.9
Nagaland,NL,Mokokchung,51. Children age 12-23 months who have received BCG (%),96.8,77.1
Nagaland,NL,Mokokchung,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),96.3,64.1
Nagaland,NL,Mokokchung,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),99.0,77.8
Nagaland,NL,Mokokchung,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,75.8
Nagaland,NL,Mokokchung,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),36.6,
Nagaland,NL,Mokokchung,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),9.3,
Nagaland,NL,Mokokchung,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.0,66.8
Nagaland,NL,Mokokchung,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),47.3,58.3
Nagaland,NL,Mokokchung,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,94.5
Nagaland,NL,Mokokchung,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,5.5
Nagaland,NL,Mokokchung,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.4,3.7
Nagaland,NL,Mokokchung,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Nagaland,NL,Mokokchung,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Nagaland,NL,Mokokchung,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Nagaland,NL,Mokokchung,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.9,0.0
Nagaland,NL,Mokokchung,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Nagaland,NL,Mokokchung,67. Children under age 3 years breastfed within one hour of birth15 (%),56.5,52.9
Nagaland,NL,Mokokchung,68. Children under age 6 months exclusively breastfed16 (%),,
Nagaland,NL,Mokokchung,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Nagaland,NL,Mokokchung,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",0.0,
Nagaland,NL,Mokokchung,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,10.3
Nagaland,NL,Mokokchung,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.9,14.4
Nagaland,NL,Mokokchung,73. Children under 5 years who are stunted (height-for-age)18 (%),31.4,19.8
Nagaland,NL,Mokokchung,74. Children under 5 years who are wasted (weight-for-height)18 (%),11.7,1.8
Nagaland,NL,Mokokchung,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),3.5,0.0
Nagaland,NL,Mokokchung,76. Children under 5 years who are underweight (weight-for-age)18 (%),22.9,5.8
Nagaland,NL,Mokokchung,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.9,2.0
Nagaland,NL,Mokokchung,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),11.3,14.5
Nagaland,NL,Mokokchung,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),15.2,22.1
Nagaland,NL,Mokokchung,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),73.0,
Nagaland,NL,Mokokchung,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),35.5,12.2
Nagaland,NL,Mokokchung,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),25.8,22.4
Nagaland,NL,Mokokchung,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),11.5,
Nagaland,NL,Mokokchung,84. All women age 15-49 years who are anaemic22 (%),25.0,22.2
Nagaland,NL,Mokokchung,85. All women age 15-19 years who are anaemic22 (%),21.1,23.3
Nagaland,NL,Mokokchung,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.6,
Nagaland,NL,Mokokchung,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.8,
Nagaland,NL,Mokokchung,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),8.6,
Nagaland,NL,Mokokchung,89. Blood sugar level - high (141-160 mg/dl)23 (%),4.5,
Nagaland,NL,Mokokchung,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.5,
Nagaland,NL,Mokokchung,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.1,
Nagaland,NL,Mokokchung,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.7,
Nagaland,NL,Mokokchung,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.9,
Nagaland,NL,Mokokchung,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Nagaland,NL,Mokokchung,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.6,
Nagaland,NL,Mokokchung,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,
Nagaland,NL,Mokokchung,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Nagaland,NL,Mokokchung,98. Ever undergone a screening test for cervical cancer (%),0.0,
Nagaland,NL,Mokokchung,99. Ever undergone a breast examination for breast cancer (%),0.4,
Nagaland,NL,Mokokchung,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Nagaland,NL,Mokokchung,101. Women age 15 years and above who use any kind of tobacco (%),22.2,
Nagaland,NL,Mokokchung,102. Men age 15 years and above who use any kind of tobacco (%),53.0,
Nagaland,NL,Mokokchung,103. Women age 15 years and above who consume alcohol (%),0.4,
Nagaland,NL,Mokokchung,104. Men age 15 years and above who consume alcohol (%),23.4,
Nagaland,NL,Mon,1. Female population age 6 years and above who ever attended school (%),79.4,70.4
Nagaland,NL,Mon,2. Population below age 15 years (%),23.5,35.6
Nagaland,NL,Mon,"3. Sex ratio of the total population (females per 1,000 males)",1006.0,910.0
Nagaland,NL,Mon,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",775.0,818.0
Nagaland,NL,Mon,5. Children under age 5 years whose birth was registered with the civil authority (%),71.4,67.2
Nagaland,NL,Mon,6. Deaths in the last 3 years registered with the civil authority (%),50.9,
Nagaland,NL,Mon,7. Population living in households with electricity (%),96.4,86.4
Nagaland,NL,Mon,8. Population living in households with an improved drinking-water source1 (%),86.7,73.9
Nagaland,NL,Mon,9. Population living in households that use an improved sanitation facility2 (%),86.4,82.3
Nagaland,NL,Mon,10. Households using clean fuel for cooking3 (%),13.0,5.8
Nagaland,NL,Mon,11. Households using iodized salt (%),99.5,98.7
Nagaland,NL,Mon,12. Households with any usual member covered under a health insurance/financing scheme (%),39.3,4.5
Nagaland,NL,Mon,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),4.5,
Nagaland,NL,Mon,14. Women who are literate4 (%),78.2,
Nagaland,NL,Mon,15. Women with 10 or more years of schooling (%),24.3,17.8
Nagaland,NL,Mon,16. Women age 20-24 years married before age 18 years (%),3.0,16.5
Nagaland,NL,Mon,17. Births in the 5 years preceding the survey that are third or higher order (%),2.6,5.6
Nagaland,NL,Mon,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.8,7.7
Nagaland,NL,Mon,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),66.5,50.2
Nagaland,NL,Mon,20. Any method6 (%),68.7,12.5
Nagaland,NL,Mon,21. Any modern method6 (%),55.6,9.7
Nagaland,NL,Mon,22. Female sterilization (%),12.6,3.4
Nagaland,NL,Mon,23. Male sterilization (%),0.0,0.0
Nagaland,NL,Mon,24. IUD/PPIUD (%),31.8,3.6
Nagaland,NL,Mon,25. Pill (%),7.2,1.8
Nagaland,NL,Mon,26. Condom (%),2.2,0.5
Nagaland,NL,Mon,27. Injectables (%),1.1,0.5
Nagaland,NL,Mon,28. Total unmet need7 (%),3.7,22.3
Nagaland,NL,Mon,29. Unmet need for spacing7 (%),0.6,13.4
Nagaland,NL,Mon,30. Health worker ever talked to female non-users about family planning (%),11.2,3.7
Nagaland,NL,Mon,31. Current users ever told about side effects of current method8 (%),79.8,30.2
Nagaland,NL,Mon,32. Mothers who had an antenatal check-up in the first trimester (%),44.6,9.0
Nagaland,NL,Mon,33. Mothers who had at least 4 antenatal care visits (%),9.7,3.6
Nagaland,NL,Mon,34. Mothers whose last birth was protected against neonatal tetanus9 (%),78.0,38.4
Nagaland,NL,Mon,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),10.6,0.8
Nagaland,NL,Mon,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),6.4,0.0
Nagaland,NL,Mon,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.8,65.0
Nagaland,NL,Mon,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Nagaland,NL,Mon,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2965.0,3807.0
Nagaland,NL,Mon,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.5,0.0
Nagaland,NL,Mon,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Nagaland,NL,Mon,42. Institutional births (%),21.4,9.7
Nagaland,NL,Mon,43. Institutional births in public facility (%),20.2,8.8
Nagaland,NL,Mon,44. Home births that were conducted by skilled health personnel10 (%),9.5,4.7
