State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Karnataka,KA,Bellary,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),28.7,44.9,,
Karnataka,KA,Bellary,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),15.0,26.9,,
Karnataka,KA,Bellary,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.1,89.6,,
Karnataka,KA,Bellary,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),86.6,44.6,,
Karnataka,KA,Bellary,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),12348.0,4413.0,,
Karnataka,KA,Bellary,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,7.4,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Bellary,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),84.2,,,
Karnataka,KA,Bellary,42. Institutional births (%),95.7,86.0,,
Karnataka,KA,Bellary,43. Institutional births in public facility (%),76.8,66.8,,
Karnataka,KA,Bellary,44. Home births that were conducted by skilled health personnel10 (%),2.4,8.2,,
Karnataka,KA,Bellary,45. Births attended by skilled health personnel10 (%),96.0,93.1,,
Karnataka,KA,Bellary,46. Births delivered by caesarean section (%),29.1,22.5,,
Karnataka,KA,Bellary,47. Births in a private health facility that were delivered by caesarean section (%),75.8,54.0,,
Karnataka,KA,Bellary,48. Births in a public health facility that were delivered by caesarean section (%),19.1,18.2,,
Karnataka,KA,Bellary,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),71.5,71.1,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),79.2,77.8,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,51. Children age 12-23 months who have received BCG (%),97.6,98.5,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),77.8,77.4,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),93.1,85.8,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.4,90.9,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),25.7,,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),4.6,,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),93.1,70.5,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%),73.7,84.7,,
Karnataka,KA,Bellary,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.1,93.9,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.0,6.1,Based on 25-49 unweighted cases,
Karnataka,KA,Bellary,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.1,3.6,,
Karnataka,KA,Bellary,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bellary,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bellary,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bellary,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,1.1,,
Karnataka,KA,Bellary,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),67.0,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bellary,67. Children under age 3 years breastfed within one hour of birth15 (%),49.2,50.0,,
Karnataka,KA,Bellary,68. Children under age 6 months exclusively breastfed16 (%),56.9,56.1,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Bellary,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bellary,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",8.9,4.6,,
Karnataka,KA,Bellary,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bellary,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.7,4.8,,
Karnataka,KA,Bellary,73. Children under 5 years who are stunted (height-for-age)18 (%),36.1,49.5,,
Karnataka,KA,Bellary,74. Children under 5 years who are wasted (weight-for-height)18 (%),22.9,26.9,,
Karnataka,KA,Bellary,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),13.6,10.7,,
Karnataka,KA,Bellary,76. Children under 5 years who are underweight (weight-for-age)18 (%),36.5,53.3,,
Karnataka,KA,Bellary,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.3,1.4,,
Karnataka,KA,Bellary,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),22.2,23.6,,
Karnataka,KA,Bellary,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),27.3,18.9,,
Karnataka,KA,Bellary,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),45.1,,,
Karnataka,KA,Bellary,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.5,72.3,,
Karnataka,KA,Bellary,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),58.7,49.9,,
Karnataka,KA,Bellary,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),40.2,50.5,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Bellary,84. All women age 15-49 years who are anaemic22 (%),58.1,49.9,,
Karnataka,KA,Bellary,85. All women age 15-19 years who are anaemic22 (%),58.5,49.7,,
Karnataka,KA,Bellary,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.2,,,
Karnataka,KA,Bellary,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.9,,,
Karnataka,KA,Bellary,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.2,,,
Karnataka,KA,Bellary,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.3,,,
Karnataka,KA,Bellary,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.3,,,
Karnataka,KA,Bellary,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.6,,,
Karnataka,KA,Bellary,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,,,
Karnataka,KA,Bellary,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,,,
Karnataka,KA,Bellary,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.2,,,Based on 25-49 unweighted cases
Karnataka,KA,Bellary,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.0,,,
Karnataka,KA,Bellary,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,,,
Karnataka,KA,Bellary,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.9,,,Based on 25-49 unweighted cases
Karnataka,KA,Bellary,98. Ever undergone a screening test for cervical cancer (%),0.5,,,
Karnataka,KA,Bellary,99. Ever undergone a breast examination for breast cancer (%),0.2,,,
Karnataka,KA,Bellary,100. Ever undergone an oral cavity examination for oral cancer (%),1.0,,,
Karnataka,KA,Bellary,101. Women age 15 years and above who use any kind of tobacco (%),8.2,,,
Karnataka,KA,Bellary,102. Men age 15 years and above who use any kind of tobacco (%),26.2,,,
Karnataka,KA,Bellary,103. Women age 15 years and above who consume alcohol (%),1.0,,,
Karnataka,KA,Bellary,104. Men age 15 years and above who consume alcohol (%),14.3,,,
Karnataka,KA,Bidar,1. Female population age 6 years and above who ever attended school (%),68.2,66.2,,
Karnataka,KA,Bidar,2. Population below age 15 years (%),27.3,26.1,,
Karnataka,KA,Bidar,"3. Sex ratio of the total population (females per 1,000 males)",1034.0,1018.0,,
Karnataka,KA,Bidar,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",898.0,1075.0,,
Karnataka,KA,Bidar,5. Children under age 5 years whose birth was registered with the civil authority (%),97.9,96.3,,
Karnataka,KA,Bidar,6. Deaths in the last 3 years registered with the civil authority (%),76.5,,,
Karnataka,KA,Bidar,7. Population living in households with electricity (%),98.8,98.1,,
Karnataka,KA,Bidar,8. Population living in households with an improved drinking-water source1 (%),98.9,98.0,,
Karnataka,KA,Bidar,9. Population living in households that use an improved sanitation facility2 (%),56.5,28.0,,
Karnataka,KA,Bidar,10. Households using clean fuel for cooking3 (%),65.2,31.3,,
Karnataka,KA,Bidar,11. Households using iodized salt (%),97.7,95.8,,
Karnataka,KA,Bidar,12. Households with any usual member covered under a health insurance/financing scheme (%),21.4,25.1,,
Karnataka,KA,Bidar,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),7.1,,,
Karnataka,KA,Bidar,14. Women who are literate4 (%),73.8,,,
Karnataka,KA,Bidar,15. Women with 10 or more years of schooling (%),45.0,46.4,,
Karnataka,KA,Bidar,16. Women age 20-24 years married before age 18 years (%),19.2,22.3,,
Karnataka,KA,Bidar,17. Births in the 5 years preceding the survey that are third or higher order (%),4.2,3.0,,
Karnataka,KA,Bidar,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.0,7.6,,
Karnataka,KA,Bidar,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),81.6,60.4,,
Karnataka,KA,Bidar,20. Any method6 (%),69.1,59.9,,
Karnataka,KA,Bidar,21. Any modern method6 (%),68.5,59.2,,
Karnataka,KA,Bidar,22. Female sterilization (%),50.1,57.0,,
Karnataka,KA,Bidar,23. Male sterilization (%),0.0,0.0,,
Karnataka,KA,Bidar,24. IUD/PPIUD (%),2.0,0.0,,
Karnataka,KA,Bidar,25. Pill (%),8.0,0.5,,
Karnataka,KA,Bidar,26. Condom (%),5.4,1.6,,
Karnataka,KA,Bidar,27. Injectables (%),1.6,0.2,,
Karnataka,KA,Bidar,28. Total unmet need7 (%),8.1,8.4,,
Karnataka,KA,Bidar,29. Unmet need for spacing7 (%),3.6,3.8,,
Karnataka,KA,Bidar,30. Health worker ever talked to female non-users about family planning (%),40.7,25.2,,
Karnataka,KA,Bidar,31. Current users ever told about side effects of current method8 (%),81.9,66.6,,
Karnataka,KA,Bidar,32. Mothers who had an antenatal check-up in the first trimester (%),62.7,67.9,,
Karnataka,KA,Bidar,33. Mothers who had at least 4 antenatal care visits (%),55.3,69.1,,
Karnataka,KA,Bidar,34. Mothers whose last birth was protected against neonatal tetanus9 (%),97.4,90.7,,
Karnataka,KA,Bidar,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),39.7,48.4,,
Karnataka,KA,Bidar,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),26.4,34.9,,
Karnataka,KA,Bidar,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.8,92.4,,
Karnataka,KA,Bidar,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),89.6,69.1,,
Karnataka,KA,Bidar,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),4091.0,5689.0,,
Karnataka,KA,Bidar,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),86.5,,,
Karnataka,KA,Bidar,42. Institutional births (%),99.0,98.0,,
Karnataka,KA,Bidar,43. Institutional births in public facility (%),73.4,78.9,,
Karnataka,KA,Bidar,44. Home births that were conducted by skilled health personnel10 (%),0.3,0.9,,
Karnataka,KA,Bidar,45. Births attended by skilled health personnel10 (%),91.7,98.9,,
Karnataka,KA,Bidar,46. Births delivered by caesarean section (%),21.8,18.5,,
Karnataka,KA,Bidar,47. Births in a private health facility that were delivered by caesarean section (%),42.3,31.4,,
Karnataka,KA,Bidar,48. Births in a public health facility that were delivered by caesarean section (%),15.0,15.8,,
Karnataka,KA,Bidar,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),74.8,59.6,,
Karnataka,KA,Bidar,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),77.7,73.5,,Based on 25-49 unweighted cases
Karnataka,KA,Bidar,51. Children age 12-23 months who have received BCG (%),97.7,92.8,,
Karnataka,KA,Bidar,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),87.2,72.9,,
Karnataka,KA,Bidar,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),86.6,81.3,,
Karnataka,KA,Bidar,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.8,81.2,,
Karnataka,KA,Bidar,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.4,,,
Karnataka,KA,Bidar,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),13.0,,,
Karnataka,KA,Bidar,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.6,52.1,,
Karnataka,KA,Bidar,58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.5,74.5,,
Karnataka,KA,Bidar,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.6,97.6,,
Karnataka,KA,Bidar,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.1,2.4,,
Karnataka,KA,Bidar,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.0,3.3,,
Karnataka,KA,Bidar,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),83.4,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),56.8,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),76.7,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.4,2.0,,
Karnataka,KA,Bidar,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),56.9,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,67. Children under age 3 years breastfed within one hour of birth15 (%),31.3,66.7,,
Karnataka,KA,Bidar,68. Children under age 6 months exclusively breastfed16 (%),58.5,46.9,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Bidar,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",13.0,7.2,,
Karnataka,KA,Bidar,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bidar,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",13.8,6.6,,
Karnataka,KA,Bidar,73. Children under 5 years who are stunted (height-for-age)18 (%),36.8,42.8,,
Karnataka,KA,Bidar,74. Children under 5 years who are wasted (weight-for-height)18 (%),22.1,23.6,,
Karnataka,KA,Bidar,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),11.1,11.4,,
Karnataka,KA,Bidar,76. Children under 5 years who are underweight (weight-for-age)18 (%),36.1,39.4,,
Karnataka,KA,Bidar,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.5,5.1,,
Karnataka,KA,Bidar,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),24.9,26.0,,
Karnataka,KA,Bidar,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),20.8,15.9,,
Karnataka,KA,Bidar,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),39.6,,,
Karnataka,KA,Bidar,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),69.3,69.1,,
Karnataka,KA,Bidar,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),55.7,44.1,,
Karnataka,KA,Bidar,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),60.4,49.3,,Based on 25-49 unweighted cases
Karnataka,KA,Bidar,84. All women age 15-49 years who are anaemic22 (%),55.9,44.3,,
Karnataka,KA,Bidar,85. All women age 15-19 years who are anaemic22 (%),51.7,49.4,,
Karnataka,KA,Bidar,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.7,,,
Karnataka,KA,Bidar,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.4,,,
Karnataka,KA,Bidar,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.0,,,
Karnataka,KA,Bidar,89. Blood sugar level - high (141-160 mg/dl)23 (%),6.3,,,
Karnataka,KA,Bidar,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.0,,,
Karnataka,KA,Bidar,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),12.5,,,
Karnataka,KA,Bidar,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,,,
Karnataka,KA,Bidar,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,,,
Karnataka,KA,Bidar,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.2,,,
Karnataka,KA,Bidar,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.7,,,
Karnataka,KA,Bidar,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,,,
Karnataka,KA,Bidar,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.1,,,
Karnataka,KA,Bidar,98. Ever undergone a screening test for cervical cancer (%),0.4,,,
Karnataka,KA,Bidar,99. Ever undergone a breast examination for breast cancer (%),0.2,,,
Karnataka,KA,Bidar,100. Ever undergone an oral cavity examination for oral cancer (%),0.5,,,
Karnataka,KA,Bidar,101. Women age 15 years and above who use any kind of tobacco (%),8.5,,,
Karnataka,KA,Bidar,102. Men age 15 years and above who use any kind of tobacco (%),31.2,,,
Karnataka,KA,Bidar,103. Women age 15 years and above who consume alcohol (%),0.3,,,
Karnataka,KA,Bidar,104. Men age 15 years and above who consume alcohol (%),16.6,,,
Karnataka,KA,Bijapur,1. Female population age 6 years and above who ever attended school (%),66.1,63.0,,
Karnataka,KA,Bijapur,2. Population below age 15 years (%),28.0,29.8,,
Karnataka,KA,Bijapur,"3. Sex ratio of the total population (females per 1,000 males)",995.0,966.0,,
Karnataka,KA,Bijapur,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",885.0,924.0,,
Karnataka,KA,Bijapur,5. Children under age 5 years whose birth was registered with the civil authority (%),95.5,91.6,,
Karnataka,KA,Bijapur,6. Deaths in the last 3 years registered with the civil authority (%),86.2,,,
Karnataka,KA,Bijapur,7. Population living in households with electricity (%),97.6,96.7,,
Karnataka,KA,Bijapur,8. Population living in households with an improved drinking-water source1 (%),92.5,92.0,,
Karnataka,KA,Bijapur,9. Population living in households that use an improved sanitation facility2 (%),44.8,22.6,,
Karnataka,KA,Bijapur,10. Households using clean fuel for cooking3 (%),60.6,29.1,,
Karnataka,KA,Bijapur,11. Households using iodized salt (%),92.3,83.5,,
Karnataka,KA,Bijapur,12. Households with any usual member covered under a health insurance/financing scheme (%),21.2,36.4,,
Karnataka,KA,Bijapur,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),24.9,,,
Karnataka,KA,Bijapur,14. Women who are literate4 (%),66.6,,,
Karnataka,KA,Bijapur,15. Women with 10 or more years of schooling (%),37.1,36.0,,
Karnataka,KA,Bijapur,16. Women age 20-24 years married before age 18 years (%),39.2,31.9,,
Karnataka,KA,Bijapur,17. Births in the 5 years preceding the survey that are third or higher order (%),2.6,3.4,,
Karnataka,KA,Bijapur,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),11.8,10.6,,
Karnataka,KA,Bijapur,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),71.9,48.0,,
Karnataka,KA,Bijapur,20. Any method6 (%),63.1,58.7,,
Karnataka,KA,Bijapur,21. Any modern method6 (%),62.7,58.1,,
Karnataka,KA,Bijapur,22. Female sterilization (%),55.5,56.8,,
Karnataka,KA,Bijapur,23. Male sterilization (%),0.0,0.0,,
Karnataka,KA,Bijapur,24. IUD/PPIUD (%),1.3,0.4,,
Karnataka,KA,Bijapur,25. Pill (%),2.1,0.4,,
Karnataka,KA,Bijapur,26. Condom (%),2.5,0.6,,
Karnataka,KA,Bijapur,27. Injectables (%),0.5,0.0,,
Karnataka,KA,Bijapur,28. Total unmet need7 (%),7.0,7.2,,
Karnataka,KA,Bijapur,29. Unmet need for spacing7 (%),4.0,3.9,,
Karnataka,KA,Bijapur,30. Health worker ever talked to female non-users about family planning (%),23.8,19.6,,
Karnataka,KA,Bijapur,31. Current users ever told about side effects of current method8 (%),62.1,55.5,,
Karnataka,KA,Bijapur,32. Mothers who had an antenatal check-up in the first trimester (%),60.3,70.6,,
Karnataka,KA,Bijapur,33. Mothers who had at least 4 antenatal care visits (%),56.4,64.3,,
Karnataka,KA,Bijapur,34. Mothers whose last birth was protected against neonatal tetanus9 (%),93.5,83.2,,
Karnataka,KA,Bijapur,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),36.6,38.5,,
Karnataka,KA,Bijapur,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),15.4,27.2,,
Karnataka,KA,Bijapur,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.1,81.5,,
Karnataka,KA,Bijapur,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.4,58.2,,
Karnataka,KA,Bijapur,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3198.0,2914.0,,
Karnataka,KA,Bijapur,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bijapur,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.8,,,
Karnataka,KA,Bijapur,42. Institutional births (%),91.8,90.7,,
Karnataka,KA,Bijapur,43. Institutional births in public facility (%),59.6,54.2,,
Karnataka,KA,Bijapur,44. Home births that were conducted by skilled health personnel10 (%),3.8,3.3,,
Karnataka,KA,Bijapur,45. Births attended by skilled health personnel10 (%),90.0,93.6,,
Karnataka,KA,Bijapur,46. Births delivered by caesarean section (%),20.9,19.4,,
Karnataka,KA,Bijapur,47. Births in a private health facility that were delivered by caesarean section (%),46.6,40.7,,
Karnataka,KA,Bijapur,48. Births in a public health facility that were delivered by caesarean section (%),9.9,8.5,,
Karnataka,KA,Bijapur,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),71.1,58.1,,
Karnataka,KA,Bijapur,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),73.2,54.2,,Based on 25-49 unweighted cases
Karnataka,KA,Bijapur,51. Children age 12-23 months who have received BCG (%),95.5,84.8,,
Karnataka,KA,Bijapur,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),81.4,72.4,,
Karnataka,KA,Bijapur,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.7,73.2,,
Karnataka,KA,Bijapur,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.8,72.2,,
Karnataka,KA,Bijapur,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),31.5,,,
Karnataka,KA,Bijapur,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),14.1,,,
Karnataka,KA,Bijapur,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),84.7,59.7,,
Karnataka,KA,Bijapur,58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%),83.4,67.7,,
Karnataka,KA,Bijapur,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),92.8,93.7,,
Karnataka,KA,Bijapur,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),6.0,6.3,,
Karnataka,KA,Bijapur,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),8.2,4.0,,
Karnataka,KA,Bijapur,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),54.8,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bijapur,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),43.5,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bijapur,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),80.3,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bijapur,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,4.6,,
Karnataka,KA,Bijapur,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),68.7,89.3,,Based on 25-49 unweighted cases
Karnataka,KA,Bijapur,67. Children under age 3 years breastfed within one hour of birth15 (%),57.3,46.8,,
Karnataka,KA,Bijapur,68. Children under age 6 months exclusively breastfed16 (%),63.5,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bijapur,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Bijapur,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",10.0,2.7,,
