State,State-Code,District,Indicator,NFHS-5,NFHS-4
Bihar,BR,Darbhanga,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),12.2,2.2
Bihar,BR,Darbhanga,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),87.6,74.3
Bihar,BR,Darbhanga,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),50.5,25.1
Bihar,BR,Darbhanga,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3230.0,2648.0
Bihar,BR,Darbhanga,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.1,1.7
Bihar,BR,Darbhanga,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),50.9,
Bihar,BR,Darbhanga,42. Institutional births (%),69.9,47.2
Bihar,BR,Darbhanga,43. Institutional births in public facility (%),55.8,33.7
Bihar,BR,Darbhanga,44. Home births that were conducted by skilled health personnel10 (%),10.7,13.7
Bihar,BR,Darbhanga,45. Births attended by skilled health personnel10 (%),75.9,59.7
Bihar,BR,Darbhanga,46. Births delivered by caesarean section (%),10.6,5.5
Bihar,BR,Darbhanga,47. Births in a private health facility that were delivered by caesarean section (%),52.7,28.6
Bihar,BR,Darbhanga,48. Births in a public health facility that were delivered by caesarean section (%),5.7,4.9
Bihar,BR,Darbhanga,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),66.3,52.9
Bihar,BR,Darbhanga,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),80.7,70.2
Bihar,BR,Darbhanga,51. Children age 12-23 months who have received BCG (%),95.2,91.5
Bihar,BR,Darbhanga,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),69.0,65.3
Bihar,BR,Darbhanga,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),78.3,72.0
Bihar,BR,Darbhanga,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.9,75.4
Bihar,BR,Darbhanga,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.4,
Bihar,BR,Darbhanga,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Bihar,BR,Darbhanga,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),78.3,59.8
Bihar,BR,Darbhanga,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),60.4,70.7
Bihar,BR,Darbhanga,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.9,94.2
Bihar,BR,Darbhanga,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.1,5.8
Bihar,BR,Darbhanga,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),14.3,15.2
Bihar,BR,Darbhanga,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),61.9,44.7
Bihar,BR,Darbhanga,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),19.6,21.8
Bihar,BR,Darbhanga,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),57.9,55.7
Bihar,BR,Darbhanga,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.8,4.9
Bihar,BR,Darbhanga,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),65.4,54.6
Bihar,BR,Darbhanga,67. Children under age 3 years breastfed within one hour of birth15 (%),30.9,22.6
Bihar,BR,Darbhanga,68. Children under age 6 months exclusively breastfed16 (%),71.7,61.4
Bihar,BR,Darbhanga,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,35.2
Bihar,BR,Darbhanga,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",13.4,5.1
Bihar,BR,Darbhanga,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,14.1
Bihar,BR,Darbhanga,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",14.0,6.5
Bihar,BR,Darbhanga,73. Children under 5 years who are stunted (height-for-age)18 (%),45.4,49.0
Bihar,BR,Darbhanga,74. Children under 5 years who are wasted (weight-for-height)18 (%),19.3,16.6
Bihar,BR,Darbhanga,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),6.4,4.9
Bihar,BR,Darbhanga,76. Children under 5 years who are underweight (weight-for-age)18 (%),39.2,41.1
Bihar,BR,Darbhanga,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.5,2.1
Bihar,BR,Darbhanga,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),25.6,31.2
Bihar,BR,Darbhanga,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),13.4,11.9
Bihar,BR,Darbhanga,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),59.8,
Bihar,BR,Darbhanga,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),68.9,69.9
Bihar,BR,Darbhanga,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),61.3,66.4
Bihar,BR,Darbhanga,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),52.5,62.3
Bihar,BR,Darbhanga,84. All women age 15-49 years who are anaemic22 (%),60.8,66.1
Bihar,BR,Darbhanga,85. All women age 15-19 years who are anaemic22 (%),59.7,64.5
Bihar,BR,Darbhanga,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.4,
Bihar,BR,Darbhanga,87. Blood sugar level - very high (>160 mg/dl)23 (%),5.9,
Bihar,BR,Darbhanga,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.5,
Bihar,BR,Darbhanga,89. Blood sugar level - high (141-160 mg/dl)23 (%),10.1,
Bihar,BR,Darbhanga,90. Blood sugar level - very high (>160 mg/dl)23 (%),8.8,
Bihar,BR,Darbhanga,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),19.3,
Bihar,BR,Darbhanga,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.0,
Bihar,BR,Darbhanga,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.7,
Bihar,BR,Darbhanga,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.5,
Bihar,BR,Darbhanga,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.7,
Bihar,BR,Darbhanga,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,
Bihar,BR,Darbhanga,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.5,
Bihar,BR,Darbhanga,98.Ever undergone a screening test for cervical cancer (%),0.8,
Bihar,BR,Darbhanga,99.Ever undergone a breast examination for breast cancer (%),0.2,
Bihar,BR,Darbhanga,100. Ever undergone an oral cavity examination for oral cancer (%),0.2,
Bihar,BR,Darbhanga,101. Women age 15 years and above who use any kind of tobacco (%),5.6,
Bihar,BR,Darbhanga,102. Men age 15 years and above who use any kind of tobacco (%),55.1,
Bihar,BR,Darbhanga,103. Women age 15 years and above who consume alcohol (%),0.3,
Bihar,BR,Darbhanga,104. Men age 15 years and above who consume alcohol (%),10.6,
Bihar,BR,Gaya,1. Female population age 6 years and above who ever attended school (%),59.6,56.2
Bihar,BR,Gaya,2. Population below age 15 years (%),36.3,39.4
Bihar,BR,Gaya,"3. Sex ratio of the total population (females per 1,000 males)",1080.0,1076.0
Bihar,BR,Gaya,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",863.0,945.0
Bihar,BR,Gaya,5. Children under age 5 years whose birth was registered with the civil authority (%),70.7,56.2
Bihar,BR,Gaya,6. Deaths in the last 3 years registered with the civil authority (%),38.2,
Bihar,BR,Gaya,7. Population living in households with electricity (%),97.9,73.4
Bihar,BR,Gaya,8. Population living in households with an improved drinking-water source1 (%),99.2,96.4
Bihar,BR,Gaya,9. Population living in households that use an improved sanitation facility2 (%),44.4,28.4
Bihar,BR,Gaya,10. Households using clean fuel for cooking3 (%),34.7,15.6
Bihar,BR,Gaya,11. Households using iodized salt (%),94.9,98.6
Bihar,BR,Gaya,12. Households with any usual member covered under a health insurance/financing scheme (%),9.7,2.8
Bihar,BR,Gaya,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),13.3,
Bihar,BR,Gaya,14. Women who are literate4 (%),59.4,
Bihar,BR,Gaya,15. Women with 10 or more years of schooling (%),30.7,24.5
Bihar,BR,Gaya,16. Women age 20-24 years married before age 18 years (%),42.8,54.4
Bihar,BR,Gaya,17. Births in the 5 years preceding the survey that are third or higher order (%),2.5,4.8
Bihar,BR,Gaya,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7.2,14.9
Bihar,BR,Gaya,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),72.8,35.4
Bihar,BR,Gaya,20. Any method6 (%),73.3,35.7
Bihar,BR,Gaya,21. Any modern method6 (%),52.5,33.8
Bihar,BR,Gaya,22. Female sterilization (%),41.5,31.5
Bihar,BR,Gaya,23. Male sterilization (%),0.1,0.0
Bihar,BR,Gaya,24. IUD/PPIUD (%),1.4,0.6
Bihar,BR,Gaya,25. Pill (%),1.9,0.5
Bihar,BR,Gaya,26. Condom (%),4.4,1.1
Bihar,BR,Gaya,27. Injectables (%),0.6,0.2
Bihar,BR,Gaya,28. Total unmet need7 (%),5.9,18.6
Bihar,BR,Gaya,29. Unmet need for spacing7 (%),2.6,10.9
Bihar,BR,Gaya,30. Health worker ever talked to female non-users about family planning (%),29.5,10.8
Bihar,BR,Gaya,31. Current users ever told about side effects of current method8 (%),51.9,23.3
Bihar,BR,Gaya,32. Mothers who had an antenatal check-up in the first trimester (%),63.2,33.3
Bihar,BR,Gaya,33. Mothers who had at least 4 antenatal care visits (%),25.1,11.8
Bihar,BR,Gaya,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.9,94.8
Bihar,BR,Gaya,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),18.9,5.6
Bihar,BR,Gaya,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),7.1,0.6
Bihar,BR,Gaya,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.4,79.5
Bihar,BR,Gaya,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),72.5,53.1
Bihar,BR,Gaya,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),1927.0,1037.0
Bihar,BR,Gaya,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),5.5,1.3
Bihar,BR,Gaya,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),75.4,
Bihar,BR,Gaya,42. Institutional births (%),76.6,56.8
Bihar,BR,Gaya,43. Institutional births in public facility (%),49.1,35.5
Bihar,BR,Gaya,44. Home births that were conducted by skilled health personnel10 (%),4.2,12.4
Bihar,BR,Gaya,45. Births attended by skilled health personnel10 (%),77.7,69.0
Bihar,BR,Gaya,46. Births delivered by caesarean section (%),14.4,9.5
Bihar,BR,Gaya,47. Births in a private health facility that were delivered by caesarean section (%),48.3,39.8
Bihar,BR,Gaya,48. Births in a public health facility that were delivered by caesarean section (%),2.3,2.9
Bihar,BR,Gaya,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),85.0,67.6
Bihar,BR,Gaya,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),84.2,83.8
Bihar,BR,Gaya,51. Children age 12-23 months who have received BCG (%),97.1,95.3
Bihar,BR,Gaya,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),90.7,76.2
Bihar,BR,Gaya,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),92.6,80.9
Bihar,BR,Gaya,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),92.5,85.5
Bihar,BR,Gaya,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.5,
Bihar,BR,Gaya,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),7.3,
Bihar,BR,Gaya,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.8,72.7
Bihar,BR,Gaya,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),46.6,63.1
Bihar,BR,Gaya,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),95.7,96.3
Bihar,BR,Gaya,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.3,3.8
Bihar,BR,Gaya,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.1,4.6
Bihar,BR,Gaya,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,39.2
Bihar,BR,Gaya,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,16.1
Bihar,BR,Gaya,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,54.7
Bihar,BR,Gaya,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.1,1.9
Bihar,BR,Gaya,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),79.0,68.9
Bihar,BR,Gaya,67. Children under age 3 years breastfed within one hour of birth15 (%),42.4,29.0
Bihar,BR,Gaya,68. Children under age 6 months exclusively breastfed16 (%),66.9,28.4
Bihar,BR,Gaya,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,27.5
Bihar,BR,Gaya,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",10.4,6.7
Bihar,BR,Gaya,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,4.0
Bihar,BR,Gaya,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",12.5,6.4
Bihar,BR,Gaya,73. Children under 5 years who are stunted (height-for-age)18 (%),47.4,52.9
Bihar,BR,Gaya,74. Children under 5 years who are wasted (weight-for-height)18 (%),24.3,25.6
Bihar,BR,Gaya,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),9.3,7.6
Bihar,BR,Gaya,76. Children under 5 years who are underweight (weight-for-age)18 (%),43.5,53.1
Bihar,BR,Gaya,77. Children under 5 years who are overweight (weight-for-height)20 (%),3.7,0.9
Bihar,BR,Gaya,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),26.8,36.1
Bihar,BR,Gaya,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),10.8,11.1
Bihar,BR,Gaya,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),58.5,
Bihar,BR,Gaya,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),76.7,59.0
Bihar,BR,Gaya,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),64.3,61.2
Bihar,BR,Gaya,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),64.4,68.1
Bihar,BR,Gaya,84. All women age 15-49 years who are anaemic22 (%),64.3,61.8
Bihar,BR,Gaya,85. All women age 15-19 years who are anaemic22 (%),65.5,60.2
Bihar,BR,Gaya,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.2,
Bihar,BR,Gaya,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.6,
Bihar,BR,Gaya,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),8.2,
Bihar,BR,Gaya,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.4,
Bihar,BR,Gaya,90. Blood sugar level - very high (>160 mg/dl)23 (%),3.6,
Bihar,BR,Gaya,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.4,
Bihar,BR,Gaya,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.5,
Bihar,BR,Gaya,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.9,
Bihar,BR,Gaya,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.6,
Bihar,BR,Gaya,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,
Bihar,BR,Gaya,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,
Bihar,BR,Gaya,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.8,
Bihar,BR,Gaya,98.Ever undergone a screening test for cervical cancer (%),0.0,
Bihar,BR,Gaya,99.Ever undergone a breast examination for breast cancer (%),0.1,
Bihar,BR,Gaya,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Bihar,BR,Gaya,101. Women age 15 years and above who use any kind of tobacco (%),3.7,
Bihar,BR,Gaya,102. Men age 15 years and above who use any kind of tobacco (%),51.9,
Bihar,BR,Gaya,103. Women age 15 years and above who consume alcohol (%),0.9,
Bihar,BR,Gaya,104. Men age 15 years and above who consume alcohol (%),29.9,
Bihar,BR,Gopalganj,1. Female population age 6 years and above who ever attended school (%),63.3,61.7
Bihar,BR,Gopalganj,2. Population below age 15 years (%),34.6,38.3
Bihar,BR,Gopalganj,"3. Sex ratio of the total population (females per 1,000 males)",1157.0,1160.0
Bihar,BR,Gopalganj,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",943.0,1022.0
Bihar,BR,Gopalganj,5. Children under age 5 years whose birth was registered with the civil authority (%),87.8,60.1
Bihar,BR,Gopalganj,6. Deaths in the last 3 years registered with the civil authority (%),40.8,
Bihar,BR,Gopalganj,7. Population living in households with electricity (%),96.2,58.6
Bihar,BR,Gopalganj,8. Population living in households with an improved drinking-water source1 (%),99.9,98.6
Bihar,BR,Gopalganj,9. Population living in households that use an improved sanitation facility2 (%),60.1,28.9
Bihar,BR,Gopalganj,10. Households using clean fuel for cooking3 (%),39.4,20.4
Bihar,BR,Gopalganj,11. Households using iodized salt (%),96.6,91.2
Bihar,BR,Gopalganj,12. Households with any usual member covered under a health insurance/financing scheme (%),12.7,8.7
Bihar,BR,Gopalganj,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),2.7,
Bihar,BR,Gopalganj,14. Women who are literate4 (%),63.3,
Bihar,BR,Gopalganj,15. Women with 10 or more years of schooling (%),32.9,26.7
Bihar,BR,Gopalganj,16. Women age 20-24 years married before age 18 years (%),28.0,30.8
Bihar,BR,Gopalganj,17. Births in the 5 years preceding the survey that are third or higher order (%),3.5,4.2
Bihar,BR,Gopalganj,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7.6,6.5
Bihar,BR,Gopalganj,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),63.8,25.4
Bihar,BR,Gopalganj,20. Any method6 (%),57.3,9.0
Bihar,BR,Gopalganj,21. Any modern method6 (%),39.5,8.8
Bihar,BR,Gopalganj,22. Female sterilization (%),27.1,7.1
Bihar,BR,Gopalganj,23. Male sterilization (%),0.0,0.1
Bihar,BR,Gopalganj,24. IUD/PPIUD (%),0.2,0.1
Bihar,BR,Gopalganj,25. Pill (%),1.5,0.9
Bihar,BR,Gopalganj,26. Condom (%),3.3,0.3
Bihar,BR,Gopalganj,27. Injectables (%),0.6,0.3
Bihar,BR,Gopalganj,28. Total unmet need7 (%),19.4,24.3
Bihar,BR,Gopalganj,29. Unmet need for spacing7 (%),5.5,8.9
Bihar,BR,Gopalganj,30. Health worker ever talked to female non-users about family planning (%),17.9,8.6
Bihar,BR,Gopalganj,31. Current users ever told about side effects of current method8 (%),45.7,37.3
Bihar,BR,Gopalganj,32. Mothers who had an antenatal check-up in the first trimester (%),53.2,38.4
Bihar,BR,Gopalganj,33. Mothers who had at least 4 antenatal care visits (%),27.9,20.1
Bihar,BR,Gopalganj,34. Mothers whose last birth was protected against neonatal tetanus9 (%),90.1,88.1
Bihar,BR,Gopalganj,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),23.6,13.6
Bihar,BR,Gopalganj,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.6,5.6
Bihar,BR,Gopalganj,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),89.6,79.9
Bihar,BR,Gopalganj,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),53.9,28.1
Bihar,BR,Gopalganj,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2559.0,4629.0
Bihar,BR,Gopalganj,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,2.3
Bihar,BR,Gopalganj,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),54.2,
Bihar,BR,Gopalganj,42. Institutional births (%),85.9,75.1
Bihar,BR,Gopalganj,43. Institutional births in public facility (%),60.3,51.8
Bihar,BR,Gopalganj,44. Home births that were conducted by skilled health personnel10 (%),3.3,7.1
Bihar,BR,Gopalganj,45. Births attended by skilled health personnel10 (%),88.0,78.6
Bihar,BR,Gopalganj,46. Births delivered by caesarean section (%),9.1,8.6
Bihar,BR,Gopalganj,47. Births in a private health facility that were delivered by caesarean section (%),27.5,30.8
Bihar,BR,Gopalganj,48. Births in a public health facility that were delivered by caesarean section (%),3.4,2.7
Bihar,BR,Gopalganj,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),75.8,63.1
Bihar,BR,Gopalganj,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),97.9,81.6
Bihar,BR,Gopalganj,51. Children age 12-23 months who have received BCG (%),98.4,92.1
Bihar,BR,Gopalganj,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),79.0,78.1
Bihar,BR,Gopalganj,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.1,80.9
Bihar,BR,Gopalganj,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.6,80.2
Bihar,BR,Gopalganj,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),37.0,
Bihar,BR,Gopalganj,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),1.7,
Bihar,BR,Gopalganj,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.1,64.8
Bihar,BR,Gopalganj,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),69.1,66.3
Bihar,BR,Gopalganj,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.1,92.6
Bihar,BR,Gopalganj,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.9,5.8
Bihar,BR,Gopalganj,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.1,18.1
Bihar,BR,Gopalganj,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),69.2,38.1
Bihar,BR,Gopalganj,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),9.1,14.1
Bihar,BR,Gopalganj,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),40.6,59.5
Bihar,BR,Gopalganj,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.9,8.3
Bihar,BR,Gopalganj,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),61.5,72.3
Bihar,BR,Gopalganj,67. Children under age 3 years breastfed within one hour of birth15 (%),38.6,32.5
Bihar,BR,Gopalganj,68. Children under age 6 months exclusively breastfed16 (%),83.5,61.4
Bihar,BR,Gopalganj,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,37.5
Bihar,BR,Gopalganj,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",14.9,5.7
Bihar,BR,Gopalganj,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Bihar,BR,Gopalganj,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",13.8,7.3
Bihar,BR,Gopalganj,73. Children under 5 years who are stunted (height-for-age)18 (%),34.2,35.6
Bihar,BR,Gopalganj,74. Children under 5 years who are wasted (weight-for-height)18 (%),21.5,16.5
Bihar,BR,Gopalganj,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),9.8,5.4
Bihar,BR,Gopalganj,76. Children under 5 years who are underweight (weight-for-age)18 (%),29.2,30.5
Bihar,BR,Gopalganj,77. Children under 5 years who are overweight (weight-for-height)20 (%),3.5,1.0
Bihar,BR,Gopalganj,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),22.7,25.7
Bihar,BR,Gopalganj,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),17.9,16.1
Bihar,BR,Gopalganj,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),69.0,
Bihar,BR,Gopalganj,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),56.1,63.3
Bihar,BR,Gopalganj,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),53.8,59.1
Bihar,BR,Gopalganj,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),54.0,51.6
Bihar,BR,Gopalganj,84. All women age 15-49 years who are anaemic22 (%),53.8,58.8
Bihar,BR,Gopalganj,85. All women age 15-19 years who are anaemic22 (%),54.1,65.8
Bihar,BR,Gopalganj,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.7,
Bihar,BR,Gopalganj,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.9,
Bihar,BR,Gopalganj,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.5,
Bihar,BR,Gopalganj,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.0,
Bihar,BR,Gopalganj,90. Blood sugar level - very high (>160 mg/dl)23 (%),4.8,
Bihar,BR,Gopalganj,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.1,
Bihar,BR,Gopalganj,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.7,
Bihar,BR,Gopalganj,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,
Bihar,BR,Gopalganj,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.3,
Bihar,BR,Gopalganj,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.3,
Bihar,BR,Gopalganj,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,
Bihar,BR,Gopalganj,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.8,
Bihar,BR,Gopalganj,98.Ever undergone a screening test for cervical cancer (%),1.5,
Bihar,BR,Gopalganj,99.Ever undergone a breast examination for breast cancer (%),0.2,
Bihar,BR,Gopalganj,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Bihar,BR,Gopalganj,101. Women age 15 years and above who use any kind of tobacco (%),5.2,
