State,State-Code,District,Indicator,NFHS-5,NFHS-4
Andaman and Nicobar Island,AN,South Andaman,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),81.0,67.8
Andaman and Nicobar Island,AN,South Andaman,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),61.9,39.3
Andaman and Nicobar Island,AN,South Andaman,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.9,96.7
Andaman and Nicobar Island,AN,South Andaman,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Andaman and Nicobar Island,AN,South Andaman,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3460.0,1298.0
Andaman and Nicobar Island,AN,South Andaman,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Andaman and Nicobar Island,AN,South Andaman,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Andaman and Nicobar Island,AN,South Andaman,42. Institutional births (%),99.5,97.0
Andaman and Nicobar Island,AN,South Andaman,43. Institutional births in public facility (%),83.8,91.8
Andaman and Nicobar Island,AN,South Andaman,44. Home births that were conducted by skilled health personnel10 (%),0.0,1.0
Andaman and Nicobar Island,AN,South Andaman,45. Births attended by skilled health personnel10 (%),96.9,97.9
Andaman and Nicobar Island,AN,South Andaman,46. Births delivered by caesarean section (%),37.1,23.0
Andaman and Nicobar Island,AN,South Andaman,47. Births in a private health facility that were delivered by caesarean section (%),79.1,
Andaman and Nicobar Island,AN,South Andaman,48. Births in a public health facility that were delivered by caesarean section (%),29.6,20.2
Andaman and Nicobar Island,AN,South Andaman,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),,
Andaman and Nicobar Island,AN,South Andaman,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),96.6,79.8
Andaman and Nicobar Island,AN,South Andaman,51. Children age 12-23 months who have received BCG (%),100.0,86.6
Andaman and Nicobar Island,AN,South Andaman,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),79.0,82.3
Andaman and Nicobar Island,AN,South Andaman,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.8,81.0
Andaman and Nicobar Island,AN,South Andaman,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.7,73.1
Andaman and Nicobar Island,AN,South Andaman,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),33.7,
Andaman and Nicobar Island,AN,South Andaman,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Andaman and Nicobar Island,AN,South Andaman,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.3,82.3
Andaman and Nicobar Island,AN,South Andaman,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),84.0,73.3
Andaman and Nicobar Island,AN,South Andaman,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.1,91.4
Andaman and Nicobar Island,AN,South Andaman,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.3,8.6
Andaman and Nicobar Island,AN,South Andaman,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.0,5.5
Andaman and Nicobar Island,AN,South Andaman,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Andaman and Nicobar Island,AN,South Andaman,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Andaman and Nicobar Island,AN,South Andaman,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Andaman and Nicobar Island,AN,South Andaman,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,1.9
Andaman and Nicobar Island,AN,South Andaman,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Andaman and Nicobar Island,AN,South Andaman,67. Children under age 3 years breastfed within one hour of birth15 (%),51.1,41.7
Andaman and Nicobar Island,AN,South Andaman,68. Children under age 6 months exclusively breastfed16 (%),,
Andaman and Nicobar Island,AN,South Andaman,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Andaman and Nicobar Island,AN,South Andaman,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",22.3,11.5
Andaman and Nicobar Island,AN,South Andaman,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Andaman and Nicobar Island,AN,South Andaman,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",23.5,11.9
Andaman and Nicobar Island,AN,South Andaman,73. Children under 5 years who are stunted (height-for-age)18 (%),21.1,20.1
Andaman and Nicobar Island,AN,South Andaman,74. Children under 5 years who are wasted (weight-for-height)18 (%),12.6,15.6
Andaman and Nicobar Island,AN,South Andaman,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),3.5,4.0
Andaman and Nicobar Island,AN,South Andaman,76. Children under 5 years who are underweight (weight-for-age)18 (%),17.4,18.5
Andaman and Nicobar Island,AN,South Andaman,77. Children under 5 years who are overweight (weight-for-height)20 (%),7.2,3.0
Andaman and Nicobar Island,AN,South Andaman,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),10.0,13.4
Andaman and Nicobar Island,AN,South Andaman,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),39.0,33.7
Andaman and Nicobar Island,AN,South Andaman,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),78.2,
Andaman and Nicobar Island,AN,South Andaman,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),43.4,49.6
Andaman and Nicobar Island,AN,South Andaman,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),57.6,67.0
Andaman and Nicobar Island,AN,South Andaman,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),,
Andaman and Nicobar Island,AN,South Andaman,84. All women age 15-49 years who are anaemic22 (%),57.7,67.0
Andaman and Nicobar Island,AN,South Andaman,85. All women age 15-19 years who are anaemic22 (%),43.2,68.4
Andaman and Nicobar Island,AN,South Andaman,86. Blood sugar level - high (141-160 mg/dl)23 (%),7.5,
Andaman and Nicobar Island,AN,South Andaman,87. Blood sugar level - very high (>160 mg/dl)23 (%),9.5,
Andaman and Nicobar Island,AN,South Andaman,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),18.4,
Andaman and Nicobar Island,AN,South Andaman,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.3,
Andaman and Nicobar Island,AN,South Andaman,90. Blood sugar level - very high (>160 mg/dl)23 (%),7.8,
Andaman and Nicobar Island,AN,South Andaman,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),18.1,
Andaman and Nicobar Island,AN,South Andaman,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,
Andaman and Nicobar Island,AN,South Andaman,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,
Andaman and Nicobar Island,AN,South Andaman,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Andaman and Nicobar Island,AN,South Andaman,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.9,
Andaman and Nicobar Island,AN,South Andaman,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,
Andaman and Nicobar Island,AN,South Andaman,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Andaman and Nicobar Island,AN,South Andaman,98. Ever undergone a screening test for cervical cancer (%),1.3,
Andaman and Nicobar Island,AN,South Andaman,99. Ever undergone a breast examination for breast cancer (%),0.7,
Andaman and Nicobar Island,AN,South Andaman,100. Ever undergone an oral cavity examination for oral cancer (%),8.0,
Andaman and Nicobar Island,AN,South Andaman,101. Women age 15 years and above who use any kind of tobacco (%),19.6,
Andaman and Nicobar Island,AN,South Andaman,102. Men age 15 years and above who use any kind of tobacco (%),50.8,
Andaman and Nicobar Island,AN,South Andaman,103. Women age 15 years and above who consume alcohol (%),1.7,
Andaman and Nicobar Island,AN,South Andaman,104. Men age 15 years and above who consume alcohol (%),32.8,
