State,State-Code,District,Indicator,NFHS-5,NFHS-4
Gujarat,GJ,Bhavnagar,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),82.5,
Gujarat,GJ,Bhavnagar,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.2,
Gujarat,GJ,Bhavnagar,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.9,
Gujarat,GJ,Bhavnagar,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),11.1,
Gujarat,GJ,Bhavnagar,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),65.4,
Gujarat,GJ,Bhavnagar,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),35.1,
Gujarat,GJ,Bhavnagar,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),47.2,
Gujarat,GJ,Bhavnagar,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.8,
Gujarat,GJ,Bhavnagar,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),61.5,
Gujarat,GJ,Bhavnagar,67. Children under age 3 years breastfed within one hour of birth15 (%),33.9,
Gujarat,GJ,Bhavnagar,68. Children under age 6 months exclusively breastfed16 (%),,
Gujarat,GJ,Bhavnagar,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Gujarat,GJ,Bhavnagar,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",9.4,
Gujarat,GJ,Bhavnagar,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Gujarat,GJ,Bhavnagar,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",11.2,
Gujarat,GJ,Bhavnagar,73. Children under 5 years who are stunted (height-for-age)18 (%),32.6,
Gujarat,GJ,Bhavnagar,74. Children under 5 years who are wasted (weight-for-height)18 (%),29.6,
Gujarat,GJ,Bhavnagar,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),6.3,
Gujarat,GJ,Bhavnagar,76. Children under 5 years who are underweight (weight-for-age)18 (%),39.5,
Gujarat,GJ,Bhavnagar,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.8,
Gujarat,GJ,Bhavnagar,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),20.8,
Gujarat,GJ,Bhavnagar,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),29.4,
Gujarat,GJ,Bhavnagar,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),26.6,
Gujarat,GJ,Bhavnagar,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),71.5,
Gujarat,GJ,Bhavnagar,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),49.1,
Gujarat,GJ,Bhavnagar,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),56.2,
Gujarat,GJ,Bhavnagar,84. All women age 15-49 years who are anaemic22 (%),49.4,
Gujarat,GJ,Bhavnagar,85. All women age 15-19 years who are anaemic22 (%),52.0,
Gujarat,GJ,Bhavnagar,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.8,
Gujarat,GJ,Bhavnagar,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.4,
Gujarat,GJ,Bhavnagar,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.4,
Gujarat,GJ,Bhavnagar,89. Blood sugar level - high (141-160 mg/dl)23 (%),6.8,
Gujarat,GJ,Bhavnagar,90. Blood sugar level - very high (>160 mg/dl)23 (%),8.8,
Gujarat,GJ,Bhavnagar,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.1,
Gujarat,GJ,Bhavnagar,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.8,
Gujarat,GJ,Bhavnagar,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,
Gujarat,GJ,Bhavnagar,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Gujarat,GJ,Bhavnagar,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.0,
Gujarat,GJ,Bhavnagar,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,
Gujarat,GJ,Bhavnagar,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Gujarat,GJ,Bhavnagar,98.Ever undergone a screening test for cervical cancer (%),0.0,
Gujarat,GJ,Bhavnagar,99.Ever undergone a breast examination for breast cancer (%),0.0,
Gujarat,GJ,Bhavnagar,100. Ever undergone an oral cavity examination for oral cancer (%),0.2,
Gujarat,GJ,Bhavnagar,101. Women age 15 years and above who use any kind of tobacco (%),9.7,
Gujarat,GJ,Bhavnagar,102. Men age 15 years and above who use any kind of tobacco (%),50.9,
Gujarat,GJ,Bhavnagar,103. Women age 15 years and above who consume alcohol (%),0.3,
Gujarat,GJ,Bhavnagar,104. Men age 15 years and above who consume alcohol (%),4.5,
Gujarat,GJ,Botad,1. Female population age 6 years and above who ever attended school (%),68.9,
Gujarat,GJ,Botad,2. Population below age 15 years (%),24.8,
Gujarat,GJ,Botad,"3. Sex ratio of the total population (females per 1,000 males)",975.0,
Gujarat,GJ,Botad,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",992.0,
Gujarat,GJ,Botad,5. Children under age 5 years whose birth was registered with the civil authority (%),99.0,
Gujarat,GJ,Botad,6. Deaths in the last 3 years registered with the civil authority (%),92.4,
Gujarat,GJ,Botad,7. Population living in households with electricity (%),99.3,
Gujarat,GJ,Botad,8. Population living in households with an improved drinking-water source1 (%),99.2,
Gujarat,GJ,Botad,9. Population living in households that use an improved sanitation facility2 (%),72.0,
Gujarat,GJ,Botad,10. Households using clean fuel for cooking3 (%),63.0,
Gujarat,GJ,Botad,11. Households using iodized salt (%),98.7,
Gujarat,GJ,Botad,12. Households with any usual member covered under a health insurance/financing scheme (%),38.0,
Gujarat,GJ,Botad,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.9,
Gujarat,GJ,Botad,14. Women who are literate4 (%),71.8,
Gujarat,GJ,Botad,15. Women with 10 or more years of schooling (%),22.0,
Gujarat,GJ,Botad,16. Women age 20-24 years married before age 18 years (%),13.0,
Gujarat,GJ,Botad,17. Births in the 5 years preceding the survey that are third or higher order (%),2.3,
Gujarat,GJ,Botad,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.2,
Gujarat,GJ,Botad,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),72.1,
Gujarat,GJ,Botad,20. Any method6 (%),49.3,
Gujarat,GJ,Botad,21. Any modern method6 (%),44.6,
Gujarat,GJ,Botad,22. Female sterilization (%),31.8,
Gujarat,GJ,Botad,23. Male sterilization (%),0.0,
Gujarat,GJ,Botad,24. IUD/PPIUD (%),2.0,
Gujarat,GJ,Botad,25. Pill (%),3.1,
Gujarat,GJ,Botad,26. Condom (%),7.7,
Gujarat,GJ,Botad,27. Injectables (%),0.0,
Gujarat,GJ,Botad,28. Total unmet need7 (%),13.2,
Gujarat,GJ,Botad,29. Unmet need for spacing7 (%),6.2,
Gujarat,GJ,Botad,30. Health worker ever talked to female non-users about family planning (%),17.4,
Gujarat,GJ,Botad,31. Current users ever told about side effects of current method8 (%),64.1,
Gujarat,GJ,Botad,32. Mothers who had an antenatal check-up in the first trimester (%),82.3,
Gujarat,GJ,Botad,33. Mothers who had at least 4 antenatal care visits (%),82.7,
Gujarat,GJ,Botad,34. Mothers whose last birth was protected against neonatal tetanus9 (%),82.3,
Gujarat,GJ,Botad,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),54.6,
Gujarat,GJ,Botad,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),36.7,
Gujarat,GJ,Botad,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.2,
Gujarat,GJ,Botad,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Gujarat,GJ,Botad,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2027.0,
Gujarat,GJ,Botad,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Gujarat,GJ,Botad,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Gujarat,GJ,Botad,42. Institutional births (%),93.5,
Gujarat,GJ,Botad,43. Institutional births in public facility (%),39.2,
Gujarat,GJ,Botad,44. Home births that were conducted by skilled health personnel10 (%),3.1,
Gujarat,GJ,Botad,45. Births attended by skilled health personnel10 (%),74.5,
Gujarat,GJ,Botad,46. Births delivered by caesarean section (%),16.6,
Gujarat,GJ,Botad,47. Births in a private health facility that were delivered by caesarean section (%),25.5,
Gujarat,GJ,Botad,48. Births in a public health facility that were delivered by caesarean section (%),7.1,
Gujarat,GJ,Botad,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),65.1,
Gujarat,GJ,Botad,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),77.6,
Gujarat,GJ,Botad,51. Children age 12-23 months who have received BCG (%),94.0,
Gujarat,GJ,Botad,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),74.5,
Gujarat,GJ,Botad,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),76.3,
Gujarat,GJ,Botad,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),78.2,
Gujarat,GJ,Botad,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),19.9,
Gujarat,GJ,Botad,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),1.3,
Gujarat,GJ,Botad,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),75.2,
Gujarat,GJ,Botad,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),73.3,
Gujarat,GJ,Botad,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.1,
Gujarat,GJ,Botad,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.9,
Gujarat,GJ,Botad,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.4,
Gujarat,GJ,Botad,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Gujarat,GJ,Botad,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Gujarat,GJ,Botad,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Gujarat,GJ,Botad,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.6,
Gujarat,GJ,Botad,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Gujarat,GJ,Botad,67. Children under age 3 years breastfed within one hour of birth15 (%),35.9,
Gujarat,GJ,Botad,68. Children under age 6 months exclusively breastfed16 (%),,
Gujarat,GJ,Botad,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Gujarat,GJ,Botad,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",6.9,
Gujarat,GJ,Botad,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Gujarat,GJ,Botad,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",8.1,
Gujarat,GJ,Botad,73. Children under 5 years who are stunted (height-for-age)18 (%),32.2,
Gujarat,GJ,Botad,74. Children under 5 years who are wasted (weight-for-height)18 (%),26.0,
Gujarat,GJ,Botad,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),9.6,
Gujarat,GJ,Botad,76. Children under 5 years who are underweight (weight-for-age)18 (%),32.3,
Gujarat,GJ,Botad,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.8,
Gujarat,GJ,Botad,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),19.6,
Gujarat,GJ,Botad,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),27.3,
Gujarat,GJ,Botad,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),25.0,
Gujarat,GJ,Botad,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),75.5,
Gujarat,GJ,Botad,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),59.1,
Gujarat,GJ,Botad,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),48.5,
Gujarat,GJ,Botad,84. All women age 15-49 years who are anaemic22 (%),58.8,
Gujarat,GJ,Botad,85. All women age 15-19 years who are anaemic22 (%),60.3,
Gujarat,GJ,Botad,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.8,
Gujarat,GJ,Botad,87. Blood sugar level - very high (>160 mg/dl)23 (%),7.1,
Gujarat,GJ,Botad,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.7,
Gujarat,GJ,Botad,89. Blood sugar level - high (141-160 mg/dl)23 (%),8.7,
Gujarat,GJ,Botad,90. Blood sugar level - very high (>160 mg/dl)23 (%),7.4,
Gujarat,GJ,Botad,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.8,
Gujarat,GJ,Botad,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.2,
Gujarat,GJ,Botad,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,
Gujarat,GJ,Botad,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Gujarat,GJ,Botad,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.7,
Gujarat,GJ,Botad,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.5,
Gujarat,GJ,Botad,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Gujarat,GJ,Botad,98.Ever undergone a screening test for cervical cancer (%),0.5,
Gujarat,GJ,Botad,99.Ever undergone a breast examination for breast cancer (%),0.0,
Gujarat,GJ,Botad,100. Ever undergone an oral cavity examination for oral cancer (%),0.8,
Gujarat,GJ,Botad,101. Women age 15 years and above who use any kind of tobacco (%),5.3,
Gujarat,GJ,Botad,102. Men age 15 years and above who use any kind of tobacco (%),48.9,
Gujarat,GJ,Botad,103. Women age 15 years and above who consume alcohol (%),0.4,
Gujarat,GJ,Botad,104. Men age 15 years and above who consume alcohol (%),1.3,
Gujarat,GJ,Chhota Udaipur,1. Female population age 6 years and above who ever attended school (%),52.3,
Gujarat,GJ,Chhota Udaipur,2. Population below age 15 years (%),25.4,
Gujarat,GJ,Chhota Udaipur,"3. Sex ratio of the total population (females per 1,000 males)",1016.0,
Gujarat,GJ,Chhota Udaipur,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",937.0,
Gujarat,GJ,Chhota Udaipur,5. Children under age 5 years whose birth was registered with the civil authority (%),98.3,
Gujarat,GJ,Chhota Udaipur,6. Deaths in the last 3 years registered with the civil authority (%),87.4,
Gujarat,GJ,Chhota Udaipur,7. Population living in households with electricity (%),95.3,
Gujarat,GJ,Chhota Udaipur,8. Population living in households with an improved drinking-water source1 (%),97.4,
Gujarat,GJ,Chhota Udaipur,9. Population living in households that use an improved sanitation facility2 (%),53.0,
Gujarat,GJ,Chhota Udaipur,10. Households using clean fuel for cooking3 (%),25.7,
Gujarat,GJ,Chhota Udaipur,11. Households using iodized salt (%),94.3,
Gujarat,GJ,Chhota Udaipur,12. Households with any usual member covered under a health insurance/financing scheme (%),40.0,
Gujarat,GJ,Chhota Udaipur,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),0.0,
Gujarat,GJ,Chhota Udaipur,14. Women who are literate4 (%),53.2,
Gujarat,GJ,Chhota Udaipur,15. Women with 10 or more years of schooling (%),20.3,
Gujarat,GJ,Chhota Udaipur,16. Women age 20-24 years married before age 18 years (%),27.5,
Gujarat,GJ,Chhota Udaipur,17. Births in the 5 years preceding the survey that are third or higher order (%),2.8,
Gujarat,GJ,Chhota Udaipur,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.3,
Gujarat,GJ,Chhota Udaipur,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),44.0,
Gujarat,GJ,Chhota Udaipur,20. Any method6 (%),77.5,
Gujarat,GJ,Chhota Udaipur,21. Any modern method6 (%),67.3,
Gujarat,GJ,Chhota Udaipur,22. Female sterilization (%),57.4,
Gujarat,GJ,Chhota Udaipur,23. Male sterilization (%),0.0,
Gujarat,GJ,Chhota Udaipur,24. IUD/PPIUD (%),1.7,
Gujarat,GJ,Chhota Udaipur,25. Pill (%),1.1,
Gujarat,GJ,Chhota Udaipur,26. Condom (%),5.5,
Gujarat,GJ,Chhota Udaipur,27. Injectables (%),0.3,
Gujarat,GJ,Chhota Udaipur,28. Total unmet need7 (%),5.1,
Gujarat,GJ,Chhota Udaipur,29. Unmet need for spacing7 (%),3.4,
Gujarat,GJ,Chhota Udaipur,30. Health worker ever talked to female non-users about family planning (%),64.2,
Gujarat,GJ,Chhota Udaipur,31. Current users ever told about side effects of current method8 (%),91.2,
Gujarat,GJ,Chhota Udaipur,32. Mothers who had an antenatal check-up in the first trimester (%),81.9,
Gujarat,GJ,Chhota Udaipur,33. Mothers who had at least 4 antenatal care visits (%),81.2,
Gujarat,GJ,Chhota Udaipur,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.5,
Gujarat,GJ,Chhota Udaipur,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),59.4,
Gujarat,GJ,Chhota Udaipur,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),45.5,
Gujarat,GJ,Chhota Udaipur,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.6,
Gujarat,GJ,Chhota Udaipur,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Gujarat,GJ,Chhota Udaipur,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),924.0,
Gujarat,GJ,Chhota Udaipur,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),14.1,
Gujarat,GJ,Chhota Udaipur,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Gujarat,GJ,Chhota Udaipur,42. Institutional births (%),85.7,
Gujarat,GJ,Chhota Udaipur,43. Institutional births in public facility (%),68.8,
Gujarat,GJ,Chhota Udaipur,44. Home births that were conducted by skilled health personnel10 (%),3.9,
Gujarat,GJ,Chhota Udaipur,45. Births attended by skilled health personnel10 (%),88.3,
Gujarat,GJ,Chhota Udaipur,46. Births delivered by caesarean section (%),7.5,
Gujarat,GJ,Chhota Udaipur,47. Births in a private health facility that were delivered by caesarean section (%),22.2,
Gujarat,GJ,Chhota Udaipur,48. Births in a public health facility that were delivered by caesarean section (%),5.5,
Gujarat,GJ,Chhota Udaipur,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),81.7,
Gujarat,GJ,Chhota Udaipur,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),80.1,
Gujarat,GJ,Chhota Udaipur,51. Children age 12-23 months who have received BCG (%),98.7,
Gujarat,GJ,Chhota Udaipur,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),85.7,
Gujarat,GJ,Chhota Udaipur,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),86.6,
Gujarat,GJ,Chhota Udaipur,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.3,
Gujarat,GJ,Chhota Udaipur,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),32.6,
Gujarat,GJ,Chhota Udaipur,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Gujarat,GJ,Chhota Udaipur,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.4,
Gujarat,GJ,Chhota Udaipur,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),96.0,
Gujarat,GJ,Chhota Udaipur,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,
Gujarat,GJ,Chhota Udaipur,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,
Gujarat,GJ,Chhota Udaipur,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),11.3,
Gujarat,GJ,Chhota Udaipur,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),67.8,
Gujarat,GJ,Chhota Udaipur,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),41.9,
Gujarat,GJ,Chhota Udaipur,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),75.3,
Gujarat,GJ,Chhota Udaipur,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.7,
Gujarat,GJ,Chhota Udaipur,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),68.1,
Gujarat,GJ,Chhota Udaipur,67. Children under age 3 years breastfed within one hour of birth15 (%),24.4,
Gujarat,GJ,Chhota Udaipur,68. Children under age 6 months exclusively breastfed16 (%),58.7,
Gujarat,GJ,Chhota Udaipur,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Gujarat,GJ,Chhota Udaipur,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",1.2,
Gujarat,GJ,Chhota Udaipur,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Gujarat,GJ,Chhota Udaipur,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",2.4,
Gujarat,GJ,Chhota Udaipur,73. Children under 5 years who are stunted (height-for-age)18 (%),48.6,
Gujarat,GJ,Chhota Udaipur,74. Children under 5 years who are wasted (weight-for-height)18 (%),28.4,
Gujarat,GJ,Chhota Udaipur,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),13.8,
Gujarat,GJ,Chhota Udaipur,76. Children under 5 years who are underweight (weight-for-age)18 (%),48.1,
Gujarat,GJ,Chhota Udaipur,77. Children under 5 years who are overweight (weight-for-height)20 (%),4.8,
Gujarat,GJ,Chhota Udaipur,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),30.9,
Gujarat,GJ,Chhota Udaipur,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),7.6,
Gujarat,GJ,Chhota Udaipur,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),49.2,
Gujarat,GJ,Chhota Udaipur,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),87.7,
Gujarat,GJ,Chhota Udaipur,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),79.1,
Gujarat,GJ,Chhota Udaipur,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),72.1,
Gujarat,GJ,Chhota Udaipur,84. All women age 15-49 years who are anaemic22 (%),78.9,
Gujarat,GJ,Chhota Udaipur,85. All women age 15-19 years who are anaemic22 (%),80.3,
Gujarat,GJ,Chhota Udaipur,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.3,
Gujarat,GJ,Chhota Udaipur,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.4,
Gujarat,GJ,Chhota Udaipur,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.4,
Gujarat,GJ,Chhota Udaipur,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.3,
Gujarat,GJ,Chhota Udaipur,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.9,
Gujarat,GJ,Chhota Udaipur,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.8,
Gujarat,GJ,Chhota Udaipur,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.1,
Gujarat,GJ,Chhota Udaipur,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,
Gujarat,GJ,Chhota Udaipur,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Gujarat,GJ,Chhota Udaipur,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,
Gujarat,GJ,Chhota Udaipur,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,
Gujarat,GJ,Chhota Udaipur,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Gujarat,GJ,Chhota Udaipur,98.Ever undergone a screening test for cervical cancer (%),0.4,
Gujarat,GJ,Chhota Udaipur,99.Ever undergone a breast examination for breast cancer (%),0.2,
Gujarat,GJ,Chhota Udaipur,100. Ever undergone an oral cavity examination for oral cancer (%),0.4,
Gujarat,GJ,Chhota Udaipur,101. Women age 15 years and above who use any kind of tobacco (%),8.9,
Gujarat,GJ,Chhota Udaipur,102. Men age 15 years and above who use any kind of tobacco (%),47.7,
Gujarat,GJ,Chhota Udaipur,103. Women age 15 years and above who consume alcohol (%),1.3,
Gujarat,GJ,Chhota Udaipur,104. Men age 15 years and above who consume alcohol (%),11.2,
Gujarat,GJ,Dahod,1. Female population age 6 years and above who ever attended school (%),59.6,57.9
Gujarat,GJ,Dahod,2. Population below age 15 years (%),35.6,38.4
Gujarat,GJ,Dahod,"3. Sex ratio of the total population (females per 1,000 males)",1047.0,1104.0
Gujarat,GJ,Dahod,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1013.0,1036.0
Gujarat,GJ,Dahod,5. Children under age 5 years whose birth was registered with the civil authority (%),95.1,87.6
Gujarat,GJ,Dahod,6. Deaths in the last 3 years registered with the civil authority (%),91.3,
Gujarat,GJ,Dahod,7. Population living in households with electricity (%),89.3,79.3
Gujarat,GJ,Dahod,8. Population living in households with an improved drinking-water source1 (%),91.0,71.8
Gujarat,GJ,Dahod,9. Population living in households that use an improved sanitation facility2 (%),35.9,20.6
Gujarat,GJ,Dahod,10. Households using clean fuel for cooking3 (%),26.8,15.3
Gujarat,GJ,Dahod,11. Households using iodized salt (%),93.4,93.5
Gujarat,GJ,Dahod,12. Households with any usual member covered under a health insurance/financing scheme (%),40.3,23.5
Gujarat,GJ,Dahod,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),8.1,
Gujarat,GJ,Dahod,14. Women who are literate4 (%),56.1,
Gujarat,GJ,Dahod,15. Women with 10 or more years of schooling (%),23.1,25.1
Gujarat,GJ,Dahod,16. Women age 20-24 years married before age 18 years (%),29.9,32.8
Gujarat,GJ,Dahod,17. Births in the 5 years preceding the survey that are third or higher order (%),4.0,5.4
Gujarat,GJ,Dahod,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7.4,9.4
Gujarat,GJ,Dahod,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),45.1,34.6
