State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Jammu and Kashmir,JK,Doda,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Doda,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7.9,25.4,,
Jammu and Kashmir,JK,Doda,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Doda,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",12.9,28.5,,
Jammu and Kashmir,JK,Doda,73. Children under 5 years who are stunted (height-for-age)18 (%),32.7,36.2,,
Jammu and Kashmir,JK,Doda,74. Children under 5 years who are wasted (weight-for-height)18 (%),9.5,13.2,,
Jammu and Kashmir,JK,Doda,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),6.0,6.6,,
Jammu and Kashmir,JK,Doda,76. Children under 5 years who are underweight (weight-for-age)18 (%),15.2,18.8,,
Jammu and Kashmir,JK,Doda,77. Children under 5 years who are overweight (weight-for-height)20 (%),15.1,6.3,,
Jammu and Kashmir,JK,Doda,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),5.0,14.6,,
Jammu and Kashmir,JK,Doda,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),31.3,18.7,,
Jammu and Kashmir,JK,Doda,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),77.2,,,
Jammu and Kashmir,JK,Doda,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),80.7,56.3,,
Jammu and Kashmir,JK,Doda,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),67.9,35.3,,
Jammu and Kashmir,JK,Doda,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),47.7,34.9,,
Jammu and Kashmir,JK,Doda,84. All women age 15-49 years who are anaemic22 (%),66.5,35.3,,
Jammu and Kashmir,JK,Doda,85. All women age 15-19 years who are anaemic22 (%),74.1,32.6,,
Jammu and Kashmir,JK,Doda,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.4,,,
Jammu and Kashmir,JK,Doda,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.9,,,
Jammu and Kashmir,JK,Doda,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.9,,,
Jammu and Kashmir,JK,Doda,89. Blood sugar level - high (141-160 mg/dl)23 (%),4.5,,,
Jammu and Kashmir,JK,Doda,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.0,,,
Jammu and Kashmir,JK,Doda,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.9,,,
Jammu and Kashmir,JK,Doda,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,,,
Jammu and Kashmir,JK,Doda,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.9,,,
Jammu and Kashmir,JK,Doda,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.1,,,
Jammu and Kashmir,JK,Doda,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.6,,,
Jammu and Kashmir,JK,Doda,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.3,,,
Jammu and Kashmir,JK,Doda,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.5,,,
Jammu and Kashmir,JK,Doda,98.Ever undergone a screening test for cervical cancer (%),1.2,,,
Jammu and Kashmir,JK,Doda,99.Ever undergone a breast examination for breast cancer (%),0.2,,,
Jammu and Kashmir,JK,Doda,100. Ever undergone an oral cavity examination for oral cancer (%),5.1,,,
Jammu and Kashmir,JK,Doda,101. Women age 15 years and above who use any kind of tobacco (%),3.2,,,
Jammu and Kashmir,JK,Doda,102. Men age 15 years and above who use any kind of tobacco (%),37.1,,,
Jammu and Kashmir,JK,Doda,103. Women age 15 years and above who consume alcohol (%),0.2,,,
Jammu and Kashmir,JK,Doda,104. Men age 15 years and above who consume alcohol (%),7.9,,,
Jammu and Kashmir,JK,Ganderbal,1. Female population age 6 years and above who ever attended school (%),60.2,58.4,,
Jammu and Kashmir,JK,Ganderbal,2. Population below age 15 years (%),25.1,27.1,,
Jammu and Kashmir,JK,Ganderbal,"3. Sex ratio of the total population (females per 1,000 males)",931.0,969.0,,
Jammu and Kashmir,JK,Ganderbal,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",816.0,1097.0,,
Jammu and Kashmir,JK,Ganderbal,5. Children under age 5 years whose birth was registered with the civil authority (%),91.0,73.8,,
Jammu and Kashmir,JK,Ganderbal,6. Deaths in the last 3 years registered with the civil authority (%),67.1,,,
Jammu and Kashmir,JK,Ganderbal,7. Population living in households with electricity (%),99.5,99.7,,
Jammu and Kashmir,JK,Ganderbal,8. Population living in households with an improved drinking-water source1 (%),97.2,95.5,,
Jammu and Kashmir,JK,Ganderbal,9. Population living in households that use an improved sanitation facility2 (%),78.4,58.6,,
Jammu and Kashmir,JK,Ganderbal,10. Households using clean fuel for cooking3 (%),84.4,66.6,,
Jammu and Kashmir,JK,Ganderbal,11. Households using iodized salt (%),97.7,99.6,,
Jammu and Kashmir,JK,Ganderbal,12. Households with any usual member covered under a health insurance/financing scheme (%),8.3,3.1,,
Jammu and Kashmir,JK,Ganderbal,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.2,,,
Jammu and Kashmir,JK,Ganderbal,14. Women who are literate4 (%),64.0,,,
Jammu and Kashmir,JK,Ganderbal,15. Women with 10 or more years of schooling (%),34.3,28.3,,
Jammu and Kashmir,JK,Ganderbal,16. Women age 20-24 years married before age 18 years (%),5.3,7.6,,
Jammu and Kashmir,JK,Ganderbal,17. Births in the 5 years preceding the survey that are third or higher order (%),0.3,2.1,,
Jammu and Kashmir,JK,Ganderbal,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.4,2.6,,
Jammu and Kashmir,JK,Ganderbal,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),69.8,72.3,,
Jammu and Kashmir,JK,Ganderbal,20. Any method6 (%),34.4,60.1,,
Jammu and Kashmir,JK,Ganderbal,21. Any modern method6 (%),27.7,46.5,,
Jammu and Kashmir,JK,Ganderbal,22. Female sterilization (%),14.7,23.7,,
Jammu and Kashmir,JK,Ganderbal,23. Male sterilization (%),0.3,1.2,,
Jammu and Kashmir,JK,Ganderbal,24. IUD/PPIUD (%),0.8,1.7,,
Jammu and Kashmir,JK,Ganderbal,25. Pill (%),3.8,5.9,,
Jammu and Kashmir,JK,Ganderbal,26. Condom (%),6.5,12.6,,
Jammu and Kashmir,JK,Ganderbal,27. Injectables (%),1.0,1.3,,
Jammu and Kashmir,JK,Ganderbal,28. Total unmet need7 (%),14.1,12.7,,
Jammu and Kashmir,JK,Ganderbal,29. Unmet need for spacing7 (%),6.0,7.2,,
Jammu and Kashmir,JK,Ganderbal,30. Health worker ever talked to female non-users about family planning (%),7.2,6.9,,
Jammu and Kashmir,JK,Ganderbal,31. Current users ever told about side effects of current method8 (%),36.1,24.5,,
Jammu and Kashmir,JK,Ganderbal,32. Mothers who had an antenatal check-up in the first trimester (%),86.9,81.2,,
Jammu and Kashmir,JK,Ganderbal,33. Mothers who had at least 4 antenatal care visits (%),80.4,94.5,,
Jammu and Kashmir,JK,Ganderbal,34. Mothers whose last birth was protected against neonatal tetanus9 (%),88.8,92.7,,
Jammu and Kashmir,JK,Ganderbal,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),16.3,13.1,,
Jammu and Kashmir,JK,Ganderbal,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),10.8,8.5,,
Jammu and Kashmir,JK,Ganderbal,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.5,83.5,,
Jammu and Kashmir,JK,Ganderbal,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),88.4,91.8,,
Jammu and Kashmir,JK,Ganderbal,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),6961.0,5486.0,,
Jammu and Kashmir,JK,Ganderbal,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Ganderbal,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),87.0,,,
Jammu and Kashmir,JK,Ganderbal,42. Institutional births (%),98.0,95.4,,
Jammu and Kashmir,JK,Ganderbal,43. Institutional births in public facility (%),95.0,92.0,,
Jammu and Kashmir,JK,Ganderbal,44. Home births that were conducted by skilled health personnel10 (%),0.9,0.7,,
Jammu and Kashmir,JK,Ganderbal,45. Births attended by skilled health personnel10 (%),98.6,96.1,,
Jammu and Kashmir,JK,Ganderbal,46. Births delivered by caesarean section (%),47.2,49.9,,
Jammu and Kashmir,JK,Ganderbal,47. Births in a private health facility that were delivered by caesarean section (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Ganderbal,48. Births in a public health facility that were delivered by caesarean section (%),46.6,51.2,,
Jammu and Kashmir,JK,Ganderbal,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),81.2,82.9,,
Jammu and Kashmir,JK,Ganderbal,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),88.1,93.8,,
Jammu and Kashmir,JK,Ganderbal,51. Children age 12-23 months who have received BCG (%),98.7,96.2,,
Jammu and Kashmir,JK,Ganderbal,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),88.9,89.2,,
Jammu and Kashmir,JK,Ganderbal,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),90.8,91.1,,
Jammu and Kashmir,JK,Ganderbal,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),93.2,94.2,,
Jammu and Kashmir,JK,Ganderbal,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),51.9,,,
Jammu and Kashmir,JK,Ganderbal,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),10.8,,,
Jammu and Kashmir,JK,Ganderbal,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),90.7,76.8,,
Jammu and Kashmir,JK,Ganderbal,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),83.6,70.6,,
Jammu and Kashmir,JK,Ganderbal,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0,,
Jammu and Kashmir,JK,Ganderbal,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0,,
Jammu and Kashmir,JK,Ganderbal,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.7,9.1,,
Jammu and Kashmir,JK,Ganderbal,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,85.8,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Ganderbal,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,28.7,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Ganderbal,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,94.7,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Ganderbal,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,10.2,,
Jammu and Kashmir,JK,Ganderbal,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),62.3,94.3,Based on 25-49 unweighted cases,
Jammu and Kashmir,JK,Ganderbal,67. Children under age 3 years breastfed within one hour of birth15 (%),61.2,44.4,,
Jammu and Kashmir,JK,Ganderbal,68. Children under age 6 months exclusively breastfed16 (%),64.0,76.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Ganderbal,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Ganderbal,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",12.0,27.6,,
Jammu and Kashmir,JK,Ganderbal,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Ganderbal,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",13.1,27.2,,
Jammu and Kashmir,JK,Ganderbal,73. Children under 5 years who are stunted (height-for-age)18 (%),18.5,24.4,,
Jammu and Kashmir,JK,Ganderbal,74. Children under 5 years who are wasted (weight-for-height)18 (%),25.9,4.6,,
Jammu and Kashmir,JK,Ganderbal,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),13.3,1.9,,
Jammu and Kashmir,JK,Ganderbal,76. Children under 5 years who are underweight (weight-for-age)18 (%),20.1,8.3,,
Jammu and Kashmir,JK,Ganderbal,77. Children under 5 years who are overweight (weight-for-height)20 (%),11.8,1.8,,
Jammu and Kashmir,JK,Ganderbal,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),7.7,9.0,,
Jammu and Kashmir,JK,Ganderbal,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),34.2,33.8,,
Jammu and Kashmir,JK,Ganderbal,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),75.0,,,
Jammu and Kashmir,JK,Ganderbal,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),89.8,52.7,,
Jammu and Kashmir,JK,Ganderbal,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),77.9,52.8,,
Jammu and Kashmir,JK,Ganderbal,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),63.0,52.8,Based on 25-49 unweighted cases,
Jammu and Kashmir,JK,Ganderbal,84. All women age 15-49 years who are anaemic22 (%),77.2,52.8,,
Jammu and Kashmir,JK,Ganderbal,85. All women age 15-19 years who are anaemic22 (%),83.7,58.2,,
Jammu and Kashmir,JK,Ganderbal,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.2,,,
Jammu and Kashmir,JK,Ganderbal,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.8,,,
Jammu and Kashmir,JK,Ganderbal,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.7,,,
Jammu and Kashmir,JK,Ganderbal,89. Blood sugar level - high (141-160 mg/dl)23 (%),4.3,,,
Jammu and Kashmir,JK,Ganderbal,90. Blood sugar level - very high (>160 mg/dl)23 (%),2.0,,,
Jammu and Kashmir,JK,Ganderbal,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.8,,,
Jammu and Kashmir,JK,Ganderbal,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.7,,,
Jammu and Kashmir,JK,Ganderbal,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,,,
Jammu and Kashmir,JK,Ganderbal,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.5,,,
Jammu and Kashmir,JK,Ganderbal,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.9,,,
Jammu and Kashmir,JK,Ganderbal,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,,,
Jammu and Kashmir,JK,Ganderbal,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.1,,,
Jammu and Kashmir,JK,Ganderbal,98.Ever undergone a screening test for cervical cancer (%),0.4,,,
Jammu and Kashmir,JK,Ganderbal,99.Ever undergone a breast examination for breast cancer (%),0.0,,,
Jammu and Kashmir,JK,Ganderbal,100. Ever undergone an oral cavity examination for oral cancer (%),0.1,,,
Jammu and Kashmir,JK,Ganderbal,101. Women age 15 years and above who use any kind of tobacco (%),6.3,,,
Jammu and Kashmir,JK,Ganderbal,102. Men age 15 years and above who use any kind of tobacco (%),36.3,,,
Jammu and Kashmir,JK,Ganderbal,103. Women age 15 years and above who consume alcohol (%),0.2,,,
Jammu and Kashmir,JK,Ganderbal,104. Men age 15 years and above who consume alcohol (%),0.1,,,
Jammu and Kashmir,JK,Jammu,1. Female population age 6 years and above who ever attended school (%),84.0,79.7,,
Jammu and Kashmir,JK,Jammu,2. Population below age 15 years (%),22.2,24.5,,
Jammu and Kashmir,JK,Jammu,"3. Sex ratio of the total population (females per 1,000 males)",939.0,966.0,,
Jammu and Kashmir,JK,Jammu,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",892.0,760.0,,
Jammu and Kashmir,JK,Jammu,5. Children under age 5 years whose birth was registered with the civil authority (%),96.1,96.5,,
Jammu and Kashmir,JK,Jammu,6. Deaths in the last 3 years registered with the civil authority (%),80.8,,,
Jammu and Kashmir,JK,Jammu,7. Population living in households with electricity (%),100.0,99.9,,
Jammu and Kashmir,JK,Jammu,8. Population living in households with an improved drinking-water source1 (%),99.9,97.3,,
Jammu and Kashmir,JK,Jammu,9. Population living in households that use an improved sanitation facility2 (%),81.2,64.5,,
Jammu and Kashmir,JK,Jammu,10. Households using clean fuel for cooking3 (%),87.9,73.4,,
Jammu and Kashmir,JK,Jammu,11. Households using iodized salt (%),98.9,99.8,,
Jammu and Kashmir,JK,Jammu,12. Households with any usual member covered under a health insurance/financing scheme (%),23.3,11.9,,
Jammu and Kashmir,JK,Jammu,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.6,,,
Jammu and Kashmir,JK,Jammu,14. Women who are literate4 (%),91.5,,,
Jammu and Kashmir,JK,Jammu,15. Women with 10 or more years of schooling (%),70.8,52.9,,
Jammu and Kashmir,JK,Jammu,16. Women age 20-24 years married before age 18 years (%),5.3,6.9,,
Jammu and Kashmir,JK,Jammu,17. Births in the 5 years preceding the survey that are third or higher order (%),0.0,0.8,,
Jammu and Kashmir,JK,Jammu,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.0,4.6,,
Jammu and Kashmir,JK,Jammu,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),95.3,78.6,,
Jammu and Kashmir,JK,Jammu,20. Any method6 (%),67.9,63.8,,
Jammu and Kashmir,JK,Jammu,21. Any modern method6 (%),57.1,54.2,,
Jammu and Kashmir,JK,Jammu,22. Female sterilization (%),19.7,27.9,,
Jammu and Kashmir,JK,Jammu,23. Male sterilization (%),0.8,0.2,,
Jammu and Kashmir,JK,Jammu,24. IUD/PPIUD (%),6.9,1.7,,
Jammu and Kashmir,JK,Jammu,25. Pill (%),9.7,4.6,,
Jammu and Kashmir,JK,Jammu,26. Condom (%),17.3,19.3,,
Jammu and Kashmir,JK,Jammu,27. Injectables (%),1.8,0.6,,
Jammu and Kashmir,JK,Jammu,28. Total unmet need7 (%),6.7,12.4,,
Jammu and Kashmir,JK,Jammu,29. Unmet need for spacing7 (%),2.9,4.6,,
Jammu and Kashmir,JK,Jammu,30. Health worker ever talked to female non-users about family planning (%),6.8,21.0,,
Jammu and Kashmir,JK,Jammu,31. Current users ever told about side effects of current method8 (%),73.1,55.4,,
Jammu and Kashmir,JK,Jammu,32. Mothers who had an antenatal check-up in the first trimester (%),93.2,84.4,,
Jammu and Kashmir,JK,Jammu,33. Mothers who had at least 4 antenatal care visits (%),95.4,83.9,,
Jammu and Kashmir,JK,Jammu,34. Mothers whose last birth was protected against neonatal tetanus9 (%),92.0,91.6,,
Jammu and Kashmir,JK,Jammu,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),51.4,56.7,,
Jammu and Kashmir,JK,Jammu,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),27.3,45.4,,
Jammu and Kashmir,JK,Jammu,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.0,89.3,,
Jammu and Kashmir,JK,Jammu,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.2,84.3,,
Jammu and Kashmir,JK,Jammu,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),4714.0,4300.0,,
Jammu and Kashmir,JK,Jammu,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),86.0,,,
Jammu and Kashmir,JK,Jammu,42. Institutional births (%),96.5,91.8,,
Jammu and Kashmir,JK,Jammu,43. Institutional births in public facility (%),88.7,84.2,,
Jammu and Kashmir,JK,Jammu,44. Home births that were conducted by skilled health personnel10 (%),0.5,1.0,,
Jammu and Kashmir,JK,Jammu,45. Births attended by skilled health personnel10 (%),97.0,95.2,,
Jammu and Kashmir,JK,Jammu,46. Births delivered by caesarean section (%),43.3,28.4,,
Jammu and Kashmir,JK,Jammu,47. Births in a private health facility that were delivered by caesarean section (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,48. Births in a public health facility that were delivered by caesarean section (%),41.8,26.1,,
Jammu and Kashmir,JK,Jammu,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),84.1,77.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),100.0,83.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,51. Children age 12-23 months who have received BCG (%),95.5,98.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),84.1,84.6,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),95.5,92.2,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),90.8,88.4,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),16.5,,Based on 25-49 unweighted cases,
Jammu and Kashmir,JK,Jammu,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,,Based on 25-49 unweighted cases,
Jammu and Kashmir,JK,Jammu,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),88.5,63.8,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),85.6,48.3,,
Jammu and Kashmir,JK,Jammu,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,89.9,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,8.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.7,2.4,,
Jammu and Kashmir,JK,Jammu,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.6,3.4,,
Jammu and Kashmir,JK,Jammu,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,71.1,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,67. Children under age 3 years breastfed within one hour of birth15 (%),51.4,50.8,,
Jammu and Kashmir,JK,Jammu,68. Children under age 6 months exclusively breastfed16 (%),,75.8,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Jammu and Kashmir,JK,Jammu,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",10.8,29.0,,
Jammu and Kashmir,JK,Jammu,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Jammu and Kashmir,JK,Jammu,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",12.9,32.5,,
Jammu and Kashmir,JK,Jammu,73. Children under 5 years who are stunted (height-for-age)18 (%),27.0,23.2,,
Jammu and Kashmir,JK,Jammu,74. Children under 5 years who are wasted (weight-for-height)18 (%),18.0,13.7,,
Jammu and Kashmir,JK,Jammu,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),10.4,7.3,,
Jammu and Kashmir,JK,Jammu,76. Children under 5 years who are underweight (weight-for-age)18 (%),17.6,16.6,,
Jammu and Kashmir,JK,Jammu,77. Children under 5 years who are overweight (weight-for-height)20 (%),7.3,7.8,,
Jammu and Kashmir,JK,Jammu,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),4.2,14.1,,
Jammu and Kashmir,JK,Jammu,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),38.3,36.9,,
Jammu and Kashmir,JK,Jammu,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),90.0,,,
Jammu and Kashmir,JK,Jammu,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),68.4,33.7,,
Jammu and Kashmir,JK,Jammu,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),68.2,35.5,,
Jammu and Kashmir,JK,Jammu,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),41.7,37.2,,Based on 25-49 unweighted cases
