State,State-Code,District,Indicator,NFHS-5,NFHS-4
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,98. Ever undergone a screening test for cervical cancer (%),0.7,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,99. Ever undergone a breast examination for breast cancer (%),0.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,100. Ever undergone an oral cavity examination for oral cancer (%),0.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,101. Women age 15 years and above who use any kind of tobacco (%),2.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,102. Men age 15 years and above who use any kind of tobacco (%),36.1,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,103. Women age 15 years and above who consume alcohol (%),0.6,
Dadra & Nagar Haveli and Daman & Diu,DD,Daman,104. Men age 15 years and above who consume alcohol (%),32.6,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,1. Female population age 6 years and above who ever attended school (%),77.8,74.6
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,2. Population below age 15 years (%),21.2,26.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,"3. Sex ratio of the total population (females per 1,000 males)",1332.0,1188.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",983.0,829.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,5. Children under age 5 years whose birth was registered with the civil authority (%),100.0,99.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,6. Deaths in the last 3 years registered with the civil authority (%),98.0,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,7. Population living in households with electricity (%),100.0,99.9
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,8. Population living in households with an improved drinking-water source1 (%),99.7,99.4
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,9. Population living in households that use an improved sanitation facility2 (%),89.7,73.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,10. Households using clean fuel for cooking3 (%),85.3,69.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,11. Households using iodized salt (%),96.4,90.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,12. Households with any usual member covered under a health insurance/financing scheme (%),64.0,36.6
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),4.5,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,14. Women who are literate4 (%),90.8,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,15. Women with 10 or more years of schooling (%),52.7,44.6
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,16. Women age 20-24 years married before age 18 years (%),2.3,9.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,17. Births in the 5 years preceding the survey that are third or higher order (%),1.1,1.8
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.0,2.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),89.0,55.4
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,20. Any method6 (%),77.8,45.9
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,21. Any modern method6 (%),52.2,43.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,22. Female sterilization (%),32.6,37.8
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,23. Male sterilization (%),0.0,0.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,24. IUD/PPIUD (%),1.2,0.6
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,25. Pill (%),1.9,0.8
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,26. Condom (%),15.9,3.9
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,27. Injectables (%),0.5,0.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,28. Total unmet need7 (%),7.7,23.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,29. Unmet need for spacing7 (%),3.5,10.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,30. Health worker ever talked to female non-users about family planning (%),35.4,17.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,31. Current users ever told about side effects of current method8 (%),82.6,44.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,32. Mothers who had an antenatal check-up in the first trimester (%),85.7,82.9
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,33. Mothers who had at least 4 antenatal care visits (%),90.7,79.6
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,34. Mothers whose last birth was protected against neonatal tetanus9 (%),93.1,97.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),79.9,47.8
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),51.2,22.4
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.0,98.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),1310.0,1520.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,42. Institutional births (%),95.7,83.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,43. Institutional births in public facility (%),63.9,28.5
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,44. Home births that were conducted by skilled health personnel10 (%),1.5,5.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,45. Births attended by skilled health personnel10 (%),97.2,87.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,46. Births delivered by caesarean section (%),33.5,25.9
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,47. Births in a private health facility that were delivered by caesarean section (%),54.0,42.4
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,48. Births in a public health facility that were delivered by caesarean section (%),25.6,9.4
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),100.0,94.5
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,51. Children age 12-23 months who have received BCG (%),100.0,95.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),92.9,86.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),100.0,93.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,90.4
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),63.8,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),7.0,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),100.0,78.6
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),81.5,77.5
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,96.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,3.9
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.2,11.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,2.5
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,67. Children under age 3 years breastfed within one hour of birth15 (%),26.6,58.5
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,68. Children under age 6 months exclusively breastfed16 (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",15.4,4.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",17.9,4.3
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,73. Children under 5 years who are stunted (height-for-age)18 (%),33.9,37.3
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,74. Children under 5 years who are wasted (weight-for-height)18 (%),17.4,17.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),3.8,5.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,76. Children under 5 years who are underweight (weight-for-age)18 (%),28.5,31.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,77. Children under 5 years who are overweight (weight-for-height)20 (%),8.2,0.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),16.4,16.2
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),30.6,31.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),45.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),62.8,72.1
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),50.4,54.5
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),43.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,84. All women age 15-49 years who are anaemic22 (%),50.3,54.7
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,85. All women age 15-19 years who are anaemic22 (%),62.0,56.0
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,86. Blood sugar level - high (141-160 mg/dl)23 (%),7.9,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,87. Blood sugar level - very high (>160 mg/dl)23 (%),7.6,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,89. Blood sugar level - high (141-160 mg/dl)23 (%),11.1,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.4,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),19.4,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,98. Ever undergone a screening test for cervical cancer (%),0.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,99. Ever undergone a breast examination for breast cancer (%),0.0,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,100. Ever undergone an oral cavity examination for oral cancer (%),0.3,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,101. Women age 15 years and above who use any kind of tobacco (%),1.7,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,102. Men age 15 years and above who use any kind of tobacco (%),34.5,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,103. Women age 15 years and above who consume alcohol (%),0.4,
Dadra & Nagar Haveli and Daman & Diu,DD,Diu,104. Men age 15 years and above who consume alcohol (%),25.2,
