State,State-Code,District,Indicator,NFHS-5,NFHS-4
Kerala,KL,Idukki,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.3,4.7
Kerala,KL,Idukki,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),9.0,10.2
Kerala,KL,Idukki,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),36.3,28.9
Kerala,KL,Idukki,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),72.1,
Kerala,KL,Idukki,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),32.0,32.6
Kerala,KL,Idukki,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),32.4,30.0
Kerala,KL,Idukki,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),,10.7
Kerala,KL,Idukki,84. All women age 15-49 years who are anaemic22 (%),32.0,29.2
Kerala,KL,Idukki,85. All women age 15-19 years who are anaemic22 (%),33.8,38.1
Kerala,KL,Idukki,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.2,
Kerala,KL,Idukki,87. Blood sugar level - very high (>160 mg/dl)23 (%),10.6,
Kerala,KL,Idukki,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),22.8,
Kerala,KL,Idukki,89. Blood sugar level - high (141-160 mg/dl)23 (%),10.3,
Kerala,KL,Idukki,90. Blood sugar level - very high (>160 mg/dl)23 (%),10.7,
Kerala,KL,Idukki,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),23.9,
Kerala,KL,Idukki,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.6,
Kerala,KL,Idukki,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.1,
Kerala,KL,Idukki,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),34.8,
Kerala,KL,Idukki,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.2,
Kerala,KL,Idukki,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.9,
Kerala,KL,Idukki,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.8,
Kerala,KL,Idukki,98. Ever undergone a screening test for cervical cancer (%),3.5,
Kerala,KL,Idukki,99. Ever undergone a breast examination for breast cancer (%),2.6,
Kerala,KL,Idukki,100. Ever undergone an oral cavity examination for oral cancer (%),0.6,
Kerala,KL,Idukki,101. Women age 15 years and above who use any kind of tobacco (%),3.7,
Kerala,KL,Idukki,102. Men age 15 years and above who use any kind of tobacco (%),24.8,
Kerala,KL,Idukki,103. Women age 15 years and above who consume alcohol (%),0.4,
Kerala,KL,Idukki,104. Men age 15 years and above who consume alcohol (%),24.1,
Kerala,KL,Kannur,1. Female population age 6 years and above who ever attended school (%),96.7,96.3
Kerala,KL,Kannur,2. Population below age 15 years (%),23.9,21.0
Kerala,KL,Kannur,"3. Sex ratio of the total population (females per 1,000 males)",1203.0,1092.0
Kerala,KL,Kannur,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",880.0,1066.0
Kerala,KL,Kannur,5. Children under age 5 years whose birth was registered with the civil authority (%),99.6,95.3
Kerala,KL,Kannur,6. Deaths in the last 3 years registered with the civil authority (%),98.5,
Kerala,KL,Kannur,7. Population living in households with electricity (%),99.7,98.7
Kerala,KL,Kannur,8. Population living in households with an improved drinking-water source1 (%),93.9,92.8
Kerala,KL,Kannur,9. Population living in households that use an improved sanitation facility2 (%),99.5,99.0
Kerala,KL,Kannur,10. Households using clean fuel for cooking3 (%),70.4,55.5
Kerala,KL,Kannur,11. Households using iodized salt (%),99.2,98.0
Kerala,KL,Kannur,12. Households with any usual member covered under a health insurance/financing scheme (%),47.9,38.1
Kerala,KL,Kannur,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),32.3,
Kerala,KL,Kannur,14. Women who are literate4 (%),99.1,
Kerala,KL,Kannur,15. Women with 10 or more years of schooling (%),74.1,70.7
Kerala,KL,Kannur,16. Women age 20-24 years married before age 18 years (%),5.4,10.2
Kerala,KL,Kannur,17. Births in the 5 years preceding the survey that are third or higher order (%),0.4,0.7
Kerala,KL,Kannur,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.4,3.4
Kerala,KL,Kannur,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),96.8,89.1
Kerala,KL,Kannur,20. Any method6 (%),61.9,49.2
Kerala,KL,Kannur,21. Any modern method6 (%),54.2,47.8
Kerala,KL,Kannur,22. Female sterilization (%),47.7,44.1
Kerala,KL,Kannur,23. Male sterilization (%),0.0,0.0
Kerala,KL,Kannur,24. IUD/PPIUD (%),1.3,1.4
Kerala,KL,Kannur,25. Pill (%),0.7,0.0
Kerala,KL,Kannur,26. Condom (%),4.3,2.3
Kerala,KL,Kannur,27. Injectables (%),0.0,0.0
Kerala,KL,Kannur,28. Total unmet need7 (%),12.7,13.9
Kerala,KL,Kannur,29. Unmet need for spacing7 (%),9.2,8.6
Kerala,KL,Kannur,30. Health worker ever talked to female non-users about family planning (%),16.8,22.6
Kerala,KL,Kannur,31. Current users ever told about side effects of current method8 (%),77.0,70.9
Kerala,KL,Kannur,32. Mothers who had an antenatal check-up in the first trimester (%),94.8,96.7
Kerala,KL,Kannur,33. Mothers who had at least 4 antenatal care visits (%),78.3,93.2
Kerala,KL,Kannur,34. Mothers whose last birth was protected against neonatal tetanus9 (%),97.7,99.5
Kerala,KL,Kannur,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),78.0,75.4
Kerala,KL,Kannur,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),58.8,50.7
Kerala,KL,Kannur,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.3,90.1
Kerala,KL,Kannur,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),93.4,96.8
Kerala,KL,Kannur,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),6125.0,7044.0
Kerala,KL,Kannur,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Kerala,KL,Kannur,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),90.0,
Kerala,KL,Kannur,42. Institutional births (%),100.0,100.0
Kerala,KL,Kannur,43. Institutional births in public facility (%),33.6,40.2
Kerala,KL,Kannur,44. Home births that were conducted by skilled health personnel10 (%),0.0,0.0
Kerala,KL,Kannur,45. Births attended by skilled health personnel10 (%),100.0,100.0
Kerala,KL,Kannur,46. Births delivered by caesarean section (%),39.7,33.6
Kerala,KL,Kannur,47. Births in a private health facility that were delivered by caesarean section (%),40.0,32.1
Kerala,KL,Kannur,48. Births in a public health facility that were delivered by caesarean section (%),39.1,35.8
Kerala,KL,Kannur,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),77.7,87.1
Kerala,KL,Kannur,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),88.4,94.8
Kerala,KL,Kannur,51. Children age 12-23 months who have received BCG (%),98.0,98.5
Kerala,KL,Kannur,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),79.5,88.7
Kerala,KL,Kannur,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),87.5,94.3
Kerala,KL,Kannur,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.7,97.0
Kerala,KL,Kannur,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),9.8,
Kerala,KL,Kannur,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),3.9,
Kerala,KL,Kannur,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),87.5,80.6
Kerala,KL,Kannur,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),80.2,66.3
Kerala,KL,Kannur,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),91.6,82.3
Kerala,KL,Kannur,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),8.4,17.7
Kerala,KL,Kannur,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),0.7,3.6
Kerala,KL,Kannur,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Kerala,KL,Kannur,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Kerala,KL,Kannur,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Kerala,KL,Kannur,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.3,0.6
Kerala,KL,Kannur,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),81.2,
Kerala,KL,Kannur,67. Children under age 3 years breastfed within one hour of birth15 (%),63.8,74.9
Kerala,KL,Kannur,68. Children under age 6 months exclusively breastfed16 (%),,
Kerala,KL,Kannur,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Kerala,KL,Kannur,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",39.9,20.4
Kerala,KL,Kannur,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Kerala,KL,Kannur,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",38.4,20.1
Kerala,KL,Kannur,73. Children under 5 years who are stunted (height-for-age)18 (%),19.4,25.3
Kerala,KL,Kannur,74. Children under 5 years who are wasted (weight-for-height)18 (%),14.0,10.2
Kerala,KL,Kannur,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),6.9,3.5
Kerala,KL,Kannur,76. Children under 5 years who are underweight (weight-for-age)18 (%),17.9,10.5
Kerala,KL,Kannur,77. Children under 5 years who are overweight (weight-for-height)20 (%),3.0,6.7
Kerala,KL,Kannur,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),8.7,9.7
Kerala,KL,Kannur,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),32.4,30.1
Kerala,KL,Kannur,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),72.9,
Kerala,KL,Kannur,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),37.2,44.1
Kerala,KL,Kannur,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),39.7,38.1
Kerala,KL,Kannur,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),39.7,20.3
Kerala,KL,Kannur,84. All women age 15-49 years who are anaemic22 (%),39.7,37.3
Kerala,KL,Kannur,85. All women age 15-19 years who are anaemic22 (%),30.4,39.9
Kerala,KL,Kannur,86. Blood sugar level - high (141-160 mg/dl)23 (%),10.5,
Kerala,KL,Kannur,87. Blood sugar level - very high (>160 mg/dl)23 (%),11.1,
Kerala,KL,Kannur,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),23.8,
Kerala,KL,Kannur,89. Blood sugar level - high (141-160 mg/dl)23 (%),10.2,
Kerala,KL,Kannur,90. Blood sugar level - very high (>160 mg/dl)23 (%),11.6,
Kerala,KL,Kannur,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),25.0,
Kerala,KL,Kannur,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.2,
Kerala,KL,Kannur,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.6,
Kerala,KL,Kannur,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.0,
Kerala,KL,Kannur,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),23.3,
Kerala,KL,Kannur,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.8,
Kerala,KL,Kannur,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),34.8,
Kerala,KL,Kannur,98. Ever undergone a screening test for cervical cancer (%),2.9,
Kerala,KL,Kannur,99. Ever undergone a breast examination for breast cancer (%),2.1,
Kerala,KL,Kannur,100. Ever undergone an oral cavity examination for oral cancer (%),0.3,
Kerala,KL,Kannur,101. Women age 15 years and above who use any kind of tobacco (%),1.7,
Kerala,KL,Kannur,102. Men age 15 years and above who use any kind of tobacco (%),12.9,
Kerala,KL,Kannur,103. Women age 15 years and above who consume alcohol (%),0.1,
Kerala,KL,Kannur,104. Men age 15 years and above who consume alcohol (%),14.1,
Kerala,KL,Kasaragod,1. Female population age 6 years and above who ever attended school (%),90.8,88.8
Kerala,KL,Kasaragod,2. Population below age 15 years (%),24.1,22.5
Kerala,KL,Kasaragod,"3. Sex ratio of the total population (females per 1,000 males)",1134.0,1041.0
Kerala,KL,Kasaragod,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",984.0,981.0
Kerala,KL,Kasaragod,5. Children under age 5 years whose birth was registered with the civil authority (%),99.1,98.4
Kerala,KL,Kasaragod,6. Deaths in the last 3 years registered with the civil authority (%),95.5,
Kerala,KL,Kasaragod,7. Population living in households with electricity (%),99.5,99.1
Kerala,KL,Kasaragod,8. Population living in households with an improved drinking-water source1 (%),93.2,92.7
Kerala,KL,Kasaragod,9. Population living in households that use an improved sanitation facility2 (%),98.9,98.0
Kerala,KL,Kasaragod,10. Households using clean fuel for cooking3 (%),73.5,52.9
Kerala,KL,Kasaragod,11. Households using iodized salt (%),99.6,94.2
Kerala,KL,Kasaragod,12. Households with any usual member covered under a health insurance/financing scheme (%),44.0,37.5
Kerala,KL,Kasaragod,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.6,
Kerala,KL,Kasaragod,14. Women who are literate4 (%),95.9,
Kerala,KL,Kasaragod,15. Women with 10 or more years of schooling (%),68.3,61.9
Kerala,KL,Kasaragod,16. Women age 20-24 years married before age 18 years (%),4.7,4.0
Kerala,KL,Kasaragod,17. Births in the 5 years preceding the survey that are third or higher order (%),1.4,0.5
Kerala,KL,Kasaragod,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.7,3.3
Kerala,KL,Kasaragod,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),93.9,92.8
Kerala,KL,Kasaragod,20. Any method6 (%),56.4,42.6
Kerala,KL,Kasaragod,21. Any modern method6 (%),46.6,37.5
Kerala,KL,Kasaragod,22. Female sterilization (%),39.0,34.2
Kerala,KL,Kasaragod,23. Male sterilization (%),0.2,0.0
Kerala,KL,Kasaragod,24. IUD/PPIUD (%),2.4,1.4
Kerala,KL,Kasaragod,25. Pill (%),0.0,0.2
Kerala,KL,Kasaragod,26. Condom (%),3.5,1.6
Kerala,KL,Kasaragod,27. Injectables (%),0.0,0.2
Kerala,KL,Kasaragod,28. Total unmet need7 (%),12.5,15.2
Kerala,KL,Kasaragod,29. Unmet need for spacing7 (%),6.4,10.4
Kerala,KL,Kasaragod,30. Health worker ever talked to female non-users about family planning (%),23.9,25.2
Kerala,KL,Kasaragod,31. Current users ever told about side effects of current method8 (%),69.1,59.4
Kerala,KL,Kasaragod,32. Mothers who had an antenatal check-up in the first trimester (%),97.4,95.9
Kerala,KL,Kasaragod,33. Mothers who had at least 4 antenatal care visits (%),91.2,90.9
Kerala,KL,Kasaragod,34. Mothers whose last birth was protected against neonatal tetanus9 (%),99.2,97.9
Kerala,KL,Kasaragod,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),89.4,72.2
Kerala,KL,Kasaragod,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),83.7,54.6
Kerala,KL,Kasaragod,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),92.8,87.1
Kerala,KL,Kasaragod,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),95.0,88.0
Kerala,KL,Kasaragod,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3778.0,6659.0
Kerala,KL,Kasaragod,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Kerala,KL,Kasaragod,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),95.9,
Kerala,KL,Kasaragod,42. Institutional births (%),100.0,100.0
Kerala,KL,Kasaragod,43. Institutional births in public facility (%),29.9,28.5
Kerala,KL,Kasaragod,44. Home births that were conducted by skilled health personnel10 (%),0.0,0.0
Kerala,KL,Kasaragod,45. Births attended by skilled health personnel10 (%),100.0,100.0
Kerala,KL,Kasaragod,46. Births delivered by caesarean section (%),28.8,26.3
Kerala,KL,Kasaragod,47. Births in a private health facility that were delivered by caesarean section (%),28.9,28.4
Kerala,KL,Kasaragod,48. Births in a public health facility that were delivered by caesarean section (%),28.4,21.1
Kerala,KL,Kasaragod,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),92.5,91.8
Kerala,KL,Kasaragod,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),98.0,93.4
Kerala,KL,Kasaragod,51. Children age 12-23 months who have received BCG (%),98.6,98.0
Kerala,KL,Kasaragod,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),94.4,93.8
Kerala,KL,Kasaragod,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.6,93.5
Kerala,KL,Kasaragod,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),97.3,93.5
Kerala,KL,Kasaragod,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),9.3,
Kerala,KL,Kasaragod,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),24.7,
Kerala,KL,Kasaragod,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),95.3,90.0
Kerala,KL,Kasaragod,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),83.4,64.3
Kerala,KL,Kasaragod,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),88.3,80.7
Kerala,KL,Kasaragod,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),11.7,19.3
Kerala,KL,Kasaragod,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.9,6.7
Kerala,KL,Kasaragod,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Kerala,KL,Kasaragod,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Kerala,KL,Kasaragod,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Kerala,KL,Kasaragod,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.3,1.2
Kerala,KL,Kasaragod,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),97.0,
Kerala,KL,Kasaragod,67. Children under age 3 years breastfed within one hour of birth15 (%),86.1,59.8
Kerala,KL,Kasaragod,68. Children under age 6 months exclusively breastfed16 (%),68.2,
Kerala,KL,Kasaragod,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Kerala,KL,Kasaragod,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",9.4,25.2
Kerala,KL,Kasaragod,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Kerala,KL,Kasaragod,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",12.2,28.3
Kerala,KL,Kasaragod,73. Children under 5 years who are stunted (height-for-age)18 (%),25.3,18.7
Kerala,KL,Kasaragod,74. Children under 5 years who are wasted (weight-for-height)18 (%),12.6,9.7
Kerala,KL,Kasaragod,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),5.7,3.2
Kerala,KL,Kasaragod,76. Children under 5 years who are underweight (weight-for-age)18 (%),21.4,13.9
Kerala,KL,Kasaragod,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.6,0.4
Kerala,KL,Kasaragod,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),9.4,13.0
Kerala,KL,Kasaragod,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),28.4,27.5
Kerala,KL,Kasaragod,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),76.8,
Kerala,KL,Kasaragod,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),34.3,37.7
Kerala,KL,Kasaragod,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),35.6,35.0
Kerala,KL,Kasaragod,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),27.3,35.6
Kerala,KL,Kasaragod,84. All women age 15-49 years who are anaemic22 (%),35.4,35.0
Kerala,KL,Kasaragod,85. All women age 15-19 years who are anaemic22 (%),39.6,28.6
Kerala,KL,Kasaragod,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.1,
Kerala,KL,Kasaragod,87. Blood sugar level - very high (>160 mg/dl)23 (%),10.2,
Kerala,KL,Kasaragod,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),20.4,
Kerala,KL,Kasaragod,89. Blood sugar level - high (141-160 mg/dl)23 (%),10.0,
Kerala,KL,Kasaragod,90. Blood sugar level - very high (>160 mg/dl)23 (%),10.2,
Kerala,KL,Kasaragod,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),22.3,
Kerala,KL,Kasaragod,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.5,
Kerala,KL,Kasaragod,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,
Kerala,KL,Kasaragod,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.1,
Kerala,KL,Kasaragod,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.9,
Kerala,KL,Kasaragod,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,
Kerala,KL,Kasaragod,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.0,
Kerala,KL,Kasaragod,98. Ever undergone a screening test for cervical cancer (%),3.5,
Kerala,KL,Kasaragod,99. Ever undergone a breast examination for breast cancer (%),1.7,
Kerala,KL,Kasaragod,100. Ever undergone an oral cavity examination for oral cancer (%),0.6,
Kerala,KL,Kasaragod,101. Women age 15 years and above who use any kind of tobacco (%),3.5,
Kerala,KL,Kasaragod,102. Men age 15 years and above who use any kind of tobacco (%),14.2,
Kerala,KL,Kasaragod,103. Women age 15 years and above who consume alcohol (%),0.1,
Kerala,KL,Kasaragod,104. Men age 15 years and above who consume alcohol (%),14.9,
Kerala,KL,Kollam,1. Female population age 6 years and above who ever attended school (%),96.6,96.8
Kerala,KL,Kollam,2. Population below age 15 years (%),18.9,20.0
Kerala,KL,Kollam,"3. Sex ratio of the total population (females per 1,000 males)",1171.0,1043.0
Kerala,KL,Kollam,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1135.0,851.0
Kerala,KL,Kollam,5. Children under age 5 years whose birth was registered with the civil authority (%),100.0,99.6
Kerala,KL,Kollam,6. Deaths in the last 3 years registered with the civil authority (%),96.2,
Kerala,KL,Kollam,7. Population living in households with electricity (%),99.8,98.2
Kerala,KL,Kollam,8. Population living in households with an improved drinking-water source1 (%),95.7,95.4
Kerala,KL,Kollam,9. Population living in households that use an improved sanitation facility2 (%),97.5,98.1
Kerala,KL,Kollam,10. Households using clean fuel for cooking3 (%),80.1,58.8
Kerala,KL,Kollam,11. Households using iodized salt (%),99.0,99.0
Kerala,KL,Kollam,12. Households with any usual member covered under a health insurance/financing scheme (%),56.0,45.5
Kerala,KL,Kollam,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),11.8,
Kerala,KL,Kollam,14. Women who are literate4 (%),98.2,
Kerala,KL,Kollam,15. Women with 10 or more years of schooling (%),80.6,79.1
Kerala,KL,Kollam,16. Women age 20-24 years married before age 18 years (%),1.8,3.7
Kerala,KL,Kollam,17. Births in the 5 years preceding the survey that are third or higher order (%),0.7,1.0
Kerala,KL,Kollam,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.0,0.8
Kerala,KL,Kollam,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),99.4,92.3
Kerala,KL,Kollam,20. Any method6 (%),62.9,53.1
Kerala,KL,Kollam,21. Any modern method6 (%),60.5,50.6
Kerala,KL,Kollam,22. Female sterilization (%),57.2,46.2
Kerala,KL,Kollam,23. Male sterilization (%),0.0,0.0
Kerala,KL,Kollam,24. IUD/PPIUD (%),0.6,1.8
Kerala,KL,Kollam,25. Pill (%),0.6,0.2
Kerala,KL,Kollam,26. Condom (%),1.7,2.5
Kerala,KL,Kollam,27. Injectables (%),0.2,0.0
Kerala,KL,Kollam,28. Total unmet need7 (%),11.9,14.5
Kerala,KL,Kollam,29. Unmet need for spacing7 (%),7.2,8.1
Kerala,KL,Kollam,30. Health worker ever talked to female non-users about family planning (%),15.1,19.0
Kerala,KL,Kollam,31. Current users ever told about side effects of current method8 (%),62.0,56.9
Kerala,KL,Kollam,32. Mothers who had an antenatal check-up in the first trimester (%),92.6,94.1
Kerala,KL,Kollam,33. Mothers who had at least 4 antenatal care visits (%),79.3,88.7
Kerala,KL,Kollam,34. Mothers whose last birth was protected against neonatal tetanus9 (%),98.5,96.5
Kerala,KL,Kollam,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),89.0,56.7
Kerala,KL,Kollam,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),81.5,19.8
Kerala,KL,Kollam,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),94.9,84.8
Kerala,KL,Kollam,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),91.4,80.9
Kerala,KL,Kollam,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),6836.0,10299.0
Kerala,KL,Kollam,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Kerala,KL,Kollam,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),89.5,
Kerala,KL,Kollam,42. Institutional births (%),100.0,99.5
Kerala,KL,Kollam,43. Institutional births in public facility (%),44.7,41.6
Kerala,KL,Kollam,44. Home births that were conducted by skilled health personnel10 (%),0.0,0.5
Kerala,KL,Kollam,45. Births attended by skilled health personnel10 (%),100.0,100.0
Kerala,KL,Kollam,46. Births delivered by caesarean section (%),49.1,57.0
Kerala,KL,Kollam,47. Births in a private health facility that were delivered by caesarean section (%),58.4,60.2
Kerala,KL,Kollam,48. Births in a public health facility that were delivered by caesarean section (%),37.6,53.3
Kerala,KL,Kollam,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),85.4,87.3
Kerala,KL,Kollam,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),,
Kerala,KL,Kollam,51. Children age 12-23 months who have received BCG (%),96.3,100.0
