State,State-Code,District,Indicator,NFHS-5,NFHS-4
Sikkim,SK,South District,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.6,
Sikkim,SK,South District,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.6,
Sikkim,SK,South District,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),15.8,
Sikkim,SK,South District,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),41.0,
Sikkim,SK,South District,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),29.7,
Sikkim,SK,South District,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),16.1,
Sikkim,SK,South District,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),49.6,
Sikkim,SK,South District,98. Ever undergone a screening test for cervical cancer (%),1.6,
Sikkim,SK,South District,99. Ever undergone a breast examination for breast cancer (%),0.0,
Sikkim,SK,South District,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Sikkim,SK,South District,101. Women age 15 years and above who use any kind of tobacco (%),15.8,
Sikkim,SK,South District,102. Men age 15 years and above who use any kind of tobacco (%),47.4,
Sikkim,SK,South District,103. Women age 15 years and above who consume alcohol (%),15.0,
Sikkim,SK,South District,104. Men age 15 years and above who consume alcohol (%),38.1,
Sikkim,SK,West District,1. Female population age 6 years and above who ever attended school (%),81.8,77.2
Sikkim,SK,West District,2. Population below age 15 years (%),19.2,24.1
Sikkim,SK,West District,"3. Sex ratio of the total population (females per 1,000 males)",959.0,933.0
Sikkim,SK,West District,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",685.0,801.0
Sikkim,SK,West District,5. Children under age 5 years whose birth was registered with the civil authority (%),97.6,98.5
Sikkim,SK,West District,6. Deaths in the last 3 years registered with the civil authority (%),83.1,
Sikkim,SK,West District,7. Population living in households with electricity (%),98.8,99.5
Sikkim,SK,West District,8. Population living in households with an improved drinking-water source1 (%),89.9,94.6
Sikkim,SK,West District,9. Population living in households that use an improved sanitation facility2 (%),88.9,94.0
Sikkim,SK,West District,10. Households using clean fuel for cooking3 (%),69.8,41.4
Sikkim,SK,West District,11. Households using iodized salt (%),98.1,99.9
Sikkim,SK,West District,12. Households with any usual member covered under a health insurance/financing scheme (%),19.9,36.3
Sikkim,SK,West District,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),28.2,
Sikkim,SK,West District,14. Women who are literate4 (%),85.7,
Sikkim,SK,West District,15. Women with 10 or more years of schooling (%),43.9,35.4
Sikkim,SK,West District,16. Women age 20-24 years married before age 18 years (%),14.1,13.0
Sikkim,SK,West District,17. Births in the 5 years preceding the survey that are third or higher order (%),0.0,0.5
Sikkim,SK,West District,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.5,2.1
Sikkim,SK,West District,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),92.4,79.4
Sikkim,SK,West District,20. Any method6 (%),88.2,65.8
Sikkim,SK,West District,21. Any modern method6 (%),70.8,64.3
Sikkim,SK,West District,22. Female sterilization (%),8.0,22.1
Sikkim,SK,West District,23. Male sterilization (%),3.0,4.9
Sikkim,SK,West District,24. IUD/PPIUD (%),11.0,12.9
Sikkim,SK,West District,25. Pill (%),33.0,16.9
Sikkim,SK,West District,26. Condom (%),9.2,5.4
Sikkim,SK,West District,27. Injectables (%),1.8,2.0
Sikkim,SK,West District,28. Total unmet need7 (%),4.3,14.9
Sikkim,SK,West District,29. Unmet need for spacing7 (%),1.1,6.1
Sikkim,SK,West District,30. Health worker ever talked to female non-users about family planning (%),19.8,18.3
Sikkim,SK,West District,31. Current users ever told about side effects of current method8 (%),69.1,72.4
Sikkim,SK,West District,32. Mothers who had an antenatal check-up in the first trimester (%),75.8,81.2
Sikkim,SK,West District,33. Mothers who had at least 4 antenatal care visits (%),70.4,84.9
Sikkim,SK,West District,34. Mothers whose last birth was protected against neonatal tetanus9 (%),95.9,97.9
Sikkim,SK,West District,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),48.6,66.8
Sikkim,SK,West District,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),17.3,36.0
Sikkim,SK,West District,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.4,99.4
Sikkim,SK,West District,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),63.6,73.7
Sikkim,SK,West District,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),5361.0,2625.0
Sikkim,SK,West District,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Sikkim,SK,West District,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),67.8,
Sikkim,SK,West District,42. Institutional births (%),99.3,94.6
Sikkim,SK,West District,43. Institutional births in public facility (%),89.9,88.6
Sikkim,SK,West District,44. Home births that were conducted by skilled health personnel10 (%),0.0,1.1
Sikkim,SK,West District,45. Births attended by skilled health personnel10 (%),99.3,95.7
Sikkim,SK,West District,46. Births delivered by caesarean section (%),28.0,10.9
Sikkim,SK,West District,47. Births in a private health facility that were delivered by caesarean section (%),,
Sikkim,SK,West District,48. Births in a public health facility that were delivered by caesarean section (%),25.4,9.1
Sikkim,SK,West District,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),96.9,78.4
Sikkim,SK,West District,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),93.2,90.2
Sikkim,SK,West District,51. Children age 12-23 months who have received BCG (%),96.9,97.1
Sikkim,SK,West District,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),98.5,82.6
Sikkim,SK,West District,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),98.5,94.2
Sikkim,SK,West District,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),98.5,89.9
Sikkim,SK,West District,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),59.2,
Sikkim,SK,West District,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Sikkim,SK,West District,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),95.3,85.6
Sikkim,SK,West District,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),72.2,80.5
Sikkim,SK,West District,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,97.2
Sikkim,SK,West District,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,2.9
Sikkim,SK,West District,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.3,1.2
Sikkim,SK,West District,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Sikkim,SK,West District,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Sikkim,SK,West District,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Sikkim,SK,West District,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,0.6
Sikkim,SK,West District,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Sikkim,SK,West District,67. Children under age 3 years breastfed within one hour of birth15 (%),56.2,73.2
Sikkim,SK,West District,68. Children under age 6 months exclusively breastfed16 (%),,
Sikkim,SK,West District,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Sikkim,SK,West District,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",29.0,19.1
Sikkim,SK,West District,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Sikkim,SK,West District,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",28.4,17.9
Sikkim,SK,West District,73. Children under 5 years who are stunted (height-for-age)18 (%),25.2,42.3
Sikkim,SK,West District,74. Children under 5 years who are wasted (weight-for-height)18 (%),21.1,14.5
Sikkim,SK,West District,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),12.2,5.1
Sikkim,SK,West District,76. Children under 5 years who are underweight (weight-for-age)18 (%),19.3,14.7
Sikkim,SK,West District,77. Children under 5 years who are overweight (weight-for-height)20 (%),6.5,10.8
Sikkim,SK,West District,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),3.0,5.8
Sikkim,SK,West District,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),24.5,22.8
Sikkim,SK,West District,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),83.4,
Sikkim,SK,West District,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.1,58.7
Sikkim,SK,West District,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),42.6,37.4
Sikkim,SK,West District,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),,18.2
Sikkim,SK,West District,84. All women age 15-49 years who are anaemic22 (%),42.7,36.8
Sikkim,SK,West District,85. All women age 15-19 years who are anaemic22 (%),45.7,55.8
Sikkim,SK,West District,86. Blood sugar level - high (141-160 mg/dl)23 (%),3.5,
Sikkim,SK,West District,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.7,
Sikkim,SK,West District,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.4,
Sikkim,SK,West District,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.0,
Sikkim,SK,West District,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.1,
Sikkim,SK,West District,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.6,
Sikkim,SK,West District,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),23.0,
Sikkim,SK,West District,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.9,
Sikkim,SK,West District,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),32.7,
Sikkim,SK,West District,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),30.4,
Sikkim,SK,West District,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),13.7,
Sikkim,SK,West District,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),45.1,
Sikkim,SK,West District,98. Ever undergone a screening test for cervical cancer (%),0.5,
Sikkim,SK,West District,99. Ever undergone a breast examination for breast cancer (%),0.5,
Sikkim,SK,West District,100. Ever undergone an oral cavity examination for oral cancer (%),0.7,
Sikkim,SK,West District,101. Women age 15 years and above who use any kind of tobacco (%),8.9,
Sikkim,SK,West District,102. Men age 15 years and above who use any kind of tobacco (%),44.9,
Sikkim,SK,West District,103. Women age 15 years and above who consume alcohol (%),20.5,
Sikkim,SK,West District,104. Men age 15 years and above who consume alcohol (%),50.9,
