State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Bihar,BR,Sheikhpura,76. Children under 5 years who are underweight (weight-for-age)18 (%),37.6,51.7,,
Bihar,BR,Sheikhpura,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.6,0.8,,
Bihar,BR,Sheikhpura,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),24.1,35.6,,
Bihar,BR,Sheikhpura,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),13.3,10.7,,
Bihar,BR,Sheikhpura,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),67.7,,,
Bihar,BR,Sheikhpura,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),80.1,66.0,,
Bihar,BR,Sheikhpura,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),69.7,67.2,,
Bihar,BR,Sheikhpura,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),64.2,61.0,Based on 25-49 unweighted cases,
Bihar,BR,Sheikhpura,84. All women age 15-49 years who are anaemic22 (%),69.5,66.8,,
Bihar,BR,Sheikhpura,85. All women age 15-19 years who are anaemic22 (%),73.9,63.3,,
Bihar,BR,Sheikhpura,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.7,,,
Bihar,BR,Sheikhpura,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.4,,,
Bihar,BR,Sheikhpura,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.9,,,
Bihar,BR,Sheikhpura,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.8,,,
Bihar,BR,Sheikhpura,90. Blood sugar level - very high (>160 mg/dl)23 (%),4.4,,,
Bihar,BR,Sheikhpura,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.1,,,
Bihar,BR,Sheikhpura,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.2,,,
Bihar,BR,Sheikhpura,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,,,
Bihar,BR,Sheikhpura,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.3,,,
Bihar,BR,Sheikhpura,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.1,,,
Bihar,BR,Sheikhpura,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.9,,,
Bihar,BR,Sheikhpura,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.1,,,
Bihar,BR,Sheikhpura,98. Ever undergone a screening test for cervical cancer (%),0.5,,,
Bihar,BR,Sheikhpura,99. Ever undergone a breast examination for breast cancer (%),0.5,,,
Bihar,BR,Sheikhpura,100. Ever undergone an oral cavity examination for oral cancer (%),0.3,,,
Bihar,BR,Sheikhpura,101. Women age 15 years and above who use any kind of tobacco (%),2.1,,,
Bihar,BR,Sheikhpura,102. Men age 15 years and above who use any kind of tobacco (%),45.0,,,
Bihar,BR,Sheikhpura,103. Women age 15 years and above who consume alcohol (%),0.2,,,
Bihar,BR,Sheikhpura,104. Men age 15 years and above who consume alcohol (%),23.2,,,
Bihar,BR,Sheohar,1. Female population age 6 years and above who ever attended school (%),56.2,52.0,,
Bihar,BR,Sheohar,2. Population below age 15 years (%),36.2,43.5,,
Bihar,BR,Sheohar,"3. Sex ratio of the total population (females per 1,000 males)",1066.0,1143.0,,
Bihar,BR,Sheohar,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1017.0,900.0,,
Bihar,BR,Sheohar,5. Children under age 5 years whose birth was registered with the civil authority (%),82.5,52.2,,
Bihar,BR,Sheohar,6. Deaths in the last 3 years registered with the civil authority (%),49.1,,,
Bihar,BR,Sheohar,7. Population living in households with electricity (%),97.6,61.4,,
Bihar,BR,Sheohar,8. Population living in households with an improved drinking-water source1 (%),100.0,99.7,,
Bihar,BR,Sheohar,9. Population living in households that use an improved sanitation facility2 (%),57.9,23.9,,
Bihar,BR,Sheohar,10. Households using clean fuel for cooking3 (%),31.3,11.1,,
Bihar,BR,Sheohar,11. Households using iodized salt (%),95.6,90.4,,
Bihar,BR,Sheohar,12. Households with any usual member covered under a health insurance/financing scheme (%),18.1,7.5,,
Bihar,BR,Sheohar,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),3.3,,,
Bihar,BR,Sheohar,14. Women who are literate4 (%),52.5,,,
Bihar,BR,Sheohar,15. Women with 10 or more years of schooling (%),21.0,13.8,,
Bihar,BR,Sheohar,16. Women age 20-24 years married before age 18 years (%),34.6,51.1,,
Bihar,BR,Sheohar,17. Births in the 5 years preceding the survey that are third or higher order (%),4.7,5.7,,
Bihar,BR,Sheohar,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.3,14.0,,
Bihar,BR,Sheohar,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),57.3,20.1,,
Bihar,BR,Sheohar,20. Any method6 (%),65.6,18.7,,
Bihar,BR,Sheohar,21. Any modern method6 (%),49.7,17.9,,
Bihar,BR,Sheohar,22. Female sterilization (%),38.2,15.4,,
Bihar,BR,Sheohar,23. Male sterilization (%),0.0,0.1,,
Bihar,BR,Sheohar,24. IUD/PPIUD (%),1.1,0.4,,
Bihar,BR,Sheohar,25. Pill (%),1.6,0.6,,
Bihar,BR,Sheohar,26. Condom (%),4.3,1.3,,
Bihar,BR,Sheohar,27. Injectables (%),1.7,0.1,,
Bihar,BR,Sheohar,28. Total unmet need7 (%),10.4,26.0,,
Bihar,BR,Sheohar,29. Unmet need for spacing7 (%),5.3,12.2,,
Bihar,BR,Sheohar,30. Health worker ever talked to female non-users about family planning (%),24.7,12.8,,
Bihar,BR,Sheohar,31. Current users ever told about side effects of current method8 (%),58.7,21.4,,
Bihar,BR,Sheohar,32. Mothers who had an antenatal check-up in the first trimester (%),62.8,28.2,,
Bihar,BR,Sheohar,33. Mothers who had at least 4 antenatal care visits (%),25.3,13.4,,
Bihar,BR,Sheohar,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.0,88.5,,
Bihar,BR,Sheohar,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),11.3,2.6,,
Bihar,BR,Sheohar,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),5.0,1.3,,
Bihar,BR,Sheohar,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.2,80.4,,
Bihar,BR,Sheohar,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),61.1,34.5,,
Bihar,BR,Sheohar,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2090.0,2285.0,,
Bihar,BR,Sheohar,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,1.1,,
Bihar,BR,Sheohar,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.7,,,
Bihar,BR,Sheohar,42. Institutional births (%),74.3,52.7,,
Bihar,BR,Sheohar,43. Institutional births in public facility (%),63.8,42.4,,
Bihar,BR,Sheohar,44. Home births that were conducted by skilled health personnel10 (%),6.4,9.3,,
Bihar,BR,Sheohar,45. Births attended by skilled health personnel10 (%),77.0,60.0,,
Bihar,BR,Sheohar,46. Births delivered by caesarean section (%),5.3,3.9,,
Bihar,BR,Sheohar,47. Births in a private health facility that were delivered by caesarean section (%),39.2,29.4,Based on 25-49 unweighted cases,
Bihar,BR,Sheohar,48. Births in a public health facility that were delivered by caesarean section (%),2.0,2.0,,
Bihar,BR,Sheohar,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),62.9,59.3,,
Bihar,BR,Sheohar,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),73.5,77.4,,
Bihar,BR,Sheohar,51. Children age 12-23 months who have received BCG (%),92.8,94.6,,
Bihar,BR,Sheohar,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),69.0,70.0,,
Bihar,BR,Sheohar,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),75.0,79.5,,
Bihar,BR,Sheohar,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.3,75.8,,
Bihar,BR,Sheohar,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),19.9,,,
Bihar,BR,Sheohar,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),3.8,,,
Bihar,BR,Sheohar,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),75.0,67.8,,
Bihar,BR,Sheohar,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),59.2,49.8,,
Bihar,BR,Sheohar,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.7,98.5,,
Bihar,BR,Sheohar,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.3,1.6,,
Bihar,BR,Sheohar,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),8.7,14.0,,
Bihar,BR,Sheohar,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),49.8,51.5,Based on 25-49 unweighted cases,
Bihar,BR,Sheohar,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),33.3,14.1,Based on 25-49 unweighted cases,
Bihar,BR,Sheohar,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),57.0,62.4,Based on 25-49 unweighted cases,
Bihar,BR,Sheohar,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.2,4.8,,
Bihar,BR,Sheohar,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),73.3,66.3,,
Bihar,BR,Sheohar,67. Children under age 3 years breastfed within one hour of birth15 (%),27.3,33.1,,
Bihar,BR,Sheohar,68. Children under age 6 months exclusively breastfed16 (%),83.5,55.0,Based on 25-49 unweighted cases,
Bihar,BR,Sheohar,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,30.9,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Bihar,BR,Sheohar,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",2.9,10.8,,
Bihar,BR,Sheohar,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Bihar,BR,Sheohar,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",3.5,10.3,,
Bihar,BR,Sheohar,73. Children under 5 years who are stunted (height-for-age)18 (%),34.4,53.0,,
Bihar,BR,Sheohar,74. Children under 5 years who are wasted (weight-for-height)18 (%),35.4,14.8,,
Bihar,BR,Sheohar,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),21.4,4.3,,
Bihar,BR,Sheohar,76. Children under 5 years who are underweight (weight-for-age)18 (%),42.2,42.8,,
Bihar,BR,Sheohar,77. Children under 5 years who are overweight (weight-for-height)20 (%),3.4,0.8,,
Bihar,BR,Sheohar,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),20.0,33.1,,
Bihar,BR,Sheohar,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),7.6,9.6,,
Bihar,BR,Sheohar,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),69.1,,,
Bihar,BR,Sheohar,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),73.1,63.7,,
Bihar,BR,Sheohar,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),63.4,55.6,,
Bihar,BR,Sheohar,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),37.3,46.0,,
Bihar,BR,Sheohar,84. All women age 15-49 years who are anaemic22 (%),61.6,55.0,,
Bihar,BR,Sheohar,85. All women age 15-19 years who are anaemic22 (%),64.3,59.1,,
Bihar,BR,Sheohar,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.2,,,
Bihar,BR,Sheohar,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.1,,,
Bihar,BR,Sheohar,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.5,,,
Bihar,BR,Sheohar,89. Blood sugar level - high (141-160 mg/dl)23 (%),8.7,,,
Bihar,BR,Sheohar,90. Blood sugar level - very high (>160 mg/dl)23 (%),4.6,,,
Bihar,BR,Sheohar,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.9,,,
Bihar,BR,Sheohar,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.1,,,
Bihar,BR,Sheohar,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.7,,,
Bihar,BR,Sheohar,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.5,,,
Bihar,BR,Sheohar,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.6,,,
Bihar,BR,Sheohar,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.5,,,
Bihar,BR,Sheohar,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.8,,,
Bihar,BR,Sheohar,98. Ever undergone a screening test for cervical cancer (%),0.0,,,
Bihar,BR,Sheohar,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
Bihar,BR,Sheohar,100. Ever undergone an oral cavity examination for oral cancer (%),0.3,,,
Bihar,BR,Sheohar,101. Women age 15 years and above who use any kind of tobacco (%),4.5,,,
Bihar,BR,Sheohar,102. Men age 15 years and above who use any kind of tobacco (%),56.6,,,
Bihar,BR,Sheohar,103. Women age 15 years and above who consume alcohol (%),0.3,,,
Bihar,BR,Sheohar,104. Men age 15 years and above who consume alcohol (%),14.9,,,
Bihar,BR,Sitamarhi,1. Female population age 6 years and above who ever attended school (%),59.1,53.4,,
Bihar,BR,Sitamarhi,2. Population below age 15 years (%),38.2,41.6,,
Bihar,BR,Sitamarhi,"3. Sex ratio of the total population (females per 1,000 males)",1209.0,1103.0,,
Bihar,BR,Sitamarhi,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1009.0,993.0,,
Bihar,BR,Sitamarhi,5. Children under age 5 years whose birth was registered with the civil authority (%),78.9,56.5,,
Bihar,BR,Sitamarhi,6. Deaths in the last 3 years registered with the civil authority (%),35.6,,,
Bihar,BR,Sitamarhi,7. Population living in households with electricity (%),93.1,40.8,,
Bihar,BR,Sitamarhi,8. Population living in households with an improved drinking-water source1 (%),99.7,100.0,,
Bihar,BR,Sitamarhi,9. Population living in households that use an improved sanitation facility2 (%),50.7,21.7,,
Bihar,BR,Sitamarhi,10. Households using clean fuel for cooking3 (%),40.5,12.8,,
Bihar,BR,Sitamarhi,11. Households using iodized salt (%),95.0,95.4,,
Bihar,BR,Sitamarhi,12. Households with any usual member covered under a health insurance/financing scheme (%),20.7,6.5,,
Bihar,BR,Sitamarhi,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.5,,,
Bihar,BR,Sitamarhi,14. Women who are literate4 (%),51.7,,,
Bihar,BR,Sitamarhi,15. Women with 10 or more years of schooling (%),19.2,12.2,,
Bihar,BR,Sitamarhi,16. Women age 20-24 years married before age 18 years (%),46.8,51.3,,
Bihar,BR,Sitamarhi,17. Births in the 5 years preceding the survey that are third or higher order (%),6.3,5.3,,
Bihar,BR,Sitamarhi,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),13.1,11.1,,
Bihar,BR,Sitamarhi,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),47.6,15.4,,
Bihar,BR,Sitamarhi,20. Any method6 (%),52.8,33.8,,
Bihar,BR,Sitamarhi,21. Any modern method6 (%),41.0,31.9,,
Bihar,BR,Sitamarhi,22. Female sterilization (%),33.9,26.7,,
Bihar,BR,Sitamarhi,23. Male sterilization (%),0.0,0.0,,
Bihar,BR,Sitamarhi,24. IUD/PPIUD (%),1.2,0.6,,
Bihar,BR,Sitamarhi,25. Pill (%),1.3,1.6,,
Bihar,BR,Sitamarhi,26. Condom (%),2.1,2.2,,
Bihar,BR,Sitamarhi,27. Injectables (%),1.5,0.7,,
Bihar,BR,Sitamarhi,28. Total unmet need7 (%),17.0,19.6,,
Bihar,BR,Sitamarhi,29. Unmet need for spacing7 (%),7.1,10.1,,
Bihar,BR,Sitamarhi,30. Health worker ever talked to female non-users about family planning (%),17.3,16.5,,
Bihar,BR,Sitamarhi,31. Current users ever told about side effects of current method8 (%),52.2,39.6,,
Bihar,BR,Sitamarhi,32. Mothers who had an antenatal check-up in the first trimester (%),57.8,32.5,,
Bihar,BR,Sitamarhi,33. Mothers who had at least 4 antenatal care visits (%),20.3,16.6,,
Bihar,BR,Sitamarhi,34. Mothers whose last birth was protected against neonatal tetanus9 (%),87.6,90.6,,
Bihar,BR,Sitamarhi,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),14.3,4.7,,
Bihar,BR,Sitamarhi,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),9.6,1.8,,
Bihar,BR,Sitamarhi,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.1,79.3,,
Bihar,BR,Sitamarhi,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),51.1,38.1,,
Bihar,BR,Sitamarhi,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2538.0,2427.0,,
Bihar,BR,Sitamarhi,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.0,1.1,,
Bihar,BR,Sitamarhi,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),57.3,,,
Bihar,BR,Sitamarhi,42. Institutional births (%),64.4,37.2,,
Bihar,BR,Sitamarhi,43. Institutional births in public facility (%),49.9,28.4,,
Bihar,BR,Sitamarhi,44. Home births that were conducted by skilled health personnel10 (%),7.9,9.6,,
Bihar,BR,Sitamarhi,45. Births attended by skilled health personnel10 (%),69.6,46.2,,
Bihar,BR,Sitamarhi,46. Births delivered by caesarean section (%),8.5,3.6,,
Bihar,BR,Sitamarhi,47. Births in a private health facility that were delivered by caesarean section (%),40.8,32.9,,
Bihar,BR,Sitamarhi,48. Births in a public health facility that were delivered by caesarean section (%),5.3,2.6,,
Bihar,BR,Sitamarhi,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),66.6,62.6,,
Bihar,BR,Sitamarhi,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),76.1,88.0,,
Bihar,BR,Sitamarhi,51. Children age 12-23 months who have received BCG (%),92.7,87.4,,
Bihar,BR,Sitamarhi,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),70.4,67.5,,
Bihar,BR,Sitamarhi,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),78.3,79.1,,
Bihar,BR,Sitamarhi,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),78.4,82.6,,
Bihar,BR,Sitamarhi,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),27.3,,,
Bihar,BR,Sitamarhi,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.9,,,
Bihar,BR,Sitamarhi,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),77.7,64.0,,
Bihar,BR,Sitamarhi,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),60.0,56.7,,
Bihar,BR,Sitamarhi,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,96.3,,
Bihar,BR,Sitamarhi,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.6,,
Bihar,BR,Sitamarhi,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),26.6,13.5,,
Bihar,BR,Sitamarhi,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),69.6,38.4,,
Bihar,BR,Sitamarhi,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),18.3,15.3,,
Bihar,BR,Sitamarhi,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),63.9,48.5,,
Bihar,BR,Sitamarhi,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.4,1.6,,
Bihar,BR,Sitamarhi,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),67.7,61.5,,
Bihar,BR,Sitamarhi,67. Children under age 3 years breastfed within one hour of birth15 (%),22.6,34.4,,
Bihar,BR,Sitamarhi,68. Children under age 6 months exclusively breastfed16 (%),63.7,38.4,,
Bihar,BR,Sitamarhi,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,38.5,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Bihar,BR,Sitamarhi,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",17.4,8.6,,
Bihar,BR,Sitamarhi,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Bihar,BR,Sitamarhi,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",16.3,8.8,,
Bihar,BR,Sitamarhi,73. Children under 5 years who are stunted (height-for-age)18 (%),54.2,57.3,,
Bihar,BR,Sitamarhi,74. Children under 5 years who are wasted (weight-for-height)18 (%),16.2,15.8,,
Bihar,BR,Sitamarhi,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),4.7,4.6,,
Bihar,BR,Sitamarhi,76. Children under 5 years who are underweight (weight-for-age)18 (%),40.8,47.7,,
Bihar,BR,Sitamarhi,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.2,1.0,,
Bihar,BR,Sitamarhi,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),31.8,33.6,,
Bihar,BR,Sitamarhi,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),13.9,8.9,,
Bihar,BR,Sitamarhi,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),59.5,,,
Bihar,BR,Sitamarhi,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),70.0,69.0,,
Bihar,BR,Sitamarhi,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),61.8,59.1,,
Bihar,BR,Sitamarhi,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),59.7,67.3,,
Bihar,BR,Sitamarhi,84. All women age 15-49 years who are anaemic22 (%),61.7,59.8,,
Bihar,BR,Sitamarhi,85. All women age 15-19 years who are anaemic22 (%),61.4,58.6,,
Bihar,BR,Sitamarhi,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.2,,,
Bihar,BR,Sitamarhi,87. Blood sugar level - very high (>160 mg/dl)23 (%),5.6,,,
Bihar,BR,Sitamarhi,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),12.3,,,
Bihar,BR,Sitamarhi,89. Blood sugar level - high (141-160 mg/dl)23 (%),8.8,,,
Bihar,BR,Sitamarhi,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.3,,,
Bihar,BR,Sitamarhi,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.6,,,
Bihar,BR,Sitamarhi,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,,,
Bihar,BR,Sitamarhi,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,,,
Bihar,BR,Sitamarhi,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.8,,,
Bihar,BR,Sitamarhi,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.8,,,
Bihar,BR,Sitamarhi,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,,,
Bihar,BR,Sitamarhi,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.9,,,
Bihar,BR,Sitamarhi,98. Ever undergone a screening test for cervical cancer (%),0.0,,,
Bihar,BR,Sitamarhi,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
Bihar,BR,Sitamarhi,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,,,
Bihar,BR,Sitamarhi,101. Women age 15 years and above who use any kind of tobacco (%),6.4,,,
Bihar,BR,Sitamarhi,102. Men age 15 years and above who use any kind of tobacco (%),55.4,,,
Bihar,BR,Sitamarhi,103. Women age 15 years and above who consume alcohol (%),0.1,,,
Bihar,BR,Sitamarhi,104. Men age 15 years and above who consume alcohol (%),12.7,,,
Bihar,BR,Siwan,1. Female population age 6 years and above who ever attended school (%),70.7,62.5,,
Bihar,BR,Siwan,2. Population below age 15 years (%),31.5,36.0,,
Bihar,BR,Siwan,"3. Sex ratio of the total population (females per 1,000 males)",1141.0,1119.0,,
Bihar,BR,Siwan,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1060.0,983.0,,
Bihar,BR,Siwan,5. Children under age 5 years whose birth was registered with the civil authority (%),86.5,67.1,,
Bihar,BR,Siwan,6. Deaths in the last 3 years registered with the civil authority (%),61.9,,,
Bihar,BR,Siwan,7. Population living in households with electricity (%),95.3,55.0,,
Bihar,BR,Siwan,8. Population living in households with an improved drinking-water source1 (%),99.8,99.2,,
Bihar,BR,Siwan,9. Population living in households that use an improved sanitation facility2 (%),47.7,25.5,,
Bihar,BR,Siwan,10. Households using clean fuel for cooking3 (%),48.0,20.0,,
Bihar,BR,Siwan,11. Households using iodized salt (%),94.1,96.2,,
Bihar,BR,Siwan,12. Households with any usual member covered under a health insurance/financing scheme (%),8.2,12.0,,
Bihar,BR,Siwan,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),13.2,,,
Bihar,BR,Siwan,14. Women who are literate4 (%),70.9,,,
Bihar,BR,Siwan,15. Women with 10 or more years of schooling (%),38.9,29.4,,
Bihar,BR,Siwan,16. Women age 20-24 years married before age 18 years (%),21.3,24.7,,
Bihar,BR,Siwan,17. Births in the 5 years preceding the survey that are third or higher order (%),3.8,3.8,,
Bihar,BR,Siwan,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.6,5.9,,
Bihar,BR,Siwan,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),55.8,25.3,,
Bihar,BR,Siwan,20. Any method6 (%),53.5,9.8,,
Bihar,BR,Siwan,21. Any modern method6 (%),42.4,9.3,,
Bihar,BR,Siwan,22. Female sterilization (%),30.2,6.5,,
Bihar,BR,Siwan,23. Male sterilization (%),0.0,0.0,,
Bihar,BR,Siwan,24. IUD/PPIUD (%),0.0,0.2,,
